,2023102392
peds_0,アジアエクスプレス  2011 栗毛  [血統][産駒]  Storm Bird系
peds_1,ディスティンダリア  2012 鹿毛  [血統][産駒]  FNo.[1-l]
peds_2,ヘニーヒューズ  Henny Hughes(米)  2003 栗毛  [血統][産駒]
peds_3,ランニングボブキャッツ  2002 [血統][産駒]
peds_4,ショウナンカンプ  1998 鹿毛  [血統][産駒]
peds_5,マルカデスティニー  1999 鹿毛  [血統][産駒]
peds_6,ヘネシー  Hennessy(米)  1993 栗毛  [血統][産駒]
peds_7,Meadow Flyer  1989 鹿毛  [血統][産駒]
peds_8,Running Stag  1994 鹿毛  [血統][産駒]
peds_9,Backatem  1997 鹿毛  [血統][産駒]
peds_10,サクラバクシンオー  1989 鹿毛  [血統][産駒]
peds_11,ショウナングレイス  1989 鹿毛  [血統][産駒]
peds_12,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_13,ラミリテア  La Militaire(仏)  1993 鹿毛  [血統][産駒]
peds_14,Storm Cat 1983 黒鹿毛
peds_15,Island Kitty 1976 栗毛
peds_16,Meadowlake 1983 栗毛
peds_17,Shortley 1980 黒鹿毛
peds_18,Cozzene 1980 芦毛
peds_19,Fruhlingstag 1975 黒鹿毛
peds_20,Notebook 1985 鹿毛
peds_21,Deputy's Mistress 1990 鹿毛
peds_22,サクラユタカオー 1982 栗毛
peds_23,サクラハゴロモ 1984 鹿毛
peds_24,ラッキーソブリン 1974 鹿毛
peds_25,ヤセイコーソ 1977 鹿毛
peds_26,Halo 1969 黒鹿毛
peds_27,Wishing Well 1975 鹿毛
peds_28,General Holme 1979 栗毛
peds_29,Tanz 1988 鹿毛
peds_30,Storm Bird
peds_31,Terlingua
peds_32,Hawaii
peds_33,T. C. Kitten
peds_34,Hold Your Peace
peds_35,Suspicious Native
peds_36,Hagley
peds_37,Short Winded
peds_38,Caro
peds_39,Ride the Trails
peds_40,Orsini
peds_41,Revada
peds_42,Well Decorated
peds_43,Mobcap
peds_44,Deputy Minister
peds_45,River Crossing
peds_46,テスコボーイ
peds_47,アンジェリカ
peds_48,ノーザンテースト
peds_49,クリアアンバー
peds_50,Nijinsky
peds_51,Sovereign
peds_52,タケシバオー
peds_53,メジロチドリ
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Noholme
peds_59,Generals Sister
peds_60,Sadler's Wells
peds_61,Gull Nook
