,2023106587
peds_0,マジェスティックウォリアー  Majestic Warrior(米)  2005 鹿毛  [血統][産駒]  Seattle Slew系
peds_1,オルレアンノオトメ  2007 鹿毛  [血統][産駒]  FNo.[1-t]
peds_2,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_3,Dream Supreme  1997 黒鹿毛  [血統][産駒]
peds_4,チーフベアハート  Chief Bearhart(加)  1993 栗毛  [血統][産駒]
peds_5,マイネカプリース  1998 鹿毛  [血統][産駒]
peds_6,Seattle Slew  1974 黒鹿毛  [血統][産駒]
peds_7,Weekend Surprise  1980 鹿毛  [血統][産駒]
peds_8,Seeking the Gold  1985 鹿毛  [血統][産駒]
peds_9,Spinning Round  1989 鹿毛  [血統][産駒]
peds_10,Chief's Crown  1982 鹿毛  [血統][産駒]
peds_11,Amelia Bearhart  1983 栗毛  [血統][産駒]
peds_12,タヤスツヨシ  1992 黒鹿毛  [血統][産駒]
peds_13,ダイナカプリ  1987 黒鹿毛  [血統][産駒]
peds_14,Bold Reasoning 1968 黒鹿毛
peds_15,My Charmer 1969 鹿毛
peds_16,Secretariat 1970 栗毛
peds_17,Lassie Dear 1974 鹿毛
peds_18,Mr. Prospector 1970 鹿毛
peds_19,Con Game 1974 黒鹿毛
peds_20,Dixieland Band 1980 鹿毛
peds_21,Take Heart 1983 鹿毛
peds_22,Danzig 1977 鹿毛
peds_23,Six Crowns 1976 栗毛
peds_24,Bold Hour 1964 黒鹿毛
peds_25,Myrtlewood Lass 1972 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,マガロ 1980 黒鹿毛
peds_28,サウスアトランティック 1980 鹿毛
peds_29,ダイナギフト 1981 黒鹿毛
peds_30,Boldnesian
peds_31,Reason to Earn
peds_32,Poker
peds_33,Fair Charmer
peds_34,Bold Ruler
peds_35,Somethingroyal
peds_36,Buckpasser
peds_37,Gay Missile
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Buckpasser
peds_41,Broadway
peds_42,Northern Dancer
peds_43,Mississippi Mud
peds_44,Secretariat
peds_45,Deck Stewardess
peds_46,Northern Dancer
peds_47,Pas de Nom
peds_48,Secretariat
peds_49,Chris Evert
peds_50,Bold Ruler
peds_51,Seven Thirty
peds_52,Ribot
peds_53,Gold Digger
peds_54,Halo
peds_55,Wishing Well
peds_56,Caro
peds_57,Magic
peds_58,Mill Reef
peds_59,Arkadina
peds_60,エルセンタウロ
peds_61,ロイヤルサッシュ
