,2023103514
peds_0,ロゴタイプ  2010 黒鹿毛  [血統][産駒]  Sadler's Wells系
peds_1,ピンクレガシー  2017 鹿毛  [血統][産駒]  FNo.[1-n]
peds_2,ローエングリン  1999 栗毛  [血統][産駒]
peds_3,ステレオタイプ  2002 鹿毛  [血統][産駒]
peds_4,ヴィクトワールピサ  2007 黒鹿毛  [血統][産駒]
peds_5,バルドウィナ  Baldwina(仏)  1998 鹿毛  [血統][産駒]
peds_6,Singspiel  (愛)  1992 鹿毛  [血統][産駒]
peds_7,カーリング  Carling(仏)  1992 黒鹿毛  [血統][産駒]
peds_8,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_9,スターバレリーナ  1990 鹿毛  [血統][産駒]
peds_10,ネオユニヴァース  2000 鹿毛  [血統][産駒]
peds_11,ホワイトウォーターアフェア  Whitewater Affair(英)  1993 栗毛  [血統][産駒]
peds_12,Pistolet Bleu  1988 鹿毛  [血統][産駒]
peds_13,Balioka  1985 鹿毛  [血統][産駒]
peds_14,In the Wings 1986 鹿毛
peds_15,Glorious Song 1976 鹿毛
peds_16,Garde Royale 1980 黒鹿毛
peds_17,Corraleja 1982 鹿毛
peds_18,Halo 1969 黒鹿毛
peds_19,Wishing Well 1975 鹿毛
peds_20,Risen Star 1985 黒鹿毛
peds_21,ベリアーニ 1985 鹿毛
peds_22,サンデーサイレンス 1986 青鹿毛
peds_23,ポインテッドパス 1984 栗毛
peds_24,Machiavellian 1987 黒鹿毛
peds_25,Much Too Risky 1982 栗毛
peds_26,Top Ville 1976 鹿毛
peds_27,Pampa Bella 1981 栗毛
peds_28,Tourangeau 1968 鹿毛
peds_29,Bangalore 1973 鹿毛
peds_30,Sadler's Wells
peds_31,High Hawk
peds_32,Halo
peds_33,Ballade
peds_34,Mill Reef
peds_35,Royal Way
peds_36,Carvin
peds_37,Darling Dale
peds_38,Hail to Reason
peds_39,Cosmah
peds_40,Understanding
peds_41,Mountain Flower
peds_42,Secretariat
peds_43,Ribbon
peds_44,Nureyev
peds_45,Eleven Pleasures
peds_46,Halo
peds_47,Wishing Well
peds_48,Kris
peds_49,Silken Way
peds_50,Mr. Prospector
peds_51,Coup de Folie
peds_52,Bustino
peds_53,Short Rations
peds_54,High Top
peds_55,Sega Ville
peds_56,Armos
peds_57,Kendie
peds_58,Val de Loir
peds_59,Torbella
peds_60,Cadmus
peds_61,Balbona
