,2023105866
peds_0,ベンバトル  Benbatl(英)  2014 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,ウインポプリ  2014 鹿毛  [血統][産駒]  FNo.[A4]
peds_2,Dubawi  2002 鹿毛  [血統][産駒]
peds_3,Nahrain  2008 栗毛  [血統][産駒]
peds_4,アイルハヴアナザー  I'll Have Another(米)  2009 栗毛  [血統][産駒]
peds_5,アルカネット  1999 青鹿毛  [血統][産駒]
peds_6,Dubai Millennium  (英)  1996 鹿毛  [血統][産駒]
peds_7,Zomaradah  1995 鹿毛  [血統][産駒]
peds_8,Selkirk  1988 栗毛  [血統][産駒]
peds_9,Bahr  1995 栗毛  [血統][産駒]
peds_10,Flower Alley  2002 栗毛  [血統][産駒]
peds_11,Arch's Gal Edith  2002 黒鹿毛  [血統][産駒]
peds_12,ダンスインザダーク  1993 鹿毛  [血統][産駒]
peds_13,パーフェクション  Perfection(愛)  1994 青毛  [血統][産駒]
peds_14,Seeking the Gold 1985 鹿毛
peds_15,Colorado Dancer 1986 黒鹿毛
peds_16,Deploy 1987 鹿毛
peds_17,Jawaher 1989 鹿毛
peds_18,Sharpen Up 1969 栗毛
peds_19,Annie Edge 1980 栗毛
peds_20,ジェネラス 1988 栗毛
peds_21,Lady of the Sea 1986 栗毛
peds_22,Distorted Humor 1993 栗毛
peds_23,プリンセスオリビア 1995 栗毛
peds_24,Arch 1995 黒鹿毛
peds_25,Force Five Gal 1994 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,ダンシングキイ 1983 鹿毛
peds_28,Machiavellian 1987 黒鹿毛
peds_29,チーフオナメント 1988 黒鹿毛
peds_30,Mr. Prospector
peds_31,Con Game
peds_32,Shareef Dancer
peds_33,Fall Aspen
peds_34,Shirley Heights
peds_35,Slightly Dangerous
peds_36,ダンシングブレーヴ
peds_37,High Tern
peds_38,エタン
peds_39,Rocchetta
peds_40,Nebbiolo
peds_41,Friendly Court
peds_42,Caerleon
peds_43,Doff the Derby
peds_44,Mill Reef
peds_45,La Mer
peds_46,フォーティナイナー
peds_47,Danzig's Beauty
peds_48,Lycius
peds_49,Dance Image
peds_50,Kris S.
peds_51,Aurora
peds_52,Pleasant Tap
peds_53,Last Cause
peds_54,Halo
peds_55,Wishing Well
peds_56,Nijinsky
peds_57,Key Partner
peds_58,Mr. Prospector
peds_59,Coup de Folie
peds_60,Chief's Crown
peds_61,Embellished
