,2023107422
peds_0,サンダースノー  Thunder Snow(愛)  2014 鹿毛  [血統][産駒]  Danzig系
peds_1,イフィゲニア  2018 栗毛  [血統][産駒]  FNo.[9-h]
peds_2,Helmet  2008 栗毛  [血統][産駒]
peds_3,Eastern Joy  2006 鹿毛  [血統][産駒]
peds_4,エピファネイア  2010 鹿毛  [血統][産駒]
peds_5,エヴァモア  Evermore(愛)  2010 鹿毛  [血統][産駒]
peds_6,Exceed And Excel  2000 鹿毛  [血統][産駒]
peds_7,Accessories  2003 鹿毛  [血統][産駒]
peds_8,Dubai Destination  1999 鹿毛  [血統][産駒]
peds_9,Red Slippers  1989 栗毛  [血統][産駒]
peds_10,シンボリクリスエス  1999 黒鹿毛  [血統][産駒]
peds_11,シーザリオ  2002 青毛  [血統][産駒]
peds_12,Dansili  1996 黒鹿毛  [血統][産駒]
peds_13,Reunite  2003 栗毛  [血統][産駒]
peds_14,デインヒル 1986 鹿毛
peds_15,Patrona 1994 栗毛
peds_16,Singspiel 1992 鹿毛
peds_17,Anna Matrushka 1984 栗毛
peds_18,Kingmambo 1990 鹿毛
peds_19,Mysterial 1994 鹿毛
peds_20,Nureyev 1977 鹿毛
peds_21,Morning Devotion 1982 栗毛
peds_22,Kris S. 1977 黒鹿毛
peds_23,Tee Kay 1991 黒鹿毛
peds_24,スペシャルウィーク 1995 黒鹿毛
peds_25,キロフプリミエール 1990 鹿毛
peds_26,デインヒル 1986 鹿毛
peds_27,Hasili 1991 鹿毛
peds_28,Kingmambo 1990 鹿毛
peds_29,Allez Les Trois 1991 栗毛
peds_30,Danzig
peds_31,Razyana
peds_32,Lomond
peds_33,Gladiolus
peds_34,In the Wings
peds_35,Glorious Song
peds_36,Mill Reef
peds_37,Anna Paola
peds_38,Mr. Prospector
peds_39,Miesque
peds_40,Alleged
peds_41,Mysteries
peds_42,Northern Dancer
peds_43,Special
peds_44,Affirmed
peds_45,Morning Has Broken
peds_46,Roberto
peds_47,Sharp Queen
peds_48,Gold Meridian
peds_49,Tri Argo
peds_50,サンデーサイレンス
peds_51,キャンペンガール
peds_52,Sadler's Wells
peds_53,Querida
peds_54,Danzig
peds_55,Razyana
peds_56,Kahyasi
peds_57,Kerali
peds_58,Mr. Prospector
peds_59,Miesque
peds_60,Riverman
peds_61,Allegretta
