,2023100997
peds_0,ビッグアーサー  2011 鹿毛  [血統][産駒]  テスコボーイ系
peds_1,デルマヒスイ  2017 青毛  [血統][産駒]  FNo.[19-c]
peds_2,サクラバクシンオー  1989 鹿毛  [血統][産駒]
peds_3,シヤボナ  Siyabona(米)  2005 鹿毛  [血統][産駒]
peds_4,エイシンフラッシュ  2007 黒鹿毛  [血統][産駒]
peds_5,ノーブルコロネット  2010 黒鹿毛  [血統][産駒]
peds_6,サクラユタカオー  1982 栗毛  [血統][産駒]
peds_7,サクラハゴロモ  1984 鹿毛  [血統][産駒]
peds_8,Kingmambo (米)  1990 鹿毛  [血統][産駒]
peds_9,Relish  1999 鹿毛  [血統][産駒]
peds_10,キングズベスト  King's Best(米)  1997 鹿毛  [血統][産駒]
peds_11,ムーンレディ  Moonlady(独)  1997 黒鹿毛  [血統][産駒]
peds_12,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_13,ノーブルステラ  2001 青毛  [血統][産駒]
peds_14,テスコボーイ 1963 黒鹿毛
peds_15,アンジェリカ 1970 黒鹿毛
peds_16,ノーザンテースト 1971 栗毛
peds_17,クリアアンバー 1967 黒鹿毛
peds_18,Mr. Prospector 1970 鹿毛
peds_19,Miesque 1984 鹿毛
peds_20,Sadler's Wells 1981 鹿毛
peds_21,Reloy 1983 鹿毛
peds_22,Kingmambo 1990 鹿毛
peds_23,Allegretta 1978 栗毛
peds_24,Platini 1989 栗毛
peds_25,Midnight Fever 1991 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,ウインドインハーヘア 1991 鹿毛
peds_28,Monsun 1990 黒鹿毛
peds_29,Noble Pearl 1996 黒鹿毛
peds_30,Princely Gift
peds_31,Suncourt
peds_32,ネヴァービート
peds_33,スターハイネス
peds_34,Northern Dancer
peds_35,Lady Victoria
peds_36,Ambiopoise
peds_37,One Clear Call
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Nureyev
peds_41,Pasadoble
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Liloy
peds_45,Rescousse
peds_46,Mr. Prospector
peds_47,Miesque
peds_48,Lombard
peds_49,Anatevka
peds_50,Surumu
peds_51,Prairie Darling
peds_52,Sure Blade
peds_53,Majoritat
peds_54,Halo
peds_55,Wishing Well
peds_56,Alzao
peds_57,Burghclere
peds_58,Konigsstuhl
peds_59,Mosella
peds_60,Dashing Blade
peds_61,Noble Girl
