,2023106805
peds_0,サトノクラウン  2012 黒鹿毛  [血統][産駒]  Northern Dancer系
peds_1,ネオフレグランス  2014 青鹿毛  [血統][産駒]  FNo.[3-n]
peds_2,Marju  (愛)  1988 黒鹿毛  [血統][産駒]
peds_3,ジョコンダII  Jioconda(愛)  2003 鹿毛  [血統][産駒]
peds_4,ネオユニヴァース  2000 鹿毛  [血統][産駒]
peds_5,シャンスイ  2005 鹿毛  [血統][産駒]
peds_6,ラストタイクーン  Last Tycoon(愛)  1983 黒鹿毛  [血統][産駒]
peds_7,Flame of Tara  1980 鹿毛  [血統][産駒]
peds_8,Rossini  1997 鹿毛  [血統][産駒]
peds_9,La Joconde  1999 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ポインテッドパス  Pointed Path(英)  1984 栗毛  [血統][産駒]
peds_12,スウェプトオーヴァーボード  Swept Overboard(米)  1997 芦毛  [血統][産駒]
peds_13,ダイナチャイナ  1983 鹿毛  [血統][産駒]
peds_14,トライマイベスト 1975 鹿毛
peds_15,Mill Princess 1977 鹿毛
peds_16,アーテイアス 1974 鹿毛
peds_17,Welsh Flame 1973 鹿毛
peds_18,Miswaki 1978 栗毛
peds_19,Touch of Greatness 1986 鹿毛
peds_20,Vettori 1992 鹿毛
peds_21,Lust 1994 栗毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Kris 1976 栗毛
peds_25,Silken Way 1973 栗毛
peds_26,エンドスウィープ 1991 鹿毛
peds_27,Sheer Ice 1982 芦毛
peds_28,ノーザンテースト 1971 栗毛
peds_29,アスコツトラップ 1976 鹿毛
peds_30,Northern Dancer
peds_31,Sex Appeal
peds_32,Mill Reef
peds_33,Irish Lass
peds_34,Round Table
peds_35,Stylish Pattern
peds_36,Welsh Pageant
peds_37,Electric Flash
peds_38,Mr. Prospector
peds_39,Hopespringseternal
peds_40,Hero's Honor
peds_41,Ivory Wand
peds_42,Machiavellian
peds_43,Air Distingue
peds_44,Pursuit of Love
peds_45,Pato
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Sharpen Up
peds_51,Doubly Sure
peds_52,Shantung
peds_53,Boulevard
peds_54,フォーティナイナー
peds_55,Broom Dance
peds_56,Cutlass
peds_57,Hey Dolly A.
peds_58,Northern Dancer
peds_59,Lady Victoria
peds_60,エルセンタウロ
peds_61,ディープデイーン
