,2023100395
peds_0,ゴールドシップ  2009 芦毛  [血統][産駒]  Halo系
peds_1,ミスムーンライトII  Miss Moonlight(独)  2010 鹿毛  [血統][産駒]  FNo.[8-a]
peds_2,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_3,ポイントフラッグ  1998 芦毛  [血統][産駒]
peds_4,Platini  (独)  1989 栗毛  [血統][産駒]
peds_5,Stones of Venice  2005 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ゴールデンサッシュ  1988 栗毛  [血統][産駒]
peds_8,メジロマックイーン  1987 芦毛  [血統][産駒]
peds_9,パストラリズム  1987 黒鹿毛  [血統][産駒]
peds_10,Surumu  1974 栗毛  [血統][産駒]
peds_11,Prairie Darling  1984 栗毛  [血統][産駒]
peds_12,Barathea  1990 鹿毛  [血統][産駒]
peds_13,Midnight Fever  1991 鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,ディクタス 1967 栗毛
peds_17,ダイナサッシュ 1979 鹿毛
peds_18,メジロティターン 1978 芦毛
peds_19,メジロオーロラ 1978 栗毛
peds_20,プルラリズム 1980 鹿毛
peds_21,トクノエイティー 1978 黒鹿毛
peds_22,Literat 1965 鹿毛
peds_23,Surama 1970 青毛
peds_24,Stanford 1976 栗毛
peds_25,Prairie Belle 1976 栗毛
peds_26,Sadler's Wells 1981 鹿毛
peds_27,Brocade 1981 鹿毛
peds_28,Sure Blade 1983 鹿毛
peds_29,Majoritat 1984 黒鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,メジロアサマ
peds_39,シエリル
peds_40,リマンド
peds_41,メジロアイリス
peds_42,The Minstrel
peds_43,Cambretta
peds_44,トライバルチーフ
peds_45,アイアンルビー
peds_46,Birkhahn
peds_47,Lis
peds_48,Reliance
peds_49,Suncourt
peds_50,Red God
peds_51,Sweet Almond
peds_52,Northfields
peds_53,Prairie Beauty
peds_54,Northern Dancer
peds_55,Fairy Bridge
peds_56,Habitat
peds_57,Canton Silk
peds_58,Kris
peds_59,Double Lock
peds_60,Konigsstuhl
peds_61,Monacchia
