,2023105336
peds_0,モーリス  2011 鹿毛  [血統][産駒]  Roberto系
peds_1,モルガナイト  2006 黒鹿毛  [血統][産駒]  FNo.[16-a]
peds_2,スクリーンヒーロー  2004 栗毛  [血統][産駒]
peds_3,メジロフランシス  2001 鹿毛  [血統][産駒]
peds_4,アグネスデジタル  1997 栗毛  [血統][産駒]
peds_5,タンザナイト  2000 黒鹿毛  [血統][産駒]
peds_6,グラスワンダー  1995 栗毛  [血統][産駒]
peds_7,ランニングヒロイン  1993 鹿毛  [血統][産駒]
peds_8,カーネギー  Carnegie(愛)  1991 鹿毛  [血統][産駒]
peds_9,メジロモントレー  1986 黒鹿毛  [血統][産駒]
peds_10,Crafty Prospector  1979 栗毛  [血統][産駒]
peds_11,Chancey Squaw  1991 鹿毛  [血統][産駒]
peds_12,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_13,キャサリーンパー  Catherine Parr(米)  1987 青鹿毛  [血統][産駒]
peds_14,Silver Hawk 1979 鹿毛
peds_15,Ameriflora 1989 鹿毛
peds_16,サンデーサイレンス 1986 青鹿毛
peds_17,ダイナアクトレス 1983 鹿毛
peds_18,Sadler's Wells 1981 鹿毛
peds_19,Detroit 1977 黒鹿毛
peds_20,モガミ 1976 青鹿毛
peds_21,メジロクインシー 1981 鹿毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Real Crafty Lady 1975 栗毛
peds_24,Chief's Crown 1982 鹿毛
peds_25,Allicance 1980 鹿毛
peds_26,Halo 1969 黒鹿毛
peds_27,Wishing Well 1975 鹿毛
peds_28,Riverman 1969 鹿毛
peds_29,Regal Exception 1969 鹿毛
peds_30,Roberto
peds_31,Gris Vitesse
peds_32,Danzig
peds_33,Graceful Touch
peds_34,Halo
peds_35,Wishing Well
peds_36,ノーザンテースト
peds_37,モデルスポート
peds_38,Northern Dancer
peds_39,Fairy Bridge
peds_40,Riverman
peds_41,Derna
peds_42,Lyphard
peds_43,ノーラック
peds_44,フィディオン
peds_45,メジロボサツ
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,In Reality
peds_49,Princess Roycraft
peds_50,Danzig
peds_51,Six Crowns
peds_52,Alleged
peds_53,Runaway Bride
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Never Bend
peds_59,River Lady
peds_60,Ribot
peds_61,Rajput Princess
