,2023103210
peds_0,パイロ  Pyro(米)  2005 黒鹿毛  [血統][産駒]  Seattle Slew系
peds_1,ビーチマリカ  2014 芦毛  [血統][産駒]  FNo.[14-e]
peds_2,Pulpit  1994 鹿毛  [血統][産駒]
peds_3,Wild Vision  1998 鹿毛  [血統][産駒]
peds_4,スマートファルコン  2005 栗毛  [血統][産駒]
peds_5,ビーチフラッグ  1997 芦毛  [血統][産駒]
peds_6,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_7,Preach  1989 鹿毛  [血統][産駒]
peds_8,Wild Again  1980 黒鹿毛  [血統][産駒]
peds_9,Carol's Wonder  1984 芦毛  [血統][産駒]
peds_10,ゴールドアリュール  1999 栗毛  [血統][産駒]
peds_11,ケイシュウハーブ  1988 芦毛  [血統][産駒]
peds_12,Boundary  1990 鹿毛  [血統][産駒]
peds_13,First Flag  1991 芦毛  [血統][産駒]
peds_14,Seattle Slew 1974 黒鹿毛
peds_15,Weekend Surprise 1980 鹿毛
peds_16,Mr. Prospector 1970 鹿毛
peds_17,Narrate 1980 黒鹿毛
peds_18,Icecapade 1969 芦毛
peds_19,Bushel-n-Peck 1958 黒鹿毛
peds_20,Pass the Tab 1978 芦毛
peds_21,Carols Christmas 1977 黒鹿毛
peds_22,サンデーサイレンス 1986 青鹿毛
peds_23,ニキーヤ 1993 鹿毛
peds_24,ミシシッピアン 1971 鹿毛
peds_25,キョウエイシラユキ 1980 芦毛
peds_26,Danzig 1977 鹿毛
peds_27,Edge 1978 栗毛
peds_28,Woodman 1983 栗毛
peds_29,Hoist Her Flag 1982 芦毛
peds_30,Bold Reasoning
peds_31,My Charmer
peds_32,Secretariat
peds_33,Lassie Dear
peds_34,Raise a Native
peds_35,Gold Digger
peds_36,Honest Pleasure
peds_37,State
peds_38,Nearctic
peds_39,Shenanigans
peds_40,Khaled
peds_41,Dama
peds_42,Al Hattab
peds_43,Dantina
peds_44,Whitesburg
peds_45,Light Verse
peds_46,Halo
peds_47,Wishing Well
peds_48,Nureyev
peds_49,Reluctant Guest
peds_50,Vaguely Noble
peds_51,Gazala
peds_52,クラウンドプリンス
peds_53,アリアーン
peds_54,Northern Dancer
peds_55,Pas de Nom
peds_56,Damascus
peds_57,Ponte Vecchio
peds_58,Mr. Prospector
peds_59,プレイメイト
peds_60,Aferd
peds_61,Sue La Con
