,2023101755
peds_0,フォーウィールドライブ  Four Wheel Drive(米)  2017 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,ルンルンキャット  2016 黒鹿毛  [血統][産駒]  FNo.[13-c]
peds_2,American Pharoah  (米)  2012 鹿毛  [血統][産駒]
peds_3,Funfair  2010 黒鹿毛  [血統][産駒]
peds_4,キングヘイロー  1995 鹿毛  [血統][産駒]
peds_5,ホッコーユニバース  2010 鹿毛  [血統][産駒]
peds_6,Pioneerof the Nile  2006 黒鹿毛  [血統][産駒]
peds_7,Littleprincessemma  2006 栗毛  [血統][産駒]
peds_8,More Than Ready  1997 黒鹿毛  [血統][産駒]
peds_9,Fleuron  2003 黒鹿毛  [血統][産駒]
peds_10,ダンシングブレーヴ  Dancing Brave(米)  1983 鹿毛  [血統][産駒]
peds_11,グッバイヘイロー  Goodbye Halo(米)  1985 栗毛  [血統][産駒]
peds_12,アグネスタキオン  1998 栗毛  [血統][産駒]
peds_13,ウイングドキャット  Winged Cat(米)  2000 黒鹿毛  [血統][産駒]
peds_14,エンパイアメーカー 2000 黒鹿毛
peds_15,Star of Goshen 1994 鹿毛
peds_16,Yankee Gentleman 1999 鹿毛
peds_17,Exclusive Rosette 1993 栗毛
peds_18,サザンヘイロー 1983 鹿毛
peds_19,Woodman's Girl 1990 鹿毛
peds_20,Distant View 1991 栗毛
peds_21,Flamboyance 1994 黒鹿毛
peds_22,Lyphard 1969 鹿毛
peds_23,Navajo Princess 1974 鹿毛
peds_24,Halo 1969 黒鹿毛
peds_25,Pound Foolish 1979 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,アグネスフローラ 1987 鹿毛
peds_28,Storm Cat 1983 黒鹿毛
peds_29,Winglet 1988 鹿毛
peds_30,Unbridled
peds_31,Toussaud
peds_32,Lord at War
peds_33,Castle Eight
peds_34,Storm Cat
peds_35,Key Phrase
peds_36,Ecliptical
peds_37,Zetta Jet
peds_38,Halo
peds_39,Northern Sea
peds_40,Woodman
peds_41,Becky Be Good
peds_42,Mr. Prospector
peds_43,Seven Springs
peds_44,Zilzal
peds_45,Bridal Wreath
peds_46,Northern Dancer
peds_47,Goofed
peds_48,Drone
peds_49,Olmec
peds_50,Hail to Reason
peds_51,Cosmah
peds_52,Sir Ivor
peds_53,Squander
peds_54,Halo
peds_55,Wishing Well
peds_56,ロイヤルスキー
peds_57,アグネスレディー
peds_58,Storm Bird
peds_59,Terlingua
peds_60,Alydar
peds_61,Highest Trump
