,2023105854
peds_0,リオンディーズ  2013 黒鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,ウインオリアート  2011 黒鹿毛  [血統][産駒]  FNo.[16-g]
peds_2,キングカメハメハ  2001 鹿毛  [血統][産駒]
peds_3,シーザリオ  2002 青毛  [血統][産駒]
peds_4,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_5,ゴールドフォイル  1999 鹿毛  [血統][産駒]
peds_6,Kingmambo  (米)  1990 鹿毛  [血統][産駒]
peds_7,マンファス  Manfath(愛)  1991 黒鹿毛  [血統][産駒]
peds_8,スペシャルウィーク  1995 黒鹿毛  [血統][産駒]
peds_9,キロフプリミエール  Kirov Premiere(英)  1990 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ゴールデンサッシュ  1988 栗毛  [血統][産駒]
peds_12,ラムタラ  Lammtarra(米)  1992 栗毛  [血統][産駒]
peds_13,ディマイング  Deming(米)  1991 鹿毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,Miesque 1984 鹿毛
peds_16,ラストタイクーン 1983 黒鹿毛
peds_17,Pilot Bird 1983 鹿毛
peds_18,サンデーサイレンス 1986 青鹿毛
peds_19,キャンペンガール 1987 鹿毛
peds_20,Sadler's Wells 1981 鹿毛
peds_21,Querida 1975 黒鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,ディクタス 1967 栗毛
peds_25,ダイナサッシュ 1979 鹿毛
peds_26,Nijinsky 1967 鹿毛
peds_27,Snow Bride 1986 栗毛
peds_28,Seeking the Gold 1985 鹿毛
peds_29,Key to the Colony 1985 黒鹿毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Halo
peds_39,Wishing Well
peds_40,マルゼンスキー
peds_41,レディーシラオキ
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Habitat
peds_45,Principia
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Sanctus
peds_51,Doronic
peds_52,ノーザンテースト
peds_53,ロイヤルサッシュ
peds_54,Northern Dancer
peds_55,Flaming Page
peds_56,Blushing Groom
peds_57,Awaasif
peds_58,Mr. Prospector
peds_59,Con Game
peds_60,Pleasant Colony
peds_61,Key to the Saga
