,2023100833
peds_0,マテラスカイ  2014 栗毛  [血統][産駒]  Mr. Prospector系
peds_1,ハタノメドゥーサ  2008 鹿毛  [血統][産駒]  FNo.[8-c]
peds_2,Speightstown  (米)  1998 栗毛  [血統][産駒]
peds_3,Mostaqeleh  2003 栗毛  [血統][産駒]
peds_4,ダンスインザダーク  1993 鹿毛  [血統][産駒]
peds_5,ハローソーソー  Hello Soso(愛)  1996 鹿毛  [血統][産駒]
peds_6,Gone West  1984 鹿毛  [血統][産駒]
peds_7,Silken Cat  1993 栗毛  [血統][産駒]
peds_8,Rahy  1985 栗毛  [血統][産駒]
peds_9,Istiqlal  1993 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ダンシングキイ  1983 鹿毛  [血統][産駒]
peds_12,Alzao  1980 鹿毛  [血統][産駒]
peds_13,Silver Echo  1985 鹿毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,Secrettame 1978 栗毛
peds_16,Storm Cat 1983 黒鹿毛
peds_17,Silken Doll 1980 鹿毛
peds_18,Blushing Groom 1974 栗毛
peds_19,Glorious Song 1976 鹿毛
peds_20,Diesis 1980 栗毛
peds_21,Wasnah 1987 鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Nijinsky 1967 鹿毛
peds_25,Key Partner 1976 黒鹿毛
peds_26,Lyphard 1969 鹿毛
peds_27,Lady Rebecca 1971 鹿毛
peds_28,Caerleon 1980 鹿毛
peds_29,Dawn Echo 1973 芦毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Secretariat
peds_33,Tamerett
peds_34,Storm Bird
peds_35,Terlingua
peds_36,Chieftain
peds_37,Insilca
peds_38,Red God
peds_39,Runaway Bride
peds_40,Halo
peds_41,Ballade
peds_42,Sharpen Up
peds_43,Doubly Sure
peds_44,Nijinsky
peds_45,Highest Trump
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Northern Dancer
peds_51,Flaming Page
peds_52,Key to the Mint
peds_53,Native Partner
peds_54,Northern Dancer
peds_55,Goofed
peds_56,Sir Ivor
peds_57,Pocahontas
peds_58,Nijinsky
peds_59,Foreseer
peds_60,ドン
peds_61,Solar Echo
