,2023107520
peds_0,Charlatan  (米)  2017 栗毛  [血統][産駒]  Mr. Prospector系
peds_1,Tiger Ride  2012 鹿毛  [血統][産駒]  FNo.[8-j]
peds_2,Speightstown  (米)  1998 栗毛  [血統][産駒]
peds_3,Authenticity  2007 鹿毛  [血統][産駒]
peds_4,Candy Ride  1999 鹿毛  [血統][産駒]
peds_5,Royal Tigress  2001 黒鹿毛  [血統][産駒]
peds_6,Gone West  1984 鹿毛  [血統][産駒]
peds_7,Silken Cat  1993 栗毛  [血統][産駒]
peds_8,Quiet American  1986 鹿毛  [血統][産駒]
peds_9,Court of Appeal  2003 鹿毛  [血統][産駒]
peds_10,Ride the Rails  1991 黒鹿毛  [血統][産駒]
peds_11,Candy Girl  1990 栗毛  [血統][産駒]
peds_12,Storm Cat (米)  1983 黒鹿毛  [血統][産駒]
peds_13,Warm Mood  1989 鹿毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,Secrettame 1978 栗毛
peds_16,Storm Cat 1983 黒鹿毛
peds_17,Silken Doll 1980 鹿毛
peds_18,Fappiano 1977 鹿毛
peds_19,Demure 1977 鹿毛
peds_20,Deputy Minister 1979 黒鹿毛
peds_21,Appealing Missy 1987 鹿毛
peds_22,Cryptoclearance 1984 黒鹿毛
peds_23,Herbalesian 1969 鹿毛
peds_24,Candy Stripes 1982 栗毛
peds_25,City Girl 1982 栗毛
peds_26,Storm Bird 1978 鹿毛
peds_27,Terlingua 1976 栗毛
peds_28,Alydar 1975 栗毛
peds_29,Summer Mood 1981 鹿毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Secretariat
peds_33,Tamerett
peds_34,Storm Bird
peds_35,Terlingua
peds_36,Chieftain
peds_37,Insilca
peds_38,Mr. Prospector
peds_39,Killaloe
peds_40,Dr. Fager
peds_41,Quiet Charm
peds_42,Vice Regent
peds_43,Mint Copy
peds_44,リィフォー
peds_45,Out of Joint
peds_46,Fappiano
peds_47,Naval Orange
peds_48,Herbager
peds_49,Alanesian
peds_50,Blushing Groom
peds_51,バブルカンパニー
peds_52,Farnesio
peds_53,Cithara
peds_54,Northern Dancer
peds_55,South Ocean
peds_56,Secretariat
peds_57,Crimson Saint
peds_58,Raise a Native
peds_59,Sweet Tooth
peds_60,Raja Baba
peds_61,Fairly Regal
