,2023104332
peds_0,ヤマカツエース  2012 栗毛  [血統][産駒]  Mr. Prospector系
peds_1,ラグタイム  2011 鹿毛  [血統][産駒]  FNo.[1-j]
peds_2,キングカメハメハ  2001 鹿毛  [血統][産駒]
peds_3,ヤマカツマリリン  2004 栗毛  [血統][産駒]
peds_4,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_5,エーソングフォー  2005 栗毛  [血統][産駒]
peds_6,Kingmambo  (米)  1990 鹿毛  [血統][産駒]
peds_7,マンファス  Manfath(愛)  1991 黒鹿毛  [血統][産駒]
peds_8,グラスワンダー  1995 栗毛  [血統][産駒]
peds_9,イクセプトフォーワンダ  Except for Wanda(加)  1995 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_12,More Than Ready  1997 黒鹿毛  [血統][産駒]
peds_13,Miss Garland  1989 栗毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,Miesque 1984 鹿毛
peds_16,ラストタイクーン 1983 黒鹿毛
peds_17,Pilot Bird 1983 鹿毛
peds_18,Silver Hawk 1979 鹿毛
peds_19,Ameriflora 1989 鹿毛
peds_20,Tejabo 1985 鹿毛
peds_21,Unique Gal 1990 黒鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Alzao 1980 鹿毛
peds_25,Burghclere 1977 鹿毛
peds_26,サザンヘイロー 1983 鹿毛
peds_27,Woodman's Girl 1990 鹿毛
peds_28,パレスミュージック 1981 栗毛
peds_29,Miss Actress 1979 黒鹿毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Roberto
peds_39,Gris Vitesse
peds_40,Danzig
peds_41,Graceful Touch
peds_42,Deputy Minister
peds_43,Cutty
peds_44,Bold Ruckus
peds_45,Spin to Win
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Lyphard
peds_51,Lady Rebecca
peds_52,Busted
peds_53,Highclere
peds_54,Halo
peds_55,Northern Sea
peds_56,Woodman
peds_57,Becky Be Good
peds_58,The Minstrel
peds_59,Come My Prince
peds_60,Mr. Cockatoo
peds_61,T. V. Actress
