,2023102104
peds_0,シュヴァルグラン  2012 栗毛  [血統][産駒]  Halo系
peds_1,アメリカンニーニャ  2017 鹿毛  [血統][産駒]  FNo.[5-h]
peds_2,ハーツクライ  2001 鹿毛  [血統][産駒]
peds_3,ハルーワスウィート  2001 栗毛  [血統][産駒]
peds_4,Carpe Diem  2012 栗毛  [血統][産駒]
peds_5,Mane Princess  2012 [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,アイリッシュダンス  1990 鹿毛  [血統][産駒]
peds_8,Machiavellian  1987 黒鹿毛  [血統][産駒]
peds_9,ハルーワソング  Halwa Song(米)  1996 栗毛  [血統][産駒]
peds_10,Giant's Causeway  (米)  1997 栗毛  [血統][産駒]
peds_11,Rebridled Dreams  2000 鹿毛  [血統][産駒]
peds_12,Mineshaft  (米)  1999 黒鹿毛  [血統][産駒]
peds_13,Extended Applause  1996 黒鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,トニービン 1983 鹿毛
peds_17,ビューパーダンス 1983 黒鹿毛
peds_18,Mr. Prospector 1970 鹿毛
peds_19,Coup de Folie 1982 鹿毛
peds_20,Nureyev 1977 鹿毛
peds_21,Morn of Song 1988 鹿毛
peds_22,Storm Cat 1983 黒鹿毛
peds_23,Mariah's Storm 1991 鹿毛
peds_24,Unbridled's Song 1993 芦毛
peds_25,Key Cents 1993 芦毛
peds_26,A.P. Indy 1989 黒鹿毛
peds_27,Prospector's Delite 1989 栗毛
peds_28,Exbourne 1986 黒鹿毛
peds_29,Vivid Concert 1989 黒鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,カンパラ
peds_35,Severn Bridge
peds_36,Lyphard
peds_37,My Bupers
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Halo
peds_41,Raise the Standard
peds_42,Northern Dancer
peds_43,Special
peds_44,Blushing Groom
peds_45,Glorious Song
peds_46,Storm Bird
peds_47,Terlingua
peds_48,Rahy
peds_49,イメンス
peds_50,Unbridled
peds_51,Trolley Song
peds_52,Corridor Key
peds_53,Centimeter
peds_54,Seattle Slew
peds_55,Weekend Surprise
peds_56,Mr. Prospector
peds_57,Up the Flagpole
peds_58,Explodent
peds_59,Social Lesson
peds_60,Chief Singer
peds_61,Vive La Difference
