,2023100419
peds_0,フィレンツェファイア  2015 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,トレミエール  2016 鹿毛  [血統][産駒]  FNo.[9-h]
peds_2,Poseidon's Warrior  2008 黒鹿毛  [血統][産駒]
peds_3,My Every Wish  2009 鹿毛  [血統][産駒]
peds_4,ハーツクライ  2001 鹿毛  [血統][産駒]
peds_5,サマーナイトシティ  1999 鹿毛  [血統][産駒]
peds_6,Speightstown  (米)  1998 栗毛  [血統][産駒]
peds_7,Poised to Pounce  1991 鹿毛  [血統][産駒]
peds_8,Langfuhr  (加)  1992 鹿毛  [血統][産駒]
peds_9,Mille Lacs  2002 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,アイリッシュダンス  1990 鹿毛  [血統][産駒]
peds_12,エリシオ  Helissio(仏)  1993 鹿毛  [血統][産駒]
peds_13,ダイアモンドシティ  Diamond City(米)  1988 鹿毛  [血統][産駒]
peds_14,Gone West 1984 鹿毛
peds_15,Silken Cat 1993 栗毛
peds_16,Smarten 1976 黒鹿毛
peds_17,Lady Lyndy 1976 鹿毛
peds_18,Danzig 1977 鹿毛
peds_19,Sweet Briar Too 1986 鹿毛
peds_20,Unbridled 1987 鹿毛
peds_21,With Every Wish 1991 鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,トニービン 1983 鹿毛
peds_25,ビューパーダンス 1983 黒鹿毛
peds_26,Fairy King 1982 鹿毛
peds_27,Helice 1988 鹿毛
peds_28,Mr. Prospector 1970 鹿毛
peds_29,Honey's Flag 1979 鹿毛
peds_30,Mr. Prospector
peds_31,Secrettame
peds_32,Storm Cat
peds_33,Silken Doll
peds_34,Cyane
peds_35,Smartaire
peds_36,Bold Favorite
peds_37,Counterflight
peds_38,Northern Dancer
peds_39,Pas de Nom
peds_40,Briartic
peds_41,Prima Babu Gum
peds_42,Fappiano
peds_43,Gana Facil
peds_44,Lear Fan
peds_45,Amo
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,カンパラ
peds_51,Severn Bridge
peds_52,Lyphard
peds_53,My Bupers
peds_54,Northern Dancer
peds_55,Fairy Bridge
peds_56,Slewpy
peds_57,Hirondelle
peds_58,Raise a Native
peds_59,Gold Digger
peds_60,Hoist the Flag
peds_61,Cathy Honey
