,2023110106
peds_0,McKinzie  (米)  2015 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,Blueeyesintherein  2010 [血統][産駒]  FNo.[13-d]
peds_2,ストリートセンス  Street Sense(米)  2004 鹿毛  [血統][産駒]
peds_3,Runway Model  2002 黒鹿毛  [血統][産駒]
peds_4,Magna Graduate  2002 黒鹿毛  [血統][産駒]
peds_5,Tartufi  2004 [血統][産駒]
peds_6,Street Cry  (愛)  1998 黒鹿毛  [血統][産駒]
peds_7,Bedazzle  1997 鹿毛  [血統][産駒]
peds_8,Petionville  1992 黒鹿毛  [血統][産駒]
peds_9,Ticket to Houston  1993 鹿毛  [血統][産駒]
peds_10,Honor Grades  1988 鹿毛  [血統][産駒]
peds_11,Peacock Alley  1994 黒鹿毛  [血統][産駒]
peds_12,Mr. Greeley  1992 栗毛  [血統][産駒]
peds_13,Black Truffle  1997 [血統][産駒]
peds_14,Machiavellian 1987 黒鹿毛
peds_15,Helen Street 1982 鹿毛
peds_16,Dixieland Band 1980 鹿毛
peds_17,Majestic Legend 1985 鹿毛
peds_18,Seeking the Gold 1985 鹿毛
peds_19,Vana Turns 1985 黒鹿毛
peds_20,Houston 1986 鹿毛
peds_21,Stave 1981 芦毛
peds_22,Danzig 1977 鹿毛
peds_23,Weekend Surprise 1980 鹿毛
peds_24,Fast Play 1986 黒鹿毛
peds_25,Anna's Honor 1987 鹿毛
peds_26,Gone West 1984 鹿毛
peds_27,Long Legend 1978 栗毛
peds_28,Mt. Livermore 1981 栗毛
peds_29,Mariella 1982 黒鹿毛
peds_30,Mr. Prospector
peds_31,Coup de Folie
peds_32,Troy
peds_33,Waterway
peds_34,Northern Dancer
peds_35,Mississippi Mud
peds_36,His Majesty
peds_37,Long Legend
peds_38,Mr. Prospector
peds_39,Con Game
peds_40,Wavering Monarch
peds_41,The Wheel Turns
peds_42,Seattle Slew
peds_43,Smart Angle
peds_44,Navajo
peds_45,Worden Lady
peds_46,Northern Dancer
peds_47,Pas de Nom
peds_48,Secretariat
peds_49,Lassie Dear
peds_50,Seattle Slew
peds_51,Con Game
peds_52,Alleged
peds_53,Honor to Her
peds_54,Mr. Prospector
peds_55,Secrettame
peds_56,Reviewer
peds_57,Lianga
peds_58,Blushing Groom
peds_59,Flama Ardiente
peds_60,Roberto
peds_61,Monade
