,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202402010101,1,3,5,ナムラローズマリー,牝3,55.0,武豊,0:1:07.9,nan,1.7,1.0,442,[西] 羽月友彦,1200,晴,芝,良,2024年06月08日,未勝利,2021103092,00666,1-1,34.2
202402010101,2,1,2,プレアデスグループ,牝3,55.0,丹内祐次,0:1:08.4,2.1/2,3.4,2.0,430,[西] 吉岡辰弥,1200,晴,芝,良,2024年06月08日,未勝利,2021104839,01091,2-2,34.5
202402010101,3,6,12,ルクスアドラー,牡3,57.0,佐々木大,0:1:09.1,4,16.3,4.0,462,[西] 須貝尚介,1200,晴,芝,良,2024年06月08日,未勝利,2021101100,01197,4-3,35.1
202402010101,4,7,14,カチヌキマリコ,牝3,55.0,大野拓弥,0:1:09.2,1/2,26.8,6.0,406,[東] 天間昭一,1200,晴,芝,良,2024年06月08日,未勝利,2021101245,01096,8-7,34.7
202402010101,5,2,3,ステイチューンド,牡3,57.0,北村友一,0:1:09.3,1/2,29.6,7.0,458,[西] 清水久詞,1200,晴,芝,良,2024年06月08日,未勝利,2021105696,01102,9-10,34.6
202402010101,6,7,13,メイショウマサユメ,牝3,52.0,高杉吏麒,0:1:09.4,1,53.6,10.0,462,[西] 角田晃一,1200,晴,芝,良,2024年06月08日,未勝利,2021103277,01213,9-8,34.7
202402010101,7,1,1,ジャヴァネ,牝3,52.0,長浜鴻緒,0:1:09.6,1,79.5,12.0,408,[東] 加藤和宏,1200,晴,芝,良,2024年06月08日,未勝利,2021103941,01214,9-11,34.9
202402010101,8,5,10,キタノワイオリ,牝3,55.0,菱田裕二,0:1:09.7,1/2,490.4,16.0,392,[東] 本間忍,1200,晴,芝,良,2024年06月08日,未勝利,2021101097,01144,13-12,34.6
202402010101,9,5,9,サクラリゲル,牡3,57.0,横山和生,0:1:09.7,クビ,48.8,9.0,484,[東] 勢司和浩,1200,晴,芝,良,2024年06月08日,未勝利,2021104057,01140,13-12,34.7
202402010101,10,2,4,ルチェッタ,牝3,51.0,小林美駒,0:1:09.9,1.1/2,14.6,3.0,442,[東] 青木孝文,1200,晴,芝,良,2024年06月08日,未勝利,2021102411,01206,16-16,33.8
202402010101,11,8,16,ボナール,牡3,57.0,富田暁,0:1:10.0,1/2,32.1,8.0,434,[西] 武英智,1200,晴,芝,良,2024年06月08日,未勝利,2021106925,01168,7-8,35.6
202402010101,12,3,6,リルフロスト,牡3,57.0,鮫島克駿,0:1:10.1,1/2,61.6,11.0,486,[東] 牧光二,1200,晴,芝,良,2024年06月08日,未勝利,2021103554,01157,5-5,35.8
202402010101,13,4,7,モズイージス,牡3,56.0,松本大輝,0:1:10.2,3/4,135.4,14.0,462,[西] 松下武士,1200,晴,芝,良,2024年06月08日,未勝利,2021102151,01191,5-5,36.0
202402010101,14,6,11,プレシャスシル,牝3,52.0,今村聖奈,0:1:10.2,ハナ,346.3,15.0,422,[東] 菊川正達,1200,晴,芝,良,2024年06月08日,未勝利,2021105937,01193,15-15,34.6
202402010101,15,8,15,ブイキャット,牝3,55.0,池添謙一,0:1:10.4,3/4,106.5,13.0,428,[西] 北出成人,1200,晴,芝,良,2024年06月08日,未勝利,2021101790,01032,12-14,35.6
202402010101,16,4,8,フジゴウキャク,牡3,57.0,横山武史,0:1:10.4,アタマ,16.8,5.0,486,[東] 岩戸孝樹,1200,晴,芝,良,2024年06月08日,未勝利,2021101906,01170,2-4,36.5
