index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202403010101,1,ダート,1700,良,未勝利,スクリーンヒーロー,エクラミレネール,グラスワンダー,ランニングヒロイン,マツリダゴッホ,シャトーサウザンド,Silver Hawk,Ameriflora,サンデーサイレンス Sunday Silence(米),ダイナアクトレス,サンデーサイレンス Sunday Silence(米),ペイパーレイン Paper Rain(米),プラウドデボネア Proud Debonair(米),シャトールーカン,Roberto,Gris Vitesse,Danzig,Graceful Touch,Halo,Wishing Well,ノーザンテースト,モデルスポート,Halo,Wishing Well,Bel Bolide,フローラルマジック,Lyphard,Proud Delta,テンパレートシル,フレッシュブレスド,Hail to Reason,Bramalea,Amerigo,Matchiche,Northern Dancer,Pas de Nom,His Majesty,Pi Phi Gal,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,モデルフール,マジックゴデイス,Hail to Reason,Cosmah,Understanding,Mountain Flower,Bold Bidder,Lady Graustark,Affirmed,Rare Lady,Northern Dancer,Goofed,Delta Judge,Loving Sister,Temperence Hill,Rukann,ソーブレスド,マツトミバード
202403010101,2,ダート,1700,良,未勝利,シニスターミニスター Sinister Minister(米),プーカ,Old Trieste,Sweet Minister,キングカメハメハ,ペニーホイッスル,A.P. Indy,Lovlier Linda,The Prime Minister,Sweet Blue,Kingmambo (米),マンファス Manfath(愛),サンデーサイレンス Sunday Silence(米),ラークホイッスル Larkwhistle(加),Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Deputy Minister,Stick to Beauty,Hurry Up Blue,Sugar Gold,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,Silver Deputy,Find Happiness,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Grey Dawn,Relifordie,Crozier,Queenly Gift,Vice Regent,Mint Copy,Illustrious,Hail to Beauty,Mr. Leader,Blue Baroness,Mr. Prospector,Miss Ironside,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Deputy Minister,Silver Valley,Buckfinder,Very Very Happy
202403010101,3,ダート,1700,良,未勝利,ドレフォン Drefong(米),スズカシャンティー,Gio Ponti (米),Eltimaas,Giant's Causeway (米),テレサザティーチャ Theresa the Teacha(米),Tale of the Cat (米),Chipeta Springs,Ghostzapper,Najecam,Storm Cat (米),Mariah's Storm,Cure the Blues,Proud n' Appeal,Storm Cat,Yarn,Alydar,Salt Spring,Awesome Again,Baby Zip,Trempolino,Sue Warner,Storm Bird,Terlingua,Rahy,イメンス,Stop the Music,Quick Cure,Proud Appeal,Darby Dame,Storm Bird,Terlingua,Mr. Prospector,Narrate,Raise a Native,Sweet Tooth,Salt Marsh,Jungle Mythologic,Deputy Minister,Primal Force,Relaunch,Thirty Zip,Sharpen Up,Trephine,Forli,Bitty Girl,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Blushing Groom,Glorious Song,Roberto,Imsodear,Hail to Reason,Bebopper,Dr. Fager,Speedwell,Valid Appeal,Proud n' Happy,His Majesty,Stealaway
202403010101,4,ダート,1700,良,未勝利,ワールドエース,ヴェラブランカ,ディープインパクト,マンデラ Mandela(独),クロフネ,アドマイヤサンデー,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Acatenango,Mandellicht,フレンチデピュティ French Deputy(米),ブルーアヴェニュー Blue Avenue(米),サンデーサイレンス Sunday Silence(米),ムーンインディゴ Moon Indigo(米),Halo,Wishing Well,Alzao,Burghclere,Surumu,Aggravate,Be My Guest,Mandelauge,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Halo,Wishing Well,El Gran Senor,Madelia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Literat,Surama,Aggressor,Raven Locks,Northern Dancer,What a Treat,Elektrant,Mandriale,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Sex Appeal,Caro,Moonmadness
202403010101,5,ダート,1700,良,未勝利,ルーラーシップ,オウケンビリーヴ,キングカメハメハ,エアグルーヴ,クロフネ,ビスクドール,Kingmambo (米),マンファス Manfath(愛),トニービン Tony Bin(愛),ダイナカール,フレンチデピュティ French Deputy(米),ブルーアヴェニュー Blue Avenue(米),サンデーサイレンス Sunday Silence(米),フェアリードール Fairy Doll(米),Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Halo,Wishing Well,Nureyev,Dream Deal,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Sharpen Up,Likely Exchange
202403010101,6,ダート,1700,良,未勝利,マインドユアビスケッツ Mind Your Biscuits(米),タガノバトラ,Posse,Jazzmane,フレンチデピュティ French Deputy(米),ホワイトペッパー,Silver Deputy,Raska,Toccet,Alljazz,Deputy Minister,Mitterand,サンデーサイレンス Sunday Silence(米),レッドチリペッパー,Deputy Minister,Silver Valley,Rahy,Borishka,Awesome Again,Cozzene's Angel,Stop the Music,Bounteous,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Halo,Wishing Well,Unbridled,Raise a Carter,Vice Regent,Mint Copy,Mr. Prospector,Seven Valleys,Blushing Groom,Glorious Song,Roberto,Queen Maud,Deputy Minister,Primal Force,Cozzene,Charming Pan,Hail to Reason,Bebopper,Master Derby,Mlle. Quille,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Fappiano,Gana Facil,Dr. Carter,Raise an Heiress
202403010101,7,ダート,1700,良,未勝利,デクラレーションオブウォー,カレンケカリーナ,War Front,Tempo West,ハーツクライ,センスオブアート,Danzig,Starry Dreamer,Rahy,Tempo,サンデーサイレンス Sunday Silence(米),アイリッシュダンス,Unbridled's Song (米),Bishop's Mate,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Blushing Groom,Glorious Song,Gone West,Terpsichorist,Halo,Wishing Well,トニービン,ビューパーダンス,Unbridled,Trolley Song,Lyphard,Possible Mate,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Red God,Runaway Bride,Halo,Ballade,Mr. Prospector,Secrettame,Nijinsky,Glad Rags,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Fappiano,Gana Facil,Caro,Lucky Spell,Northern Dancer,Goofed,King's Bishop,Execution
202403010101,8,ダート,1700,良,未勝利,リアルスティール,ジャミン,ディープインパクト,ラヴズオンリーミー Loves Only Me(米),エンパイアメーカー Empire Maker(米),ボールルーム Ballroom(愛),サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Storm Cat (米),Monevassia,Unbridled,Toussaud,Storm Cat (米),Virginia Waters,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Mr. Prospector,Miesque,Fappiano,Gana Facil,El Gran Senor,Image of Reality,Storm Bird,Terlingua,Kingmambo,Legend Maker,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Gold Digger,Nureyev,Pasadoble,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Sex Appeal,In Reality,Edee's Image,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Mr. Prospector,Miesque,Sadler's Wells,High Spirited
202403010101,9,ダート,1700,良,未勝利,パイロ Pyro(米),プリマレジェンド,Pulpit,Wild Vision,ヴィクトワールピサ,パーソナルレジェンド Personal Legend(米),A.P. Indy,Preach,Wild Again,Carol's Wonder,ネオユニヴァース,ホワイトウォーターアフェア Whitewater Affair(英),Awesome Again (加),Highland Legend,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Icecapade,Bushel-n-Peck,Pass the Tab,Carols Christmas,サンデーサイレンス,ポインテッドパス,Machiavellian,Much Too Risky,Deputy Minister,Primal Force,Storm Bird,Santella,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Honest Pleasure,State,Nearctic,Shenanigans,Khaled,Dama,Al Hattab,Dantina,Whitesburg,Light Verse,Halo,Wishing Well,Kris,Silken Way,Mr. Prospector,Coup de Folie,Bustino,Short Rations,Vice Regent,Mint Copy,Blushing Groom,Prime Prospect,Northern Dancer,South Ocean,Coastal,Santa Quilla
202403010101,10,ダート,1700,良,未勝利,タリスマニック Talismanic(英),ファンディータ,Medaglia d'Oro,Magic Mission,パイロ Pyro(米),クルミ,El Prado,Cappucino Bay,Machiavellian,Dream Ticket,Pulpit,Wild Vision,アドマイヤベガ,ギブス Gibbs(米),Sadler's Wells,Lady Capulet,Bailjumper,Dubbed In,Mr. Prospector,Coup de Folie,Danzig,Capo Di Monte,A.P. Indy,Preach,Wild Again,Carol's Wonder,サンデーサイレンス,ベガ,Boundary,Kelly,Northern Dancer,Fairy Bridge,Sir Ivor,Cap and Bells,Damascus,Court Circuit,Silent Screen,Society Singer,Raise a Native,Gold Digger,Halo,Raise the Standard,Northern Dancer,Pas de Nom,Final Straw,Burghclere,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Icecapade,Bushel-n-Peck,Pass the Tab,Carols Christmas,Halo,Wishing Well,トニービン,アンティックヴァリュー,Danzig,Edge,Secretariat,Syria
