,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,プリュイドール,牝3,55.0,西村淳,矢作,,栗東,2023102987,01171,オルフェーヴル,レインオンザデューン,Frankel,-1.610219886625715,8
1,1,2,ハナコトバ,牝3,55.0,渡辺竜,寺島,,栗東,2023102984,05558,ラブリーデイ,ブラックジュエリー,ディープインパクト,-1.8677203419069646,10
2,2,3,クリムゾンバースト,牡3,55.0,△田山,長谷川,,栗東,2023103415,01220,ポエティックフレア,サンシャイン,ハーツクライ,-1.4316477862634178,6
3,2,4,エースフライト,牡3,57.0,坂井,池江,,栗東,2023103287,01163,コントレイル,シスタリーラヴ,Bellamy Road,0.51434600185924,1
4,3,5,ペガサスジルシ,牝3,55.0,川田,新谷,,栗東,2023107350,01088,ブリックスアンドモルタル,レネットグルーヴ,キングカメハメハ,-1.7471429115571935,9
5,3,6,アリュウ,牝3,55.0,角田和,井上,,栗東,2023104938,01186,アドマイヤマーズ,ヒラボクウィン,ワイルドラッシュ,-3.5586692191276104,16
6,4,7,ラッキーシグネチャ,牝3,53.0,◇古川奈,矢作,,栗東,2023105302,01190,キズナ,セットスクエア,Reset,-1.9706687888692354,11
7,4,8,アスクウルトラモア,牡3,53.0,★河原田,前川,,栗東,2023105237,01204,コントレイル,ケンホープ,Kendargent,-2.3972887446579327,12
8,5,9,シャイニーデイ,牡3,54.0,▲森田,羽月,,栗東,2023100492,01222,ラブリーデイ,ブライティアソラ,スピルバーグ,-1.5157910509720147,7
9,5,10,レイワノキセキ,牡3,57.0,太宰,本田,,栗東,2023102718,01037,シルバーステート,ミヤビキラメキ,ハーツクライ,-0.6897426596852266,4
10,6,11,ビップヴォルフ,牡3,57.0,Ｍデムーロ,小椋,,栗東,2023105418,05212,シルバーステート,ジョリージョコンド,Marju,-0.07250145256657747,2
11,6,12,チュオンソン,牡3,57.0,松本,昆,,栗東,2023104944,01191,ウインブライト,クアンナム,Invincible Spirit,-1.399406244455026,5
12,7,13,ショウナンアンバー,牡3,57.0,吉村,清水久,,栗東,2023100603,01216,コントレイル,ショウナンバーキン,フジキセキ,-0.5598126565613898,3
13,7,14,テイクザスローン,牡3,57.0,高倉,武英,,栗東,2023103707,01130,サトノクラウン,トロイメント,ダイワメジャー,-3.1858865672693644,13
14,8,15,フレアオブセンス,牡3,57.0,斎藤,高野,,栗東,2023107022,01178,ポエティックフレア,ザイラ,フェノーメノ,-3.5422013575735067,14
15,8,16,シェーネエルデ,牝3,55.0,鮫島駿,安田,,栗東,2023110001,01157,St Mark's Basilica,スタセリタ,Monsun,-3.5422013575735067,14
