,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,トンガリボウシ,牝2,52.0,▲水沼,加藤和,400(-6),美浦,2023100895,01201,シュヴァルグラン,レインボーマリーン,サクラバクシンオー,-3.8437736494533294,13
1,2,2,アパレイユ,牝2,55.0,坂井,西園翔,464(-4),栗東,2023106321,01163,ヴァンゴッホ,トンボイ,アドマイヤマックス,-0.1371066849910125,2
2,3,3,ハッピーローヴァー,牝2,55.0,武豊,渡辺,424(+2),栗東,2023106862,00666,リアルスティール,アーズローヴァー,キンシャサノキセキ,-3.0153900439203514,11
3,3,4,ナデシコ,牝2,55.0,黛,村田,412(-2),美浦,2023102431,01109,ダノンバラード,ラステラ,サッカーボーイ,-1.1760025811517478,4
4,4,5,マジェステラ,牝2,55.0,佐々木,千葉,468(0),美浦,2023102390,01197,ディーマジェスティ,テルヌーヴ,Henrythenavigator,0.3798502504559234,1
5,4,6,ベンティガオルサ,牡2,56.0,ジェルー,清水久,500(-10),栗東,2023101582,05680,シルバーステート,テーオーメーテル,ゴールドアリュール,-2.3118339244704877,9
6,5,7,ビオトープ,牝2,55.0,国分優,佐藤吉,450(-4),美浦,2023106427,01125,ベンバトル,ヴィオトポス,マツリダゴッホ,-2.228701948962297,8
7,5,8,テイエムアイラン,牝2,55.0,富田,宮地,408(-4),栗東,2023100448,01168,ミッキーアイル,クインオブザシーズ,ノヴェリスト,-2.1862285566617445,6
8,6,9,ベネディクション,牝2,52.0,▲古川奈,矢作,414(-4),栗東,2023106380,01190,エピファネイア,ディメンシオン,ディープインパクト,-1.1396996301663198,3
9,6,10,ジューンアゲイン,牡2,56.0,西村淳,長谷川,456(+4),栗東,2023101003,01171,リオンディーズ,マンハッタンガール,マンハッタンカフェ,-2.2166321757465313,7
10,7,11,ヤクジョ,牡2,56.0,原,松永康,454(-2),美浦,2023102802,01184,リアルスティール,チビラーサン,ケープブランコ,-2.664241047857195,10
11,7,12,プリュスエクラ,牝2,55.0,池添,小林,446(-8),栗東,2023103535,01032,エイシンフラッシュ,プリュス,ヴィクトワールピサ,-3.267315227108764,12
12,8,13,トライアンフパス,牝2,55.0,ルメール,宮,478(0),栗東,2023106431,05339,ベンバトル,エントリーチケット,マツリダゴッホ,-3.9310449669645573,14
13,8,14,リピ,牝2,55.0,松山,西園翔,442(+2),栗東,2023101313,01126,ロードカナロア,イースターアイランド,Giant's Causeway,-1.4884027815600913,5
