,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヴォンフレ,牝3,55.0,ルメール,村田,486(-6),美浦,2022101227,05339,ブラックタイド,ショウリノウタゲ,プリサイスエンド,-1.6284438258927803,13
1,1,2,プウスカンドゥール,牝5,56.0,中井,坂口,460(0),栗東,2020104791,01141,シャンハイボビー,トレノトマト,デヒア,-1.2526524136131993,9
2,2,3,シンコーナホチャン,牝4,56.0,国分優,畑端,490(+2),栗東,2021100471,01125,パイロ,モエレフルール,ゴールドヘイロー,-1.3016724316712585,10
3,2,4,プチボヌール,牝5,56.0,吉田隼,畠山,450(-12),美浦,2020102962,01095,ジャスタウェイ,トロワボヌール,バゴ,-0.2877653952293149,3
4,3,5,アンドリーナ,牝3,55.0,戸崎圭,牧浦,464(+4),栗東,2022101457,05386,リオンディーズ,マーメイドティアラ,シンボリクリスエス,-0.4266485635772409,5
5,3,6,ブーバー,牝5,56.0,富田,新開,430(-2),美浦,2020102840,01168,ロゴタイプ,クードロア,ハードスパン,-0.539181870701391,6
6,4,7,エターナルプロミス,牝3,55.0,西村淳,茶木,466(+4),栗東,2022104917,01171,ドレフォン,ディライトプロミス,Lemon Drop Kid,-1.8633557721365899,14
7,4,8,カフェアローロ,牝4,56.0,佐々木,古賀,508(+2),美浦,2021100469,01197,ダンカーク,カフェローレル,マンハッタンカフェ,0.08507864797384862,1
8,5,9,ロフティーイデアル,牝5,56.0,松山,林,454(-20),美浦,2020102607,01126,サトノクラウン,ロフティーエイム,サンデーサイレンス,-0.18517743104576223,2
9,5,10,フクキタテーラー,牝3,55.0,坂井,緒方,438(-6),栗東,2022104292,01163,ルヴァンスレーヴ,デュアルウィールド,アイルハヴアナザー,-1.3091606896780463,11
10,6,11,サラサハウプリティ,牝5,56.0,柴田裕,岡田,454(0),栗東,2020104126,01212,ドレフォン,ハヤブサエミネンス,Medaglia d'Oro,-1.3311735199358585,12
11,6,12,コンアフェット,牝3,55.0,岩田望,斎藤誠,478(0),美浦,2022105787,01174,ルーラーシップ,コンダクトレス,ホワイトマズル,-1.864641844684499,15
12,7,13,タマモナポリ,牝4,56.0,岩田康,河嶋,470(-2),栗東,2021106177,05203,カレンブラックヒル,タマモリド,ワイルドラッシュ,-0.3504794390701932,4
13,7,14,ベファーナ,牝5,56.0,国分恭,松下,516(+1),栗東,2020102757,01124,エピファネイア,アーヴェイ,Danehill Dancer,-2.2347448454728815,16
14,8,15,ユウェンタース,牝3,55.0,藤岡佑,宮,488(+12),栗東,2022103515,01093,マインドユアビスケッツ,シグルーン,アイルハヴアナザー,-0.9150706830112589,7
15,8,16,エイシンナデシコ,牝3,55.0,原,田中剛,442(0),美浦,2022103355,01184,タリスマニック,エーシンエムディー,キングカメハメハ,-1.1285799611748095,8
