,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ダノンベルビュー,牝2,55.0,高杉,坂口,428(+4),栗東,2023107102,01213,レイデオロ,ダノンファンタジー,ディープインパクト,0.635199421723213,1
1,1,2,ゴールドヴィーナス,牝2,55.0,団野,森秀,470(+8),栗東,2023105672,01180,ドレフォン,グラニーズチップス,ハーツクライ,-0.3315490717287939,4
2,2,3,エバイダンス,牝2,54.0,☆西塚,鈴木孝,460(-2),栗東,2023104397,01200,ダイワメジャー,ストレプトカーパス,War Front,-2.599050876273888,15
3,2,4,ノクスカンパーナ,牝2,54.0,☆吉村,吉岡,470(-4),栗東,2023105168,01216,サートゥルナーリア,サクセスベルーナ,シンボリクリスエス,0.25495444228154923,2
4,3,5,トレッチェ,牝2,55.0,斎藤,渡辺,446(-2),栗東,2023104388,01178,モズアスコット,ケープジャスミン,クロフネ,-0.9501193834663718,9
5,3,6,レフティサーリ,牝2,55.0,田口,西園正,414(0),栗東,2023103791,01208,エピファネイア,セウラサーリ,オルフェーヴル,-0.6524107118468504,5
6,4,7,コスモファーブロス,牝2,55.0,和田竜,吉田,424(+4),栗東,2023106420,01018,シスキン,アクロアイト,ハーツクライ,-0.694460992416101,6
7,4,8,デアヴェローチェ,牝2,55.0,プーシャン,上村,456(-4),栗東,2023107264,05678,マテラスカイ,ミニーアイル,ミッキーアイル,-0.782826868454347,7
8,5,9,クリノアトレ,セ2,56.0,小沢,高橋忠,460(+2),栗東,2023103635,01185,ダノンプレミアム,アンソニカ,Purge,-1.134847840896326,10
9,5,10,ケイアイブラック,牡2,56.0,藤懸,梅田,484(0),栗東,2023105761,01138,ファインニードル,クインズチャパラ,ロードカナロア,-0.30403824470766716,3
10,6,11,シャンデリュイーズ,牝2,52.0,▲田山,小栗,408(-2),栗東,2023103353,01220,ダノンキングリー,エマソング,Unbridled's Song,-2.0544589272867224,13
11,6,12,モズジェネラル,牡2,53.0,▲和田陽,田中克,506(0),栗東,2023105727,01223,モズアスコット,モズアーントモー,Uncle Mo,-0.8024765852051428,8
12,7,13,アンジュラフィーユ,牝2,55.0,菱田,藤野,434(-4),栗東,2023101077,01144,ミッキーアイル,セトノミッシー,ゴールドアリュール,-1.8450229327995658,12
13,7,14,クライナリーゼ,牡2,56.0,酒井,高橋康,376(+2),栗東,2023104192,01034,カレンブラックヒル,ウェルアウェイ,Monsun,-3.000370421424294,17
14,7,15,メイクワンズデイ,牡2,56.0,松若,宮地,466(+4),栗東,2023103160,01154,ベンバトル,スリーアロー,アルデバラン,-3.3735174430987223,18
15,8,16,ゴッドアイ,牝2,55.0,鮫島駿,橋口,428(-2),栗東,2023105352,01157,コントレイル,ジェルミナーレ,アドマイヤムーン,-2.790342024553858,16
16,8,17,ワンダーエイド,牡2,56.0,川又,吉村,440(+4),栗東,2023100457,01166,ノーブルミッション,ワンダーポピュレル,ケイムホーム,-2.342124024013524,14
17,8,18,ハンザキ,牝2,55.0,小崎,高橋忠,446(+4),栗東,2023101004,01152,ハクサンムーン,ミッキーアップル,クロフネ,-1.7722261624554205,11
