,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウイントッペン,牡2,56.0,田口,西園正,,栗東,2023109092,01208,エーシントップ,ドリームアドリーム,ディープインパクト,-1.805353059269779,14
1,1,2,モズタイシソウシ,牡2,53.0,▲田山,平田,,栗東,2023105728,01220,モズアスコット,セイギハカツ,Raven's Pass,-0.7301236586711752,7
2,2,3,ショウナンアワード,牡2,56.0,池添,東田,,栗東,2023100604,01032,リアルスティール,ショウナンランジュ,キングカメハメハ,-2.8024786613784123,16
3,2,4,ココラッシー,牡2,56.0,渡辺竜,西園翔,,栗東,2023104040,05558,ゴールドドリーム,ベストマティーニ,ドリームジャーニー,-2.495490803567363,15
4,3,5,ビナハイバン,牡2,55.0,☆西塚,中尾,,栗東,2023104499,01200,コパノリッキー,ビナスイート,シニスターミニスター,-1.0200030277501022,10
5,3,6,フィアレスウィル,牡2,56.0,津村,高橋忠,,栗東,2023102144,01092,アドマイヤマーズ,ファインチョイス,アドマイヤムーン,-1.154752360376203,11
6,4,7,ジーティーピカソ,牡2,56.0,西村淳,宮地,,栗東,2023102092,01171,ヴァンゴッホ,プレインズウーマン,Zensational,-0.7398167156404799,8
7,4,8,キングケープ,牡2,56.0,酒井,大橋,,栗東,2023102990,01034,フィエールマン,グリーンケープ,Cape Cross,-0.8432074144392566,9
8,5,9,バトルアックス,牡2,56.0,坂井,今野,,栗東,2023102045,01163,ヘンリーバローズ,レディエントブルー,バトルプラン,-0.12259174756615249,5
9,5,10,ブルースプレイヤー,牡2,53.0,▲森田,高橋亮,,栗東,2023103432,01222,マインドユアビスケッツ,ジェラテリアバール,マンハッタンカフェ,-1.27776061225484,12
10,6,11,ビーチェマーレ,牡2,56.0,武豊,友道,,栗東,2023107140,00666,ロードカナロア,ドリームアンドドゥ,Siyouni,-1.3283984471325183,13
11,6,12,ルクスドリーム,牡2,55.0,☆吉村,小崎,,栗東,2023102763,01216,イスラボニータ,スマートアルファ,アグネスデジタル,1.3776725669119751,1
12,7,13,ジャーナーリア,牡2,56.0,和田竜,本田,,栗東,2023100596,01018,サートゥルナーリア,ベルライン,ダイワメジャー,0.026623128111665572,3
13,7,14,アミラル,牡2,56.0,高杉,渡辺,,栗東,2023104682,01213,ルヴァンスレーヴ,ベルキューズ,ヘニーヒューズ,-0.3841593773926362,6
14,8,15,カナタコナタ,牡2,56.0,松山,高橋一,,栗東,2023104700,01126,ゴールドドリーム,ツカサリボン,キングカメハメハ,0.2197490873177651,2
15,8,16,セルシャーム,牡2,56.0,菱田,野中,,栗東,2023100992,01144,ロジャーバローズ,セシャルマン,ワークフォース,0.018847122217764554,4
