,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,マイネルシーマー,牡6,58.0,小崎,青木,,美浦,2019100774,01152,ゴールドシップ,マイネアルナイル,ロージズインメイ,-1.8770504121951361,5
1,2,2,サイモンルモンド,セ8,58.0,長浜,根本,,美浦,2017106722,01214,ダノンシャンティ,プレゼンスウーマン,サクラローレル,-2.989446211165616,8
2,3,3,ジェットブレード,牡3,56.0,菊沢,青木,,美浦,2022103522,01161,ビーチパトロール,ジュリーハーツ,ハーツクライ,-2.4353334356373026,6
3,4,4,オルトパラティウム,牡4,58.0,松本,安田,,栗東,2021105056,01191,エピファネイア,ザレマ,ダンスインザダーク,0.40866323815556965,2
4,5,5,バルナバ,牡3,56.0,斎藤,浜田,,栗東,2022106633,01178,ハービンジャー,クライミングローズ,マンハッタンカフェ,0.7829237513497651,1
5,6,6,レイヤードレッド,牡3,56.0,嶋田,手塚久,,美浦,2022103310,01134,フィエールマン,エキナシア,スニッツェル,-5.133890893518416,10
6,7,7,ダノンジョーカー,牡3,56.0,小沢,中内田,,栗東,2022100658,01185,ロードカナロア,ラコロネル,Colonel John,-2.7849966321435047,7
7,7,8,ビッグデイメイク,牝3,54.0,石神道,和田雄,,美浦,2022102532,01209,リアルスティール,エインセル,メイショウサムソン,-3.8148047806885486,9
8,8,9,イーサンアイ,牡6,58.0,鮫島良,河嶋,,栗東,2019100326,01099,キズナ,ビバエルフ,コロナドズクエスト,-1.092203762025793,3
9,8,10,バンフィエルド,牡6,58.0,国分恭,緒方,,栗東,2019104531,01124,オルフェーヴル,エヴィータアルゼンティーナ,Candy Ride,-1.441158049406906,4
