,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ホワイトナイル,牡2,56.0,木幡巧,牧,,美浦,2023110047,01162,American Pharoah,Happy Now,Mr. Greeley,-1.1353994121081203,9
1,1,2,トウシンライオット,牡2,53.0,▲小林美,尾形,,美浦,2023103088,01206,フィレンツェファイア,フェアレディ,ハーツクライ,-2.2182457368761903,13
2,2,3,オンマイビート,牡2,56.0,落合玄,松山,,美浦,2023100344,05578,ジャスタウェイ,グラマラススカイ,カネヒキリ,-1.0393162516275323,6
3,2,4,オダイ,牝2,55.0,野中,根本,,美浦,2023100892,01158,フォーウィールドライブ,ナリタアルテミス,ネオユニヴァース,-3.803580436936318,16
4,3,5,ドングラミ,セ2,56.0,小林脩,本間,,美浦,2023106585,01183,カリフォルニアクローム,エンゲージリング,スウェプトオーヴァーボード,-3.3877276655632094,15
5,3,6,ベアゴーフォー,牡2,56.0,松岡,杉浦,,美浦,2023101712,01085,シャンハイボビー,カレンシェリーメイ,ディープインパクト,-1.1089870011507303,8
6,4,7,チャンピオンホース,牡2,56.0,荻野極,尾形,,美浦,2023100325,01160,ダノンスマッシュ,フュージョン,クロフネ,-0.7787098337396368,5
7,4,8,マインセーラ,牝2,55.0,柴田大,的場,,美浦,2023102305,01009,アポロケンタッキー,カンタベリーセーラ,スクリーンヒーロー,-1.3572971948887902,10
8,5,9,フクノエルデ,セ2,56.0,江田照,田中剛,,美浦,2023100851,00689,スマートファルコン,マヤチャン,ロードカナロア,-2.0297558741601964,12
9,5,10,ヘイスティハート,牡2,56.0,石川,小笠,,美浦,2023104708,01150,フォーウィールドライブ,ビップコルベット,シニスターミニスター,-0.24475947630120232,3
10,6,11,クラウンプレゼンタ,牡2,56.0,内田博,天間,,美浦,2023100795,00422,クラウンレガーロ,クラウンシトラス,スニッツェル,0.026728089106573497,2
11,6,12,ラムールデュヴォン,牡2,53.0,▲遠藤,堀内,,美浦,2023109174,01218,ミスチヴィアスアレックス,オレンジブリーズ,スマートファルコン,-1.0957708118413463,7
12,7,13,ガルディーノ,牡2,56.0,佐々木,新開,,美浦,2023105402,01197,ダイワメジャー,ドロミティ,Pure Prize,-1.900621741391731,11
13,7,14,ヴェネチアンキング,牡2,56.0,丹内,伊藤圭,,美浦,2023103320,01091,マジェスティックウォリアー,アルデンテ,エンパイアメーカー,0.5801798702712986,1
14,8,15,カセノソレイユ,牡2,53.0,▲舟山,鈴木伸,,美浦,2023104154,01221,アジアエクスプレス,デアリングプライド,ダイワメジャー,-3.228521373575708,14
15,8,16,ジュニアスウィート,牝2,55.0,原,小手川,,美浦,2023103084,01184,マジェスティックウォリアー,テツナゴオ,ハーツクライ,-0.6819258468738632,4
