,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジーティーウブラブ,牝2,52.0,▲佐藤,伊藤圭,,美浦,2023101629,01207,キタサンブラック,グランドクララ,Frankel,-1.0801558980608035,6
1,1,2,プレシャスノワール,牝2,52.0,▲遠藤,村田,,美浦,2023103221,01218,ダノンキングリー,プレシャスゴールド,Speightstown  (米),-1.6494224070712005,12
2,2,3,コスモエレジー,牝2,55.0,丹内,鈴木慎,,美浦,2023106466,01091,ダノンバラード,パーフェクトノート  Perfect Note(英),Shamardal  (米),-1.4810301455260961,10
3,2,4,ショウナンカルメラ,牝2,55.0,柴田善,大竹,,美浦,2023103634,00641,グレーターロンドン,マジックルーラー,ルーラーシップ,-3.142775804385741,16
4,3,5,ジーティーシンドウ,牡2,56.0,菅原明,栗田,,美浦,2023102083,01179,オルフェーヴル,ヴァンゴーゴー  Van Go Go(英),Dutch Art  (英),-1.067007996931344,5
5,3,6,クォンタムビット,牡2,53.0,▲舟山,萩原,,美浦,2023105271,01221,アドマイヤマーズ,エイコンドライト  Achondrite(豪),ロードカナロア,-2.332365981788279,14
6,4,7,モラール,牝2,55.0,内田博,鈴木慎,,美浦,2023106395,00422,ダンカーク  Dunkirk(米),ハキ,マジェスティックウォリアー  Majestic Warrior(米),1.7991908011754494,1
7,4,8,エメラルドテソーロ,牝2,55.0,木幡巧,牧,,美浦,2023106758,01162,シルバーステート,ローズテソーロ,ハーツクライ,-1.9997339464179502,13
8,5,9,ベッラモレーン,牝2,55.0,石橋脩,矢野,,美浦,2023103956,01077,アジアエクスプレス,タカミツリリー,エンパイアメーカー  Empire Maker(米),-1.4815026247573027,11
9,5,10,コスモペンタス,牝2,55.0,原,西田,,美浦,2023106482,01184,ベンバトル  Benbatl(英),モエレカトリーナ,ゴールドヘイロー,-1.1594313861178944,7
10,6,11,キコリータ,牝2,52.0,▲石田,田中勝,,美浦,2023103321,01203,レイデオロ,アルマンド,ディープインパクト,-0.9294682825702747,4
11,6,12,ランウェイミューズ,牝2,55.0,戸崎圭,竹内,,美浦,2023107304,05386,シルバーステート,ランウェイデビュー,ストロングリターン,-1.2136624216885685,8
12,7,13,スーパーハイウェイ,牡2,56.0,佐々木,伊藤大,,美浦,2023106119,01197,アメリカンペイトリオット,ルージュノアール,ストーミングホーム  Storming Home(英),-0.434107147215855,2
13,7,14,コスモシグルン,牝2,55.0,柴田大,畠山,,美浦,2023101040,01009,ベンバトル  Benbatl(英),シンボリバーグ,ダイワメジャー,-1.298148401680855,9
14,8,15,ノーブルアスール,牡2,56.0,武藤,武藤,,美浦,2023105422,01169,フィエールマン,サングレアズール,クロフネ,-2.7884757399223403,15
15,8,16,フォーアライター,牝2,52.0,▲小林美,矢嶋,,美浦,2023106300,01206,ハービンジャー  Harbinger(英),ミニョネット,クロフネ,-0.47300479317521726,3
