,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジューンセクレタ,牡3,57.0,富田,武英,,栗東,2023110029,01168,Maclean's Music,Bazinga Baby,Afleet Alex,-0.5438695698584587,8
1,1,2,ボールドタワー,牡3,57.0,横山琉,鈴木慎,,美浦,2023103016,01192,タワーオブロンドン,アキノバレリーナ,ハーツクライ,0.5982899096267952,1
2,2,3,ゴールデンドラゴン,牡3,57.0,松若,宮本,,栗東,2023104872,01154,フィエールマン,デコラス,タートルボウル,-0.40126410978898724,7
3,2,4,シャインゴーツ,牡3,57.0,亀田,北出,,栗東,2023102643,01176,アルアイン,プリンセスカナ,ワイルドラッシュ,0.38482759079028594,2
4,3,5,ライフイズカラフル,牡3,57.0,角田和,河嶋,,栗東,2023103630,01186,サトノダイヤモンド,コマノレジェンド,ストリートセンス,-1.3605901637510018,12
5,3,6,ランブリングマン,牡3,57.0,小沢,前川,,栗東,2023103837,01185,アポロケンタッキー,シレーナ,アドマイヤムーン,-1.8288806155486288,14
6,4,7,ニシノギブソン,牡3,57.0,野中,根本,,美浦,2023100372,01158,ダノンスマッシュ,ゼマティス,ゼンノロブロイ,-2.7512291641337017,16
7,4,8,コテツハマー,牡3,57.0,浜中,佐藤悠,,栗東,2023102077,01115,ホッコータルマエ,キンショーオトヒメ,マーベラスサンデー,-0.24124179393643275,4
8,5,9,カレンショー,牡3,57.0,松本,安田,,栗東,2023103374,01191,カレンブラックヒル,カレンモエ,ロードカナロア,-0.8620363243552427,11
9,5,10,サウンドラッシュ,牡3,54.0,▲古川奈,安達,,栗東,2023104255,01190,マジェスティックウォリアー,サウンドラブリー,ディープインパクト,-0.29887436228987474,5
10,6,11,ワールドロイヤル,牡3,57.0,丸山,本田,,栗東,2023102098,01127,シニスターミニスター,ムーンオブザシティー,City Banker,-0.36111251098252817,6
11,6,12,ロードアマルフィ,牡3,57.0,丹内,中村,,栗東,2023105786,01091,ルヴァンスレーヴ,アルセナーレ,クロフネ,0.34329939175298985,3
12,7,13,ダイシンデリー,牡3,57.0,斎藤,池添,,栗東,2023100708,01178,タワーオブロンドン,サラマンドラ,パイロ,-0.8545058727233104,10
13,7,14,モズオージー,牡3,53.0,★河原田,清水久,,栗東,2023105732,01204,モズアスコット,モズジャカランダ,Congrats,-2.6193840869273686,15
14,8,15,サムシングニュー,牡3,54.0,▲舟山,鹿戸,,美浦,2023102364,01221,エイシンフラッシュ,ウェディングベール,タートルボウル,-0.6877145292385346,9
15,8,16,マイトリックスター,牝3,55.0,菊沢,和田勇,,美浦,2023101731,01161,ダノンレジェンド,トリンカファイブ,ステイゴールド,-1.5494537682389105,13
