race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202506010412,2025/01/12,中山,曇,12,4歳以上2勝クラス,2勝クラス,16,1,2,165.1,15.0,10,丹内祐次,58.0,ダート,1200,良,0:1:11.9,1.3,9-8,37.4,478,ニットウバジル
202404040610,2024/10/20,新潟,晴,10,妙高特別,2勝クラス,15,6,10,58.3,12,10,菊沢一樹,58,ダート,1200,稍,1:12.3,0.8,14-14,36.3,478,ミルトハンター
202404020112,2024/07/27,新潟,曇,12,出雲崎特別,2勝クラス,15,2,3,38.4,11,10,木幡巧也,58,ダート,1200,良,1:11.9,1.0,13-14,36.1,480,エランティス
202405021109,2024/05/25,東京,晴,9,富嶽賞,2勝クラス,16,4,7,100.7,14,13,原優介,58,ダート,1400,良,1:26.1,2.2,7-7,36.9,468,コンクイスタ
202406020712,2024/03/16,中山,晴,12,4歳以上2勝クラス,2勝クラス,16,3,5,30.1,9,11,丹内祐次,58,ダート,1200,良,1:12.4,1.6,1-1,38.3,474,スクーバー
202406010708,2024/01/21,中山,小雨,8,4歳以上2勝クラス,2勝クラス,15,7,13,12.7,5,13,小林勝太,55,ダート,1200,不,1:12.0,1.7,4-5,38.3,482,パルデンス
202304040503,2023/10/28,新潟,雨,3,3歳以上1勝クラス,1勝クラス,11,1,1,1.9,1,1,丹内祐次,58,ダート,1200,稍,1:11.7,-0.5,1-1,36.7,478,(グッジョブ)
202304040112,2023/10/14,新潟,晴,12,3歳以上1勝クラス,1勝クラス,15,1,1,3.4,2,2,丹内祐次,58,ダート,1200,良,1:12.0,1.8,1-1,38.0,476,シラキヌ
202306040906,2023/10/01,中山,曇,6,3歳以上1勝クラス,1勝クラス,16,2,4,14.2,5,2,丹内祐次,58,ダート,1200,良,1:11.1,0.0,1-1,37.6,476,キョウエイカンフ
202306040204,2023/09/10,中山,晴,4,3歳以上1勝クラス,1勝クラス,16,2,3,168.0,16,4,木幡巧也,58,ダート,1200,稍,1:11.5,0.3,1-1,37.6,476,エコロドゥネス
,2023/07/27,園田,晴,8,JRA交流藻川特別,,11,6,8,9.3,4,3,角田大河,55,ダート,1400,良,1:30.2,1.3,3-3-3-3,40.0,478,エナジーポコアポコ
202308010608,2023/05/07,京都,雨,8,4歳以上1勝クラス,1勝クラス,16,7,13,187.2,13,10,小沢大仁,57,ダート,1200,不,1:12.6,1.1,12-11,36.8,476,ヴィゴラスダンサー
202308010107,2023/04/22,京都,晴,7,4歳以上1勝クラス,1勝クラス,13,7,10,20.8,8,8,小沢大仁,57,ダート,1200,良,1:14.3,2.0,7-7,37.5,476,ルアル
202307020606,2023/03/26,中京,小雨,6,4歳以上1勝クラス,1勝クラス,16,6,12,13.9,5,11,池添謙一,58,ダート,1400,不,1:26.7,1.5,13-16,37.1,470,マイレッドスター
202307020212,2023/03/12,中京,曇,12,4歳以上1勝クラス,1勝クラス,16,6,12,38.5,10,5,森泰斗,58,ダート,1400,良,1:25.5,0.7,15-14,36.4,470,コンクエスト
202207060408,2022/12/11,中京,晴,8,3歳以上1勝クラス,1勝クラス,16,7,14,10.1,5,11,角田大河,54,ダート,1400,良,1:27.4,2.1,6-7,38.9,468,カズプレスト
202207050804,2022/10/01,中京,晴,4,3歳以上1勝クラス,1勝クラス,16,4,8,33.8,8,13,小沢大仁,54,ダート,1400,良,1:26.4,2.2,2-2,39.7,458,ロードアラビアン
202207050312,2022/09/17,中京,曇,12,3歳以上1勝クラス,1勝クラス,16,2,4,142.0,15,5,角田大河,52,ダート,1400,良,1:24.7,0.5,1-1,38.1,458,スプラウティング
202210040507,2022/08/27,小倉,晴,7,3歳以上1勝クラス,1勝クラス,16,5,9,233.2,14,15,小沢大仁,53,ダート,1700,良,1:48.4,2.8,6-7-7-10,40.4,462,テイエムファクター
202207030606,2022/05/22,中京,晴,6,3歳1勝クラス,1勝クラス,13,8,12,199.4,11,7,泉谷楓真,55,ダート,1400,良,1:26.1,1.6,12-12,38.1,462,ハーツアズワン
202207030206,2022/05/08,中京,晴,6,3歳1勝クラス,1勝クラス,12,8,11,215.3,11,7,藤岡康太,56,ダート,1400,良,1:26.1,1.6,3-3,39.4,468,スマートラプター
202205020206,2022/04/24,東京,小雨,6,3歳1勝クラス,1勝クラス,16,6,11,231.8,16,11,山田敬士,54,ダート,1400,良,1:27.2,3.0,5-6,40.0,468,レッドゲイル
202209010106,2022/02/12,阪神,晴,6,3歳1勝クラス,1勝クラス,16,2,3,235.6,14,11,高倉稜,56,ダート,1400,良,1:26.3,1.5,10-10,38.3,472,コンクパール
202207010802,2022/01/23,中京,曇,2,3歳未勝利,未勝利,14,4,6,11.1,5,1,池添謙一,56,ダート,1400,良,1:27.3,0.0,6-6,39.0,474,(カフジペンタゴン)
202207010603,2022/01/16,中京,晴,3,3歳未勝利,未勝利,12,1,1,157.0,9,6,池添謙一,56,ダート,1400,良,1:27.9,1.9,9-10,39.2,482,プルートマスター
202109050602,2021/11/21,阪神,晴,2,2歳未勝利,未勝利,15,3,4,106.9,12,8,小沢大仁,52,ダート,1200,良,1:14.9,2.2,8-10,38.4,472,ファーンヒル
202109050204,2021/11/07,阪神,晴,4,2歳新馬,新馬,12,7,9,9.6,4,7,小沢大仁,52,ダート,1200,良,1:15.8,1.9,2-2,39.2,484,クロデメニル
