,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/05/14,1新潟6,晴,12,4歳以上1勝クラス,15,4,7,373.9,15,15,嶋田純次,56,芝1200,良,1:10.7,1.3,3-3,34.2-35.2,36.1,484(-2),テンメジャーガール
1,2023/03/19,2中山8,晴,7,4歳以上1勝クラス,16,7,14,306.1,16,14,山田敬士,56,ダ1200,不,1:12.5,1.5,3-3,34.9-36.1,37.4,486(+3),ヴァンデリオン
2,2022/12/02,笠松,晴,8,月下美人賞,8,8,8,155.6,7,5,黒澤愛斗,54,ダ1400,良,1:32.4,2.6,8-8-6,0.0-38.6,39.5,483(+18),ヒルノデプラーツ
3,2022/04/27,笠松,曇,3,C11組,7,4,4,4.8,3,1,今井貴大,54,ダ1400,重,1:35.2,-0.4,1-1-1,0.0-42.2,42.2,465(-6),(サムシングフォー)
4,2022/04/15,笠松,曇,6,C11組,7,1,1,4.2,3,4,今井貴大,54,ダ1400,良,1:33.3,1.0,3-2-1,0.0-40.2,40.6,471(-5),マナラズベリー
5,2022/03/31,笠松,曇,1,サラ系C14組,7,3,3,5.6,3,3,森島貴之,54,ダ1400,良,1:33.8,1.0,3-2-2,0.0-38.8,39.7,476(-3),テーオーラトゥール
6,2022/03/14,笠松,晴,7,サラ系C15組,8,6,6,4.4,2,2,森島貴之,54,ダ1400,良,1:34.1,0.2,7-7-5,0.0-41.3,40.1,479(+5),オウケンビリュウ
7,2022/02/08,笠松,晴,5,サラ系C17組,7,3,3,4.9,3,2,森島貴之,54,ダ1400,稍,1:33.9,0.3,1-1-1,0.0-40.4,40.7,474(+2),リキオマトバ
8,2022/01/26,笠松,晴,11,大寒特別,12,8,12,33.0,8,10,森島貴之,54,ダ1400,良,1:34.9,2.2,5-3-4,0.0-41.5,43.6,472(-8),キャットリング
9,2022/01/12,笠松,晴,4,サラ系C19組,9,8,10,8.6,5,1,森島貴之,54,ダ1400,稍,1:32.6,0.0,3-2-1,0.0-40.7,40.4,480(-1),(ヒルノエルニド)
10,2021/12/16,笠松,晴,3,サラ系C21組,8,1,1,4.5,2,4,藤原幹生,54,ダ1400,良,1:33.1,0.6,3-4-3,0.0-40.7,40.4,481(+7),チームパシュート
11,2021/11/24,笠松,晴,5,宮島亮祐生誕記念,10,6,6,33.9,5,8,向山牧,54,ダ1400,稍,1:34.6,4.4,8-9-9,0.0-40.1,41.9,474(-7),ドンマノア
12,2021/11/10,笠松,晴,11,ペンタス特別,10,8,9,51.7,7,9,丸野勝虎,54,ダ1600,稍,1:52.1,6.5,8-9-10,0.0-42.4,46.3,481(+3),リュクスエンヴィ
13,2021/10/28,笠松,晴,3,第8回ファンです★笠,9,8,9,8.5,4,1,丸野勝虎,54,ダ1400,良,1:31.4,-0.6,3-1-1,0.0-39.6,39.4,478(-4),(ブレーヴソウル)
14,2021/10/07,笠松,曇,2,サラ系C25組,9,7,7,3.5,2,3,向山牧,54,ダ1400,良,1:32.6,2.4,2-3-4,0.0-38.4,40.5,482(0),アイファーチーター
15,2021/09/22,笠松,曇,2,サラ系3歳5組,8,2,2,2.6,2,8,藤原幹生,54,ダ1400,稍,1:31.6,2.1,5-6-7,0.0-39.4,40.2,482(+4),ラッキーベルン
16,2021/08/28,4新潟5,曇,7,3歳未勝利,18,4,7,33.5,9,14,藤田菜七,52,芝1200,良,1:11.9,1.7,5-6,34.2-36.0,37.1,478(0),ブルーダイヤ
17,2021/08/15,4新潟2,曇,4,3歳未勝利,18,8,17,19.6,6,4,秋山真一,54,芝1000,稍,0:56.3,1.0,2,32.8-33.1,33.9,478(-16),ハクサンタマテバコ
18,2021/05/22,2新潟5,晴,5,3歳未勝利,15,1,2,170.1,12,13,川又賢治,54,芝1200,重,1:13.1,1.9,2-2,33.8-37.4,38.8,494(+8),クインズムーン
19,2020/11/15,5東京4,晴,2,2歳未勝利,18,5,10,313.8,15,16,野中悠太,54,芝1400,良,1:24.7,2.3,2-2,35.4-34.9,37.1,486(+2),ジネストラ
20,2020/10/11,4東京2,曇,4,2歳新馬,18,2,4,55.7,11,12,野中悠太,54,芝1400,重,1:25.9,1.6,1-1,36.9-35.2,36.8,484(0),ジャガード
