,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/19,船橋,晴,9,馬い!魚沼産シイタケ,8,2,2,9.4,5.0,3.0,山本大翔,53.0,ダ1200,稍,1:15.9,0.4,4-3-3,37.1-38.4,38.2,443(-8),セイテンタイセイ
1,2024/06/27,船橋,曇,4,C2二　三四　イ,8,5,5,36.7,7.0,2.0,山本大翔,53.0,ダ1200,良,1:15.4,0.0,8-8-7,35.9-39.5,38.0,451(-5),キングフリオーソ
2,2024/06/17,浦和,曇,8,浦和エイトチャレンジ,11,5,5,29.7,7.0,7.0,山崎誠士,56.0,ダ1400,良,1:32.0,1.1,11-7-4-6,37.4-40.1,40.9,456(+7),ブライトガッサン
3,2024/05/27,船橋,曇,12,富里特別,14,3,4,20.6,5.0,7.0,山田義貴,56.0,ダ1600,稍,1:45.6,1.0,5-5-5-3,37.8-40.7,41.1,449(-3),ラブシックボッサ
4,2024/04/30,船橋,曇,5,C2二　三四　イ,12,5,6,14.9,5.0,5.0,山崎誠士,56.0,ダ1200,稍,1:16.9,1.3,12-12-9,36.6-39.0,38.7,452(+1),アルムマッツ
5,2024/04/11,船橋,晴,5,C2二　三　イ,12,1,1,38.9,8.0,4.0,山崎誠士,56.0,ダ1200,良,1:17.1,0.7,11-7-6,37.0-39.4,39.3,451(+6),マイネルグローリエ
6,2024/02/19,浦和,曇,2,ランチタイムチャレン,12,7,9,6.1,2.0,7.0,和田譲治,56.0,ダ1400,良,1:32.4,2.0,6-6-6-7,37.4-40.0,40.8,445(-6),オモイソメル
7,2024/01/10,浦和,晴,4,C2五　六,11,7,10,3.9,1.0,4.0,和田譲治,56.0,ダ1400,良,1:32.6,0.3,6-5-5-5,38.6-40.0,39.7,451(+5),ニシノスイセイ
8,2023/12/26,浦和,晴,6,クライマックスリレー,11,3,3,121.0,8.0,7.0,張田昂,56.0,ダ1400,良,1:34.2,2.9,8-8-10-8,38.1-39.5,41.5,446(-15),ジョーエスポワール
9,2023/11/22,浦和,晴,7,高崎ハム賞,12,8,11,8.7,5.0,6.0,笹川翼,56.0,ダ1400,良,1:31.3,2.2,5-7-6-6,36.8-39.5,41.0,461(+13),イデアユウシン
10,2023/06/21,船橋,晴,8,カッコウスプリント,11,7,8,7.7,3.0,8.0,山崎誠士,56.0,ダ1200,良,1:17.3,2.0,10-10-9,36.4-38.9,39.1,448(-4),オデッセイ
11,2023/06/14,川崎,曇,6,C1四　五,12,4,4,4.2,2.0,3.0,山崎誠士,56.0,ダ1400,稍,1:32.7,0.6,10-10-10-8,38.1-41.6,40.6,452(+1),ベルタント
12,2023/05/17,川崎,晴,8,C1四　五六,12,7,9,6.2,3.0,4.0,矢野貴之,56.0,ダ1400,稍,1:33.4,0.8,11-9-9-8,39.6-40.6,40.2,451(+2),ジェイケイボス
