,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/05/10,川崎,晴,9,綾瀬市ローズガーデン,8,7,7,4.7,3,7,今野忠成,54,ダ900,良,1:00.5,4.9,3-6,29.0-38.3,43.1,450(+7),マイネルリベラル
1,2024/03/23,水沢,小雨,6,B1,8,6,6,1.4,1,2,山本政聡,54,ダ850,稍,0:51.9,0.4,1-2,0.0-36.7,37.1,443(-3),カマラードマリー
2,2024/01/14,1小倉2,晴,3,4歳以上1勝クラス,14,3,3,10.2,6,14,小林凌大,54,ダ1000,良,1:01.1,2.1,1-1,34.2-36.3,38.4,446(+2),ルクスメテオール
3,2023/10/28,4新潟5,小雨,7,3歳以上1勝クラス,18,1,2,28.3,11,13,小林凌大,54,芝1000,重,0:58.2,1.6,3,33.4-34.1,35.5,444(-4),テンジュイン
4,2023/09/02,2札幌7,晴,6,3歳以上1勝クラス,12,6,8,31.1,7,5,小林凌大,54,ダ1000,稍,0:59.8,0.4,1-1,35.1-36.1,36.5,448(0),ダラムキャッスル
5,2023/08/27,2札幌6,雨,7,3歳以上1勝クラス,12,1,1,35.7,8,2,小林凌大,54,ダ1000,良,0:59.8,0.2,1-1,35.3-36.1,36.3,448(-2),グットフォーチュン
6,2023/07/29,1札幌3,晴,6,3歳以上1勝クラス,11,7,10,82.9,10,9,小林凌大,54,ダ1000,良,1:00.3,1.3,4-4,34.8-36.0,37.0,450(0),メイショウオトギ
7,2023/01/28,1小倉5,晴,3,4歳以上1勝クラス,14,4,6,10.8,5,14,小林凌大,54,ダ1000,不,1:01.4,3.3,2-3,34.3-35.2,38.5,450(+8),ゲンパチレオニダス
8,2023/01/15,1小倉2,曇,3,4歳以上1勝クラス,14,8,14,19.8,8,8,小林凌大,54,ダ1000,重,0:59.0,1.3,2-2,33.7-35.2,36.4,442(-2),プリティインピンク
9,2022/11/12,3福島3,晴,6,3歳以上1勝クラス,16,8,16,54.5,14,16,小林凌大,52,芝1200,良,1:11.5,1.7,2-2,34.1-35.7,37.3,444(-6),エンジェルシリカ
10,2022/10/29,4新潟5,晴,7,3歳以上1勝クラス,18,3,5,40.2,8,5,小林凌大,51,芝1000,良,0:56.5,0.6,3,33.5-33.4,34.0,450(+4),リーゼントフラム
11,2022/10/16,4新潟2,晴,7,3歳以上1勝クラス,18,8,16,4.9,2,5,小林凌大,51,芝1000,良,0:55.7,0.2,6,32.6-33.2,33.2,446(-8),セルレア
12,2022/08/28,2札幌6,曇,3,3歳未勝利,12,5,6,15.3,7,1,小林凌大,52,ダ1000,良,1:00.4,-0.1,1-1,35.7-36.6,36.6,454(+4),(ベルベリス)
13,2022/07/17,1函館12,雨,4,3歳未勝利,12,3,3,19.6,8,6,小林凌大,51,ダ1000,稍,0:59.8,0.6,1-1,34.4-36.4,37.0,450(+2),フウゲツムヘン
14,2022/05/28,2東京11,晴,4,3歳未勝利,16,8,16,22.4,7,13,永野猛蔵,52,ダ1300,重,1:21.0,2.9,2-2,28.6-37.6,40.3,448(-8),オールフラッグ
15,2022/05/08,1新潟2,晴,2,3歳未勝利,16,5,9,5.1,2,10,菱田裕二,54,芝1200,良,1:11.1,1.3,10-11,34.3-35.5,35.6,456(-14),グランプレジール
16,2022/01/10,1中山4,曇,4,3歳新馬,15,1,2,2.6,1,8,ルメール,54,ダ1200,良,1:14.3,2.1,4-3,34.2-38.0,39.7,470(0),ラブリネスオーバー
