,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/12/20,高知,晴,1,C2ロC3イ混合,8,4,4,45.4,7,8,大澤誠志,55,ダ1300,良,1:29.2,3.1,8-8-8-8,0.0-40.3,41.4,445(0),メイショウゴテツ
1,2020/12/12,高知,晴,1,C3ー4,11,5,5,121.7,9,10,大澤誠志,56,ダ1300,良,1:29.6,1.9,11-11-11-11,0.0-42.3,41.2,445(-6),ロードワンダー
2,2020/12/06,高知,晴,1,C3イ,11,7,8,46.9,6,9,大澤誠志,56,ダ1300,稍,1:28.1,2.5,11-11-11-10,0.0-40.0,40.1,451(+7),ユアマイラブ
3,2020/11/28,高知,晴,2,C3ー3,11,6,7,74.8,7,6,大澤誠志,56,ダ1400,重,1:35.5,2.3,9-9-10-9,0.0-40.0,41.1,444(-7),リワードブルトン
4,2020/11/23,高知,晴,1,C3イ,7,8,8,14.4,3,4,大澤誠志,56,ダ1300,不,1:26.6,1.3,5-5-5-5,0.0-39.7,39.8,451(+6),ブルベアパンサー
5,2020/11/15,高知,晴,10,サザンカ特別,8,3,3,155.1,8,6,大澤誠志,56,ダ1600,重,1:48.4,2.5,8-8-8-8,0.0-41.1,41.5,445(+3),ユアマイラブ
6,2020/11/01,高知,曇,3,C3ー7,10,8,10,54.4,6,1,郷間勇太,56,ダ1300,稍,1:26.5,-0.4,6-6-6-1,0.0-40.9,40.2,442(0),(ロードワンダー)
7,2020/10/25,高知,晴,7,C3ロ,12,3,3,146.7,9,9,大澤誠志,56,ダ1300,不,1:26.9,2.1,11-12-12-11,0.0-39.1,39.1,442(-3),テレグライド
8,2020/10/18,高知,曇,2,C3ー8,11,4,4,85.1,7,5,大澤誠志,56,ダ1400,重,1:35.7,1.8,10-11-11-10,0.0-41.5,40.6,445(+7),クワッドアーチ
9,2020/10/04,高知,曇,12,ファイナルレース,11,6,7,46.6,9,7,大澤誠志,56,ダ1300,稍,1:28.4,1.9,9-10-10-9,0.0-40.7,41.1,438(+3),ファーベライト
