,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/11/20,3福島6,曇,10,五色沼特別(2勝クラス),16,6,11,33.8,9,15,角田大和,55,芝1800,良,1:51.1,1.3,7-8-9-9,36.9-35.3,36.1,430(-4),ウインピクシス
1,2022/11/05,5阪神1,晴,9,蛍池特別(2勝クラス),10,5,5,25.0,5,4,横山典弘,55,芝2000,良,2:00.2,0.5,2-2-3-3,36.8-35.3,35.5,434(+2),セントカメリア
2,2022/09/11,5中京2,晴,9,長久手特別(2勝クラス),8,4,4,8.2,4,5,横山典弘,55,芝2000,良,2:00.2,0.2,5-5-6-5,36.8-34.5,34.1,432(0),ハートオブアシティ
3,2022/08/20,4小倉3,晴,10,宮崎特別(2勝クラス),8,5,5,8.0,3,4,横山典弘,55,芝1800,良,1:47.6,0.3,2-2-2-2,37.5-33.4,33.6,432(+2),アドマイヤザーゲ
4,2022/05/28,3中京7,晴,9,御在所特別(2勝クラス),9,4,4,87.7,9,5,浜中俊,55,芝2000,良,2:02.3,0.8,4-5-5-5,38.3-35.1,35.5,430(-2),ファユエン
5,2022/05/15,2東京8,曇,9,テレ玉杯(2勝クラス),12,1,1,24.3,7,12,武豊,55,芝1800,良,1:47.8,1.1,11-10-10,36.9-33.8,34.0,432(+6),トウシンモンブラン
6,2022/03/13,2中京2,晴,7,4歳以上1勝クラス,16,3,6,12.7,6,1,角田大和,52,芝1600,良,1:33.6,-0.1,5-5-5,35.4-35.1,34.5,426(-4),(シベール)
7,2022/02/19,2小倉3,雨,7,4歳以上1勝クラス,16,8,15,4.1,3,2,浜中俊,55,芝1800,稍,1:51.3,0.0,9-9-8-5,37.8-37.0,36.6,430(+10),アインゲーブング
8,2021/12/26,6阪神8,晴,8,3歳以上1勝クラス,18,2,3,39.9,11,9,吉田隼人,55,芝1600,良,1:35.3,0.6,12-14,35.9-34.7,34.5,420(-2),サトノラムセス
9,2021/12/12,6中京4,曇,7,3歳以上1勝クラス,16,5,10,20.8,8,5,吉田隼人,55,芝1600,良,1:34.7,0.7,12-12-12,35.7-34.8,34.7,422(+6),ディヴィーナ
10,2021/10/23,4阪神5,晴,8,3歳以上1勝クラス,15,7,13,6.6,3,7,浜中俊,55,芝1600,良,1:35.4,0.5,11-8,37.1-33.6,33.6,416(-8),サマートゥリスト
11,2021/08/29,2札幌6,晴,8,3歳以上1勝クラス,13,7,12,6.2,2,2,武豊,55,芝1500,良,1:28.5,0.2,8-8-9,29.2-35.7,35.0,424(+4),マルカエイペックス
12,2021/08/01,1函館10,曇,7,3歳以上1勝クラス,10,1,1,5.7,3,2,武豊,55,芝1800,良,1:49.0,0.1,10-10-10-10,36.4-35.2,34.5,420(+4),メイショウオニユリ
13,2020/11/07,5阪神1,曇,12,3歳以上1勝クラス,13,6,9,21.9,6,4,武豊,53,芝1800,良,1:46.1,0.7,12-12,35.9-33.9,33.8,416(-2),イズジョーノキセキ
14,2020/10/24,4京都5,晴,6,3歳以上1勝クラス,11,5,5,15.9,5,3,武豊,53,芝1800,稍,1:49.0,0.4,5-5,36.0-35.7,35.4,418(-6),ライティア
15,2020/08/08,1札幌5,曇,4,3歳未勝利,14,7,11,4.2,2,1,武豊,54,芝1500,良,1:29.0,-0.1,10-10-11,29.3-36.1,35.3,424(-6),(デュアルネイチャー)
16,2020/07/25,1札幌1,曇,3,3歳未勝利,14,7,11,7.4,3,5,武豊,54,芝1500,良,1:29.1,0.6,11-12-9,30.0-35.3,34.9,430(0),フリークアウト
17,2020/05/30,3京都11,晴,3,3歳未勝利,17,3,5,13.9,4,9,泉谷楓真,51,芝1400,良,1:22.1,0.7,9-9,34.3-35.5,35.3,430(+16),トーホウラデン
18,2019/12/08,5阪神4,晴,5,2歳新馬,9,1,1,4.5,2,6,武豊,54,芝1800,良,1:49.2,0.7,6-6,36.2-33.7,34.0,414(0),アメリカンシード
