,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/24,名古屋,曇,12,庄内川特別,12,3,3,30.8,9,7,木之前葵,52,ダ1700,良,1:52.9,2.4,10-10-9,0.0-40.4,40.6,401(+4),スターロード
1,2024/06/26,名古屋,曇,3,C9組,12,1,1,8.3,5,10,望月洵輝,51,ダ1500,稍,1:38.9,1.9,8-10-7,0.0-39.1,40.2,397(-1),リジッドウイングス
2,2024/06/13,名古屋,晴,5,C12組,12,8,11,11.6,5,2,明星晴大,51,ダ920,良,0:56.3,0.0,4,0.0-36.7,36.4,398(+3),トミュリス
3,2024/05/29,名古屋,晴,3,C12組,12,7,9,2.3,1,7,丸山真一,54,ダ1500,重,1:39.7,3.0,9-10-6,0.0-38.8,41.1,395(+2),キタノレジータ
4,2024/05/16,名古屋,曇,2,C14組,12,6,7,10.1,6,2,丸山真一,54,ダ1500,重,1:38.5,0.5,6-3-2,0.0-41.3,40.9,393(+2),ニシノロゼ
5,2024/05/02,名古屋,晴,5,C15組,12,5,5,7.2,3,10,丸山真一,54,ダ1500,稍,1:40.2,1.5,8-7-8,0.0-41.3,41.5,391(+2),リアルブリージー
6,2024/04/10,名古屋,晴,5,C17組,12,7,10,5.8,4,2,丸山真一,54,ダ1500,重,1:39.3,0.3,4-4-3,0.0-41.0,40.9,389(+11),アルブレーヴ
7,2024/01/17,名古屋,晴,5,C15組,10,5,5,90.9,9,9,加藤誓二,54,ダ1500,良,1:39.2,1.8,9-10-10,0.0-39.0,39.6,378(+3),ラブモンテー
8,2024/01/05,名古屋,晴,4,42回熊野圭一誕生日,10,1,1,99.3,9,10,今井貴大,54,ダ1500,良,1:40.6,3.7,8-8-9,0.0-39.8,42.0,375(-10),イントゥザファイア
9,2023/12/22,名古屋,晴,4,箱乃なかみデビュー1,9,6,6,24.8,5,5,加藤聡一,54,ダ920,良,0:57.9,0.8,6,0.0-37.0,36.7,385(+2),レディーラッキー
10,2023/12/14,名古屋,晴,6,C11組,12,6,7,73.8,8,10,加藤誓二,54,ダ1500,重,1:40.7,3.4,12-12-12,0.0-38.5,40.4,383(-2),クイーンオーキッド
11,2023/11/16,名古屋,晴,4,C12組,12,5,5,44.9,7,7,丸山真一,54,ダ1500,良,1:39.0,2.9,10-8-8,0.0-38.7,40.9,385(-7),クリスマスディナー
12,2023/11/02,名古屋,晴,6,羽雫!誕生日おめでと,12,7,9,21.6,4,3,丸山真一,54,ダ1500,良,1:37.9,0.4,6-5-5,0.0-39.5,39.2,392(-13),アウゲンブリック
13,2023/10/19,名古屋,晴,7,C13組,12,5,6,9.5,3,4,丸山真一,54,ダ1500,良,1:37.5,0.8,4-5-4,0.0-39.8,40.1,405(+6),フレッチャネーラ
14,2023/10/05,名古屋,曇,4,C14組,12,7,9,37.9,6,4,丸山真一,54,ダ1500,重,1:38.2,2.0,5-5-4,0.0-39.8,41.2,399(-1),サイモンブーケ
15,2023/09/06,名古屋,雨,5,智之&菜那結婚記念,11,6,7,21.2,5,3,丸山真一,54,ダ1500,重,1:37.3,1.9,7-6-5,0.0-38.9,39.8,400(-2),パミーラ
16,2023/08/22,名古屋,晴,6,3歳8組,11,4,4,50.9,8,1,丸山真一,54,ダ1500,良,1:37.9,-0.3,6-7-5,0.0-41.1,40.0,402(+3),(ヘアピンシュプール)
17,2023/07/28,名古屋,晴,4,中根紀夫記念,12,2,2,21.4,4,3,加藤聡一,54,ダ1500,良,1:38.6,0.6,8-8-7,0.0-41.3,41.2,399(0),キタノサウンド
18,2023/07/14,名古屋,曇,4,祝!!成澤彩夏23歳,12,2,2,56.2,7,5,丸野勝虎,54,ダ1500,重,1:38.4,1.4,9-7-6,0.0-39.6,40.1,399(-2),ジュエルプリンス
19,2023/06/29,名古屋,晴,9,3歳8組,11,3,3,35.4,9,6,丸山真一,54,ダ1500,重,1:40.3,2.1,2-4-5,0.0-40.2,42.0,401(+13),ヴィレイメル
20,2023/06/01,名古屋,曇,2,3歳7組,12,7,10,13.6,3,5,丸山真一,54,ダ1500,稍,1:40.1,0.9,12-11-10,0.0-40.6,40.4,388(+5),ランペイジシチー
21,2023/05/19,名古屋,雨,3,マルゼンスキー生誕記,11,2,2,59.8,8,4,丸山真一,54,ダ1500,不,1:37.4,0.9,7-6-5,0.0-39.8,39.6,383(-1),ララオーベルジュ
22,2023/05/05,名古屋,晴,3,HAPPY60俊仁記,12,6,8,14.8,6,6,丸山真一,54,ダ1500,良,1:40.5,2.1,11-9-6,0.0-39.5,40.4,384(-6),マイプレイス
23,2023/04/24,名古屋,曇,2,3歳8組,11,4,4,94.9,9,4,細川智史,54,ダ1500,良,1:40.8,1.3,10-10-9,0.0-41.2,40.3,390(+3),フェリシエンヌ
24,2023/04/13,名古屋,晴,3,新田宗和お誕生日おめ,12,3,3,29.8,8,9,細川智史,54,ダ1500,良,1:40.5,2.5,11-11-11,0.0-40.2,41.1,387(+3),マイクドロップ
25,2023/02/26,2中山2,晴,1,3歳未勝利,16,2,3,208.3,14,15,木幡育也,54,ダ1200,良,1:15.5,2.9,15-15,34.3-38.3,38.7,384(-8),デイズオブドリーム
26,2022/12/11,5中山4,晴,5,2歳新馬,16,4,7,234.7,16,15,藤田菜七,52,芝1800,良,1:55.2,4.1,14-14-14-15,37.5-35.6,38.0,392(0),ラテラルシンキング
