,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/02/15,佐賀,曇,2,3歳ー8組,9,2,2,51.9,7,9,田中直人,54,ダ1300,重,1:32.2,6.1,5-6-8-9,0.0-39.7,44.7,396(-10),プラトフエルテ
1,2020/02/02,佐賀,曇,6,3歳ー6組,10,8,9,35.3,8,9,田中純,54,ダ1400,重,1:37.0,4.8,6-7-7-9,0.0-40.0,43.6,406(+6),ジョワブラーヴ
2,2020/01/03,佐賀,曇,1,お年玉ドリームシリー,12,2,2,3.0,2,4,山口勲,54,ダ900,重,0:57.4,0.8,5-4,0.0-38.1,38.2,400(-5),バニラケーキ
3,2019/12/22,佐賀,雨,3,2歳ー5組,11,7,9,3.1,2,6,山下裕貴,54,ダ1400,不,1:34.2,1.8,6-6-5-5,0.0-40.1,41.6,405(-1),ヒガシギンガ
4,2019/11/24,佐賀,雨,1,2歳ー4組,10,5,5,8.4,3,5,山下裕貴,54,ダ1300,稍,1:26.8,1.6,7-7-6-6,0.0-39.8,40.1,406(+2),マイファンキー
5,2019/10/15,4東京3,曇,2,2歳未勝利,12,2,2,313.9,11,12,嘉藤貴行,54,芝1600,稍,1:37.1,1.7,7-7,35.3-35.0,36.0,404(+6),アミークス
6,2019/09/29,4中山9,曇,3,2歳未勝利,16,1,1,422.6,15,14,嘉藤貴行,54,芝1600,良,1:36.7,1.7,9-6-8,35.8-35.0,36.2,398(-2),ジュエルタワー
7,2019/09/14,4中山3,曇,4,2歳未勝利,16,3,5,458.3,14,12,嘉藤貴行,54,芝1600,良,1:36.4,2.1,13-13-13,34.6-36.1,36.4,400(+4),ハーモニーマゼラン
8,2019/09/01,2新潟12,晴,3,2歳未勝利,14,8,13,268.8,14,10,嘉藤貴行,54,芝2000,良,2:06.5,2.1,8-8-6-9,37.1-36.7,38.1,396(-2),サペラヴィ
9,2019/08/17,2新潟7,曇,1,2歳未勝利,18,8,17,329.8,17,15,嘉藤貴行,54,芝1600,良,1:38.2,2.3,16-14,35.7-34.5,35.8,398(-2),エンジェルサークル
10,2019/08/04,2新潟4,晴,6,2歳新馬,18,1,1,128.6,15,16,嘉藤貴行,54,芝1400,良,1:25.9,3.0,18-18,34.1-36.8,35.8,400(0),トロワマルス
