,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202504020708,2025/08/16,新潟,晴,08,瀬波温泉特別,2勝クラス,13,6,9,248.8,13.0,13,石川裕紀,58.0,ダート,1800,良,0:1:57.8,5.2,4-4-4-6,42.1,444,ピカピカサンダー
1,202503020508,2025/07/12,福島,曇,08,3歳以上2勝クラス,2勝クラス,15,8,14,57.8,10.0,12,横山琉人,58.0,ダート,1700,良,0:1:48.7,2.6,9-10-14-12,39.2,450,スペイドアン
2,202506030808,2025/04/20,中山,曇,08,利根川特別,2勝クラス,16,4,8,187.4,14.0,8,佐々木大,58.0,ダート,1800,良,0:1:55.4,1.5,2-2-3-3,39.4,452,ソレルビュレット
3,202506020412,2025/03/09,中山,晴,12,4歳以上2勝クラス,2勝クラス,15,2,2,93.4,11.0,8,石川裕紀,58.0,ダート,1800,重,0:1:54.3,0.9,11-11-12-12,38.7,454,ブレスワード
4,202406050609,2024/12/15,中山,晴,09,香取特別,2勝クラス,14,8,14,24.3,9.0,12,木幡巧也,56.0,ダート,2400,良,0:2:37.1,2.1,5-5-5-6,40.6,450,ニューバラード
5,202406050110,2024/11/30,中山,晴,10,鹿島特別,2勝クラス,15,6,11,64.8,9.0,12,石川裕紀,56.0,ダート,1800,稍重,0:1:54.5,1.7,5-5-5-4,39.1,446,サクラトップリアル
6,202403030210,2024/11/03,福島,晴,10,河北新報杯,2勝クラス,15,1,1,16.0,6.0,6,横山琉人,56.0,ダート,1700,重,0:1:44.6,1.4,7-7-6-7,38.3,440,クロースコンバット
7,202406040509,2024/09/16,中山,曇,09,鋸山特別,2勝クラス,16,6,11,33.8,7.0,9,石川裕紀,55.0,ダート,1800,良,0:1:55.5,1.7,10-10-11-9,39.8,442,テリフィックプラン
8,202403020108,2024/06/29,福島,晴,08,3歳以上1勝クラス,1勝クラス,15,4,7,4.2,2.0,1,石川裕紀,55.0,ダート,1700,良,0:1:46.9,-0.0,4-4-4-4,37.3,442,(マッスルバック)
9,202405030208,2024/06/02,東京,小雨,08,3歳以上1勝クラス,1勝クラス,16,6,11,11.8,6.0,4,石川裕紀,55.0,ダート,1600,重,0:1:35.8,1.2,4-3,36.4,446,ターコイズフリンジ
10,202405020706,2024/05/11,東京,晴,06,3歳1勝クラス,1勝クラス,16,5,9,19.5,5.0,4,石川裕紀,57.0,ダート,1600,良,0:1:37.1,0.8,11-10,36.1,450,スタンリーテソーロ
11,202406030706,2024/04/13,中山,晴,06,3歳1勝クラス,1勝クラス,9,8,9,5.8,2.0,3,石川裕紀,57.0,ダート,1800,良,0:1:54.7,0.4,2-2-2-2,38.5,446,グラウンドビート
12,202406030203,2024/03/24,中山,曇,03,3歳未勝利,未勝利,16,7,14,2.2,1.0,1,石川裕紀,57.0,ダート,1800,良,0:1:54.5,-0.7,3-3-2-2,39.2,448,(ダンツティアラ)
13,202406020403,2024/03/03,中山,晴,03,3歳未勝利,未勝利,15,5,9,2.8,1.0,4,石川裕紀,57.0,ダート,1800,稍重,0:1:55.6,0.3,9-8-10-6,38.4,448,メジャーレーベル
14,202406010402,2024/01/13,中山,晴,02,3歳未勝利,未勝利,16,7,14,12.0,3.0,2,石川裕紀,57.0,ダート,1800,良,0:1:55.8,0.1,5-4-3-3,39.0,456,アスプリージャ
15,202306050704,2023/12/23,中山,晴,04,,未勝利,16,8,16,17.8,6.0,7,石川裕紀,56.0,ダート,1800,良,0:1:56.0,1.4,11-11-9-5,39.1,458,カンジ
16,202306050106,2023/12/02,中山,晴,06,,新馬,16,3,6,70.9,12.0,6,石川裕紀,56.0,ダート,1800,良,0:1:58.2,1.4,7-7-8-6,39.2,466,ダイヤモンドナイツ
