,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2019/08/17,2小倉7,晴,12,3歳以上1勝クラス,18,8,18,285.7,17,16,岩崎翼,57,芝1200,良,1:10.2,1.4,17-17,33.5-35.3,35.0,470(-13),ザイツィンガー
1,2019/07/18,園田,雨,11,JRA交流加古川特別,11,7,9,6.3,4,7,岩崎翼,56,ダ1400,重,1:28.8,1.7,6-6-7-7,0.0-37.4,38.4,483(-1),ペリステライト
2,2019/05/26,3京都12,晴,7,4歳以上500万下,13,4,4,68.2,13,13,岩崎翼,57,ダ1800,良,1:55.5,1.9,4-3-3-3,36.9-38.7,40.1,484(-2),キンショーヘニー
3,2019/05/04,3京都5,晴,8,4歳以上500万下,16,2,4,72.3,13,8,岩崎翼,57,ダ1400,良,1:26.2,1.9,7-6,34.9-37.1,38.4,486(+8),ロイヤルバローズ
4,2019/03/23,2中京5,曇,7,4歳以上500万下,16,5,9,79.2,14,16,岩崎翼,57,ダ1400,良,1:26.9,1.8,2-2,35.4-37.4,39.2,478(+4),ジョワイユ
5,2018/04/21,3京都1,晴,12,4歳以上1000万下,16,1,2,136.6,13,9,幸英明,57,ダ1800,良,1:54.2,1.4,16-16-15-15,35.6-38.9,38.7,474(+6),ゼンノワスレガタミ
6,2018/03/24,2阪神1,晴,10,天神橋特別(1000万下),11,3,3,90.6,10,10,和田竜二,53,芝1600,良,1:35.5,1.4,3-3,35.0-35.1,36.2,468(0),リリーヴィクトリー
7,2018/03/11,2中京2,晴,12,賢島特別(1000万下),14,8,14,154.3,11,13,中谷雄太,57,芝1600,稍,1:37.7,2.5,4-3-3,35.8-35.7,37.9,468(0),レッドオルガ
8,2018/02/11,2京都6,晴,12,4歳以上1000万下,14,4,6,18.6,7,12,岩崎翼,57,ダ1400,不,1:26.0,1.6,4-4,35.0-37.0,38.2,468(+6),テイエムグッドマン
9,2018/01/20,1中京3,晴,9,4歳以上500万下,16,2,3,8.3,4,1,岩崎翼,56,ダ1400,稍,1:25.2,-0.2,1-1,35.1-37.7,37.7,462(+14),(ラインフィール)
10,2017/07/22,3中京7,晴,8,3歳以上500万下,16,2,3,5.7,2,3,和田竜二,54,ダ1800,良,1:52.4,0.4,1-1-1-1,36.7-38.5,38.9,448(+2),ペガサスシャーイン
11,2017/07/01,3中京1,晴,6,3歳未勝利,16,4,7,8.7,4,1,和田竜二,56,ダ1800,重,1:51.7,-1.0,1-1-1-1,36.7-37.3,37.3,446(+2),(オニダツ)
12,2017/06/03,3阪神1,晴,6,3歳未勝利,16,4,7,7.2,5,6,鮫島良太,56,ダ1800,稍,1:55.5,0.7,4-3-3-3,36.9-38.7,39.0,444(0),メガフレア
13,2017/05/14,3京都8,晴,2,3歳未勝利,16,4,7,31.9,9,5,鮫島良太,56,ダ1800,重,1:51.7,0.5,2-3-2-2,36.0-36.8,37.2,444(0),ワンダーウマス
14,2017/04/23,3京都2,晴,2,3歳未勝利,16,8,16,14.2,8,6,鮫島良太,56,ダ1800,良,1:55.3,1.0,5-5-4-3,37.1-38.6,39.2,444(0),サトノマスター
15,2017/03/25,2阪神1,晴,4,3歳未勝利,18,2,3,20.1,5,7,鮫島良太,56,芝1400,良,1:23.1,0.8,12-11,34.8-36.0,35.6,444(-6),デルマコイウタ
16,2017/03/11,1阪神5,曇,4,3歳未勝利,16,2,3,198.7,12,5,鮫島良太,56,芝1400,良,1:22.5,1.0,3-3,34.7-35.1,35.7,450(-2),ウインペイザージュ
17,2017/02/19,2京都8,晴,5,3歳未勝利,16,3,5,181.1,14,10,鮫島良太,56,芝1600,良,1:36.7,1.3,16-16,35.0-36.0,35.8,452(+4),スズカヘルメス
18,2016/10/29,4京都8,晴,3,2歳未勝利,16,5,10,44.4,9,12,酒井学,55,芝1800,稍,1:49.8,1.9,9-9,34.9-36.0,37.0,448(-2),ピスカデーラ
19,2016/10/15,4京都4,晴,3,2歳未勝利,11,5,5,38.1,7,6,鮫島良太,55,芝1800,良,1:48.0,0.8,10-10,35.2-36.1,36.0,450(-2),ガンサリュート
20,2016/09/03,2小倉11,曇,2,2歳未勝利,15,2,3,56.2,8,3,鮫島良太,54,芝1800,良,1:49.1,1.0,12-13-11-7,35.5-36.9,36.9,452(+4),ナムラライラ
21,2016/08/07,2小倉4,晴,1,2歳未勝利,18,3,5,36.1,8,16,鮫島良太,54,芝1200,良,1:12.6,2.9,13-15,33.1-36.6,38.2,448(+4),メイショウカリン
22,2016/07/17,3中京6,曇,6,2歳新馬,12,5,6,9.8,4,6,鮫島良太,54,芝1200,良,1:11.5,1.4,12-9,35.5-34.6,35.2,444(0),オールポッシブル
