,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/09/05,大井,晴,1,C3五　六,12,8,12,14.6,6,12,岡村健司,56,ダ1600,不,1:48.1,6.7,2-2-5-10,38.1-38.4,45.0,512(+1),コウユープリティー
1,2023/08/13,大井,雨,3,C3六　七,13,4,5,9.6,4,9,岡村健司,56,ダ1200,稍,1:17.2,2.3,7-8,35.8-39.1,40.3,511(+7),アンタイド
2,2023/08/01,大井,雨,2,C3五　六,12,5,6,8.1,6,10,岡村健司,56,ダ1200,不,1:14.7,2.8,11-12,35.3-36.6,37.6,504(-2),トレンブラン
3,2023/06/27,大井,曇,4,C3三　四,14,6,10,6.0,3,14,森泰斗,56,ダ1200,良,1:17.3,3.4,8-11,35.5-38.4,40.8,506(-6),エムオーアプローズ
4,2023/06/07,大井,晴,2,C3三　四,16,1,1,4.2,2,10,森泰斗,56,ダ1200,重,1:15.1,1.3,4-4,35.4-38.4,39.1,512(+3),ヤマタノオロチ
5,2022/12/26,大井,晴,7,C212　1314,13,1,1,3.7,3,5,岡村健司,56,ダ1200,稍,1:15.6,0.4,9-6,35.6-39.6,39.3,509(+3),プリマルーチェ
6,2022/12/09,大井,曇,2,C3一　二,16,1,2,1.6,1,2,岡村健司,56,ダ1200,重,1:14.0,0.3,4-3,36.2-37.5,37.4,506(+2),ササノユキオルフェ
7,2022/11/15,大井,曇,2,C3一　二,16,6,11,3.8,2,3,岡村健司,56,ダ1200,良,1:14.8,0.5,3-4,36.0-38.3,38.6,504(+1),モチヅキノコロ
8,2022/11/01,大井,曇,2,C3一　二,16,7,13,3.5,1,2,岡村健司,56,ダ1200,良,1:14.5,0.1,3-3,35.6-38.8,38.6,503(-1),カフェジュリア
9,2022/10/04,大井,晴,2,中央区賞,14,2,2,4.0,2,1,岡村健司,56,ダ1200,良,1:14.8,-0.1,1-1,36.6-38.2,38.2,504(-3),(モチヅキノコロ)
10,2022/09/20,大井,雨,2,C3三　四,11,2,2,2.4,1,3,岡村健司,56,ダ1200,不,1:15.6,1.4,7-6,35.1-39.1,39.4,507(0),ギャンブルレディ
11,2022/09/06,大井,晴,2,C3五　六,14,5,8,14.2,3,2,岡村健司,56,ダ1200,良,1:14.6,0.2,3-3,36.0-38.4,38.4,507(-3),ビックプーカオ
12,2022/07/12,大井,曇,2,C3五　六,10,2,2,7.2,3,6,岡村健司,56,ダ1200,良,1:15.7,1.8,4-5,35.7-38.2,39.5,510(+1),ソノラメンテ
13,2022/06/29,大井,晴,2,C3三　四,16,4,8,12.0,6,5,岡村健司,56,ダ1200,良,1:14.8,0.6,6-5,35.3-38.9,38.9,509(0),プレパレンセ
14,2021/12/28,大井,晴,5,C211　1213,16,4,8,7.6,4,7,岡村健司,56,ダ1200,稍,1:16.0,1.2,12-11,36.3-38.5,38.7,509(-9),リコージーン
15,2021/12/06,大井,曇,7,C212　1314,16,4,8,2.8,2,8,御神本訓,56,ダ1200,稍,1:15.8,1.0,6-6,35.6-39.2,39.6,518(0),キタノライアン
16,2021/11/17,大井,晴,1,C3三,13,5,7,1.9,1,1,御神本訓,56,ダ1200,良,1:14.8,-0.5,1-1,36.9-37.9,37.9,518(-7),(キュアノス)
17,2021/11/03,大井,晴,2,C3三　四,14,3,4,3.1,2,3,御神本訓,56,ダ1200,重,1:15.2,1.0,3-2,34.8-39.4,40.1,525(+8),ローダンテ
18,2021/05/03,船橋,晴,3,C3六　七,11,7,10,2.5,2,1,岡村健司,56,ダ1200,重,1:16.0,-0.6,2-2-2,36.1-39.9,39.1,517(+1),(リングアップ)
19,2021/04/05,船橋,曇,3,C3六　七,12,6,7,2.4,1,3,岡村健司,56,ダ1200,不,1:16.5,0.7,6-6-4,36.9-38.9,39.0,516(+20),セイショウパイロ
20,2019/11/10,5東京4,晴,1,2歳未勝利,14,4,6,14.7,6,4,三浦皇成,55,ダ1400,良,1:27.1,0.8,1-1,36.4-37.3,38.1,496(-2),ハディア
21,2019/10/26,4東京8,晴,4,2歳新馬,14,8,13,31.9,10,7,三浦皇成,55,ダ1400,重,1:26.2,1.7,3-3,35.3-37.1,38.4,498(0),ボンボンショコラ
