,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/04,笠松,晴,9,あまのがわ特別,8,7,7,26.4,7,3,馬渕繁治,57,ダ1400,良,1:29.1,0.8,5-7-7,0.0-38.2,37.9,482(+4),エイシンレア
1,2024/06/07,笠松,晴,11,カンナOP,8,5,5,86.5,7,2,向山牧,56,ダ1800,良,1:55.8,1.5,5-5-4-4,0.0-37.8,38.0,478(+1),タイセイドリーマー
2,2024/05/10,笠松,晴,11,ぎふ長良川OP,9,2,2,26.9,7,8,向山牧,56,ダ1900,良,2:05.7,2.7,7-7-9-9,0.0-37.8,38.8,477(+1),トランスナショナル
3,2024/04/18,笠松,曇,11,八重桜特別,9,1,1,33.0,8,6,大原浩司,56,ダ1600,良,1:42.7,1.5,8-8-7,0.0-38.8,38.3,476(-3),メテオスウォーム
4,2024/04/01,笠松,晴,11,サクラOP,8,2,2,74.7,7,5,大原浩司,56,ダ1400,良,1:29.3,0.9,6-7-6,0.0-38.3,38.2,479(-2),トミケンシャイリ
5,2024/03/20,笠松,曇,10,マーチC(重賞),12,4,4,61.2,7,8,大原浩司,57,ダ1900,良,2:04.7,1.7,5-10-8-8,0.0-37.8,38.2,481(0),ツムタイザン
6,2024/02/22,笠松,曇,9,白銀争覇(重賞),12,7,10,58.9,9,7,大原浩司,57,ダ1400,重,1:28.5,1.4,12-12-11,0.0-38.4,38.0,481(-13),バーニングペスカ
7,2024/02/09,笠松,晴,8,冬暁特別,5,5,5,3.1,3,1,大原浩司,57,ダ1400,良,1:28.5,-0.9,3-2-1,0.0-37.0,36.8,494(+26),(メテオスウォーム)
8,2023/12/16,5阪神5,曇,4,障害3歳以上OP,14,5,8,32.1,10,8,蓑島靖典,60,障3110,稍,3:31.2,2.5,5-5-6-6,106.0-40.1,13.6,468(+2),ナリノモンターニュ
9,2023/10/21,4新潟3,雨,4,障害3歳以上OP,13,7,11,47.7,11,11,五十嵐雄,60,障3250,稍,3:40.3,6.2,10-10-11-11,104.0-38.2,13.6,466(+12),スヴァルナ
10,2023/07/15,2福島5,雨,1,障害3歳以上OP,13,8,12,8.9,5,12,伴啓太,60,障3380,稍,3:52.6,3.5,10-10-8-8,107.1-39.7,13.8,454(-10),マイネルヴァッサー
11,2023/06/04,3阪神2,晴,1,障害3歳以上OP,10,3,3,14.7,5,2,五十嵐雄,60,障3110,良,3:36.6,0.0,2-2-2-2,107.1-38.7,13.9,464(0),ネビーイーム
12,2023/04/22,1福島5,晴,4,障害4歳以上OP,14,3,3,9.6,5,11,伴啓太,60,障3380,良,3:49.6,3.7,2-2-2-4,104.1-38.3,13.6,464(-8),マイネルグロン
13,2023/02/04,1小倉7,曇,4,障害4歳以上OP,14,8,13,23.9,7,4,伴啓太,60,障3390,良,3:50.7,1.1,2-2-2-4,104.1-37.9,13.6,472(0),ロードアクア
14,2023/01/21,1小倉3,晴,5,障害4歳以上OP,12,8,12,12.6,8,3,伴啓太,60,障2860,稍,3:13.3,0.9,2-2-2-2,104.0-36.8,13.5,472(+10),ジューンベロシティ
15,2022/12/10,6阪神3,晴,4,障害3歳以上OP,14,4,6,69.9,11,4,伴啓太,60,障3110,良,3:31.6,0.2,4-3-3-3,104.1-39.1,13.6,462(-4),テーオーソクラテス
16,2022/09/24,4中山6,小雨,8,清秋ジャンプS(OP),14,5,7,35.6,10,11,小牧加矢,60,障3210,不,3:52.5,6.8,13-13-13-12,113.0-42.3,14.5,466(+10),ジェミニキング
17,2022/07/16,2福島5,曇,4,障害3歳以上OP,6,3,3,9.6,4,3,伴啓太,60,障3380,重,3:49.6,1.8,6-6-3-4,105.1-38.3,13.6,456(-14),ジンゴイスト
18,2022/05/28,1新潟7,小雨,4,障害4歳以上OP,14,5,8,26.2,9,11,伴啓太,60,障2890,稍,3:12.4,1.8,4-5-7-8,105.0-39.0,13.3,470(+2),シャイニーゲール
19,2022/04/03,3中山4,小雨,4,障害4歳以上未勝利,12,8,11,1.8,1,1,伴啓太,60,障2880,良,3:16.0,-0.7,1-1-1-1,108.1-39.6,13.6,468(-2),(ルレーヴドゥリリ)
