,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/09/17,盛岡,曇,2,C2七組,7,3,3,5.1,3,4,小林凌,56,ダ1200,稍,1:15.6,0.8,3-2,0.0-37.7,38.2,525(+8),ゴールドジャイアン
1,2023/09/03,水沢,晴,4,C2八組,7,3,3,66.5,6,4,小林凌,56,ダ1300,良,1:23.9,2.1,5-7-4-3,0.0-38.5,38.8,517(+3),モンゴリアンキング
2,2023/08/21,水沢,晴,9,B2二組,9,8,9,143.0,9,9,小林凌,56,ダ1600,重,1:45.7,3.9,5-4-6-9,0.0-40.0,42.7,514(-4),シャイニーポケット
3,2023/08/07,盛岡,曇,11,オーガストC,11,1,1,56.6,9,9,小林凌,56,芝1000,良,0:59.7,1.6,8-8,0.0-35.2,35.2,518(0),オースミカテドラル
4,2023/07/24,盛岡,晴,12,浜木綿賞,11,8,11,53.8,10,8,小林凌,56,芝1600,良,1:38.0,1.6,2-2-2-2,0.0-37.6,39.0,518(+2),ギャレット
5,2023/07/11,盛岡,曇,4,B1,11,7,9,30.4,9,9,高橋悠里,56,芝1000,稍,0:59.0,1.8,10-10,0.0-34.5,34.4,516(+1),カルーナブルガリス
6,2023/06/26,盛岡,晴,12,朝顔賞,12,4,4,16.5,6,7,小林凌,56,芝1700,良,1:46.0,0.8,5-4-3-3,0.0-37.2,37.6,515(+5),フェブサンカラ
7,2023/06/13,水沢,小雨,10,B1二組,8,5,5,30.6,6,8,小林凌,56,ダ1600,稍,1:45.9,4.8,7-7-7-8,0.0-38.4,42.4,510(0),サンエイコンドル
8,2023/05/30,水沢,晴,10,B1二組,9,1,1,182.1,9,4,小林凌,56,ダ1600,良,1:45.2,1.0,7-8-8-5,0.0-39.5,39.5,510(-6),フェザーノユメ
9,2023/05/15,盛岡,小雨,12,チャイナアスタ賞,8,7,7,58.2,8,8,小林凌,56,ダ1600,稍,1:43.6,3.0,5-8,0.0-39.1,41.5,516(0),モンサンルリアン
10,2023/04/05,園田,曇,10,B1,12,1,1,319.0,12,12,渡瀬和幸,56,ダ1400,良,1:33.6,2.1,11-11-11-12,0.0-39.5,40.2,516(+1),スカイコップス
11,2023/03/07,姫路,晴,7,B1,6,6,6,56.3,5,5,渡瀬和幸,56,ダ1400,良,1:34.4,2.1,4-4-4-5,0.0-38.6,40.4,515(-3),サラコナン
12,2023/02/14,姫路,曇,11,食べようひょうごの畜,12,5,5,77.6,10,10,渡瀬和幸,56,ダ1500,稍,1:41.4,1.3,4-5-6-8,0.0-38.8,39.8,518(-17),バーゲニングパワー
13,2022/12/18,佐賀,雪,9,暮来月賞,12,7,9,66.5,9,11,山田義貴,55,ダ1400,稍,1:32.9,2.2,10-10-7-10,0.0-39.4,40.6,535(-2),ラインスプラッシュ
14,2022/12/02,佐賀,晴,9,季冬賞,10,4,4,12.8,5,10,山田義貴,55,ダ1400,稍,1:35.4,3.4,2-2-2-8,0.0-40.1,43.3,537(+22),アラバド
15,2022/09/06,大井,晴,12,B3六,10,8,9,21.0,6,7,西啓太,56,ダ1400,良,1:29.5,2.5,7-8-7,36.0-38.9,40.4,515(0),デュアルテイルズ
16,2022/07/20,園田,晴,9,C2一,10,4,4,3.8,1,5,大山真吾,56,ダ1400,稍,1:35.5,1.2,7-7-5-5,0.0-40.1,40.6,515(+1),キンタムチャチャ
17,2022/06/30,園田,晴,6,C2一,10,6,6,5.4,3,3,大山真吾,56,ダ1400,良,1:31.4,0.7,9-9-9-7,0.0-40.4,39.5,514(-10),メイショウマサカツ
18,2022/06/08,園田,晴,9,C2一,10,8,9,2.0,1,6,大山真吾,56,ダ1400,稍,1:33.4,1.0,6-5-6-6,0.0-41.1,40.6,524(+6),メイショウダンドウ
19,2021/09/05,2札幌8,晴,3,3歳未勝利,14,8,13,3.1,1,13,ルメール,56,ダ1700,稍,1:51.7,6.5,12-11-11-13,30.5-37.6,42.8,518(-10),イシュタル
20,2021/08/01,1函館10,曇,6,3歳未勝利,16,6,11,1.8,1,10,ルメール,56,芝1200,良,1:10.2,0.8,9-9,34.2-35.2,35.3,528(+8),イルクオーレ
21,2021/05/15,2東京7,晴,4,3歳未勝利,18,1,2,1.9,1,2,ルメール,56,芝1400,良,1:21.3,0.1,5-3,35.1-34.4,34.3,520(0),フロスティクォーツ
22,2021/04/25,2東京2,晴,2,3歳未勝利,17,2,4,2.0,1,2,ルメール,56,芝1400,良,1:21.2,0.1,4-4,34.9-34.6,34.4,520(-4),アオイカツマ
23,2021/01/31,1東京2,晴,5,3歳未勝利,16,5,10,2.1,1,5,ルメール,56,芝1600,良,1:34.5,0.5,2-2,34.7-35.1,35.5,524(+14),クロンターフ
24,2020/10/24,4東京5,晴,2,2歳未勝利,15,8,15,1.4,1,3,ルメール,55,芝1600,稍,1:36.6,0.3,6-3,34.9-36.1,36.1,510(0),トーホウボルツ
25,2020/07/25,1札幌1,曇,1,2歳未勝利,6,2,2,1.9,2,2,ルメール,54,芝1800,良,1:50.0,0.3,3-3-4-3,36.1-35.9,35.8,510(0),ウインルーア
26,2020/07/05,2函館2,曇,5,2歳新馬,6,1,1,1.7,1,2,ルメール,54,芝1800,良,1:52.4,0.0,3-3-1-1,39.5-35.7,35.7,510(0),アランデル
