,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/07/16,佐賀,晴,7,早星賞,11,4,4,10.5,3,2,田中純,54,ダ1400,稍,1:31.0,0.1,1-2-2-2,0.0-40.0,40.0,487(0),クラウンデフィート
1,2023/07/04,佐賀,雨,6,C1ー6組,11,6,6,6.9,3,4,田中純,54,ダ1400,不,1:31.8,0.8,6-6-7-5,0.0-40.8,40.7,487(-2),シゲルペガサス
2,2023/06/19,佐賀,晴,6,C1ー6組,11,6,6,8.3,4,7,田中純,54,ダ1400,良,1:32.6,2.0,4-4-4-5,0.0-39.5,40.7,489(+7),キングドンドルマ
3,2023/06/05,佐賀,曇,8,ほとめきナイター賞,11,1,1,2.3,1,3,田中純,54,ダ1400,良,1:31.9,0.4,6-6-6-5,0.0-40.4,39.7,482(+1),クインズユーカリ
4,2023/05/27,佐賀,晴,11,SAGAリベンジャー,12,4,4,3.4,1,2,田中純,54,ダ1300,良,1:24.6,0.1,2-2-2-1,0.0-39.9,39.9,481(-6),カシオン
5,2023/05/13,佐賀,雨,7,KYUSHUDREA,10,6,6,3.5,2,5,田中純,54,ダ1400,不,1:31.9,2.5,4-3-3-3,0.0-38.2,40.1,487(0),プライモーディアル
6,2023/04/29,佐賀,雨,6,C1ー9組,11,8,11,1.9,1,2,田中純,54,ダ1400,不,1:31.1,0.3,3-3-1-1,0.0-40.2,40.2,487(-2),テイエムウイン
7,2023/04/16,佐賀,曇,11,SAGAリベンジャー,12,5,5,3.3,2,3,田中純,54,ダ1400,不,1:31.4,0.9,4-4-4-3,0.0-40.2,40.8,489(+17),アインジェニー
8,2023/03/10,佐賀,晴,6,佐賀競馬移転開設50,12,3,3,1.9,1,2,田中純,54,ダ1400,重,1:32.2,0.1,6-5-5-3,0.0-41.5,41.0,472(+1),クラウンゼロ
9,2023/02/25,佐賀,晴,5,C1ー10組,9,8,9,1.4,1,1,田中純,54,ダ1400,稍,1:32.1,-1.4,1-1-1-1,0.0-39.5,39.5,471(-3),(アナザーゲート)
10,2023/02/11,佐賀,曇,2,C2ー4組,11,2,2,1.4,1,1,田中純,54,ダ1400,重,1:32.6,-0.2,1-1-1-1,0.0-40.0,40.0,474(+3),(コスモアピール)
11,2022/11/30,園田,曇,6,C2二,8,7,7,3.4,2,1,田中学,54,ダ1400,重,1:31.3,-0.1,5-4-2-2,0.0-39.6,39.4,471(+4),(シルヴェラード)
12,2022/10/14,園田,晴,9,C2一,9,2,2,2.9,1,9,吉村智洋,54,ダ1400,良,1:33.1,1.0,5-5-5-5,0.0-39.2,39.9,467(-10),ミヤビプレシャス
13,2022/09/29,園田,曇,8,C2二,11,4,4,4.5,2,2,吉村智洋,54,ダ1400,稍,1:32.2,0.0,2-2-1-2,0.0-39.7,39.6,477(+21),ハクサンチェイス
14,2022/07/24,3小倉8,曇,2,3歳未勝利,16,1,1,22.0,8,12,松若風馬,54,ダ1700,良,1:48.9,2.6,4-3-7-8,30.2-38.4,40.5,456(0),リゴレット
15,2022/07/10,3小倉4,晴,1,3歳未勝利,16,5,10,20.2,6,4,松若風馬,54,ダ1700,稍,1:46.4,0.8,2-2-2-2,29.4-38.9,39.6,456(0),スマートムーラン
16,2022/06/19,3阪神2,晴,6,3歳未勝利,16,5,9,9.0,4,5,西村淳也,54,ダ1800,良,1:56.2,2.7,6-4-7-7,36.4-39.4,40.8,456(-2),モズブーナー
17,2022/04/17,2阪神8,晴,1,3歳未勝利,16,2,4,130.9,12,7,松若風馬,54,ダ1800,良,1:56.2,0.9,4-6-4-4,37.1-39.5,39.9,458(0),ラピドゥス
