,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/14,盛岡,曇,10,サクラコマチ賞,11,7,8,75.4,11,11,塚本涼人,56,ダ1600,良,1:42.2,3.3,11-11,0.0-38.0,39.1,466(+2),セイキングダム
1,2024/07/01,盛岡,晴,11,ナーシセス賞,12,2,2,39.6,11,12,塚本涼人,56,ダ1600,重,1:43.0,2.7,11-12,0.0-38.8,40.4,464(-6),ジャッジ
2,2024/06/17,水沢,晴,11,ラビットイヤー賞,9,4,4,43.3,9,6,塚本涼人,56,ダ1600,良,1:43.7,0.7,4-5-6-6,0.0-40.1,39.5,470(-1),ネオネオモッズ
3,2024/06/02,水沢,雨,10,チャイナアスタ賞,9,5,5,4.2,2,7,塚本涼人,56,ダ1600,稍,1:43.6,0.7,6-6-8-9,0.0-39.5,39.6,471(+2),ゴールデンギフト
4,2024/05/20,盛岡,曇,10,シベリアンアイリス賞,11,6,6,10.1,5,1,塚本涼人,56,ダ1600,稍,1:41.0,-0.1,4-3,0.0-39.9,39.2,469(0),(コウギョウサウス)
5,2024/05/07,盛岡,曇,12,メイC,12,2,2,55.9,8,4,塚本涼人,56,ダ1600,稍,1:41.3,1.3,7-5,0.0-39.3,39.3,469(-4),ローグネイション
6,2024/04/22,水沢,晴,7,B2三組,9,4,4,47.3,7,1,塚本涼人,56,ダ1600,良,1:44.8,-0.1,2-2-2-2,0.0-40.5,40.3,473(0),(ツアーモデル)
7,2024/04/08,水沢,曇,8,B2三組,11,5,5,39.7,7,4,塚本涼人,56,ダ1600,良,1:45.3,1.4,4-4-5-5,0.0-40.6,41.4,473(+2),モンサンイルベント
8,2024/03/24,水沢,晴,7,B2三組,11,6,6,54.1,10,4,塚本涼人,56,ダ1600,稍,1:46.2,1.1,2-2-2-3,0.0-40.1,41.0,471(0),ヤマニンエピクーレ
9,2024/03/11,水沢,曇,8,カイヤナイト賞,10,5,5,60.0,9,5,塚本涼人,56,ダ1600,重,1:44.7,2.0,6-6-6-6,0.0-39.0,40.1,471(+6),キタノキャスター
10,2023/12/26,水沢,曇,10,B2四組,11,4,4,46.1,10,3,塚本涼人,56,ダ1600,不,1:43.1,0.1,6-5-5-4,0.0-39.1,37.7,465(+2),バイオレットモーヴ
11,2023/12/12,水沢,小雨,9,B2四組,12,6,7,107.2,10,11,塚本涼人,56,ダ1600,不,1:43.9,2.6,10-9-9-12,0.0-38.9,39.7,463(0),アメイジングスター
12,2023/11/28,水沢,小雨,11,JBBA静内種馬場特,11,8,10,22.4,8,11,塚本涼人,56,ダ1600,不,1:43.3,2.2,5-5-8-10,0.0-39.0,40.1,463(+1),コイビトサンタ
13,2023/11/20,盛岡,曇,10,ムーンストーン賞,11,6,7,11.2,5,1,塚本涼人,56,ダ1400,不,1:26.3,-0.2,2-2,0.0-37.9,37.7,462(+3),(コスモピエドラ)
14,2023/10/10,盛岡,小雨,11,C1一組,12,7,9,15.8,4,8,塚本涼人,56,ダ1600,不,1:41.3,1.6,6-11,0.0-39.2,39.9,459(+1),スズカパンサー
15,2023/09/26,盛岡,曇,6,C2二組,8,8,9,3.5,2,2,塚本涼人,56,ダ1400,良,1:28.4,0.6,3-2,0.0-38.8,39.0,458(-2),フミタツティンクル
16,2023/09/12,水沢,晴,5,C2二組,9,3,3,10.6,3,2,塚本涼人,56,ダ1400,稍,1:29.0,0.5,2-2-1-1,0.0-39.3,39.8,460(-2),モンゴリアンキング
17,2023/09/04,水沢,小雨,5,C2四組,8,3,3,8.5,3,2,塚本涼人,56,ダ1300,良,1:22.6,0.2,4-3-4-3,0.0-39.6,39.3,462(-1),マコトダイトウレン
18,2023/08/22,水沢,晴,1,C2三組,8,3,3,20.8,4,3,塚本涼人,56,ダ1400,稍,1:29.8,0.8,3-3-3-3,0.0-39.1,39.4,463(0),ヴァンシャンテ
19,2023/08/15,盛岡,曇,4,いわて北緯40度葛巻,9,3,3,6.5,4,6,塚本涼人,56,ダ1400,不,1:28.1,1.7,9-9,0.0-37.4,37.6,463(-2),ミツバチキャット
20,2023/07/31,盛岡,晴,6,C2五組,9,7,7,10.6,6,1,塚本涼人,56,ダ1400,良,1:28.6,-0.1,4-5,0.0-39.8,39.0,465(0),(セルゲイ)
21,2023/07/24,盛岡,晴,3,C2六組,8,3,3,25.9,7,3,小林凌,56,ダ1200,良,1:14.8,0.8,8-8,0.0-37.9,37.1,465(-5),イチフジクイン
