,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/04/22,川崎,晴,11,幸OP(OP),14,8,14,9.7,4,中,篠谷葵,57,ダ2100,良,,,2-2-1,31.8-38.3,,506(+2),アングライフェン
1,2021/03/02,川崎,雨,11,日吉OP(OP),13,6,8,29.2,9,1,笹川翼,57,ダ2000,稍,2:11.1,-0.1,2-2-1-1,37.9-40.3,40.3,504(+2),(アングライフェン)
2,2020/09/27,盛岡,曇,9,岩手県知事杯OROカ(重賞),13,6,8,4.5,3,4,水野翔,57,芝1700,稍,1:46.2,0.2,2-2-2-2,0.0-37.0,37.0,502(+7),ブラックバゴ
3,2020/08/02,盛岡,晴,11,せきれい賞(重賞),13,7,10,1.7,1,2,吉原寛人,57,芝2400,良,2:30.9,1.0,1-1-1-2,0.0-35.9,36.9,495(-12),アップクォーク
4,2020/05/04,船橋,曇,11,皐月盃(OP),13,1,1,7.0,5,11,森泰斗,56,ダ1700,稍,1:49.5,1.9,11-11-10-12,30.4-39.3,40.6,507(+12),サダムリスペクト
5,2020/04/16,川崎,曇,11,幸OP(OP),12,8,11,4.2,2,5,森泰斗,57,ダ2100,稍,2:18.2,1.2,2-2-2-3,31.1-39.1,40.0,495(-11),フレアリングダイヤ
6,2020/02/01,1東京1,晴,11,白富士S(L),14,1,1,41.0,11,10,横山和生,57,芝2000,良,1:59.9,0.8,5-5-7,35.1-34.7,34.9,506(-2),インビジブルレイズ
7,2020/01/19,1京都7,曇,11,日経新春杯(GII),14,6,9,28.9,9,10,太宰啓介,55,芝2400,良,2:28.0,1.1,2-2-2-2,35.7-35.3,36.3,508(+8),モズベッロ
8,2019/12/07,4中京3,曇,11,中日新聞杯(GIII),16,1,1,11.7,7,13,太宰啓介,55,芝2000,良,2:00.1,0.9,4-3-3-3,36.0-34.5,35.0,500(+2),サトノガーネット
9,2019/11/16,5京都5,晴,11,アンドロメダS(L),17,4,7,16.7,6,4,太宰啓介,55,芝2000,良,1:59.6,0.2,5-3-2-2,36.3-35.5,35.5,498(+2),マイネルサーパス
10,2019/08/18,2札幌2,晴,11,札幌記念(GII),14,4,5,214.4,13,11,横山武史,57,芝2000,良,2:01.1,1.0,5-5-6-6,36.1-36.1,36.3,496(+2),ブラストワンピース
11,2019/08/03,1札幌3,晴,11,札幌日経OP(L),10,8,9,5.7,2,9,横山典弘,57,芝2600,良,2:42.0,1.3,2-2-5-9,37.6-35.8,36.6,494(-4),カフジプリンス
12,2019/07/07,2福島4,曇,11,七夕賞(GIII),16,5,9,27.0,12,3,横山典弘,55,芝2000,稍,2:00.2,0.6,3-3-3-3,34.3-37.5,37.8,498(-2),ミッキースワロー
13,2019/04/28,3京都3,晴,11,天皇賞(春)(GI),13,8,13,30.3,7,12,横山典弘,58,芝3200,良,3:20.7,5.7,2-2-4-7,36.0-34.5,39.9,500(+2),フィエールマン
14,2019/03/17,1阪神8,曇,11,阪神大賞典(GII),11,1,1,41.2,10,3,横山典弘,56,芝3000,稍,3:07.7,1.2,2-1-1-1,34.9-38.0,39.2,498(-2),シャケトラ
