,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/10/18,園田,晴,9,B2,12,8,11,95.9,8,7,大柿一真,54,ダ1400,稍,1:32.4,0.9,9-9-7-7,0.0-40.8,40.8,460(-2),リコーパイソン
1,2022/10/05,園田,曇,10,B2,12,4,4,52.1,7,10,大柿一真,54,ダ1400,良,1:33.9,1.6,10-10-11-9,0.0-38.2,38.7,462(+2),グッドライズ
2,2022/09/22,園田,曇,9,B2,11,1,1,202.9,10,4,鴨宮祥行,54,ダ1400,稍,1:30.8,0.4,3-3-3-3,0.0-38.9,39.1,460(-4),トウケイラオフェン
3,2022/08/31,園田,曇,11,南あわじ市ゆめるん特,9,8,8,77.7,8,9,大柿一真,54,ダ1400,稍,1:36.0,4.8,6-6-5-9,0.0-39.9,44.0,464(+8),ナムラコマチ
4,2022/08/12,園田,曇,12,園田サマーダッシュ,12,7,9,75.3,9,9,佐々木世,54,ダ820,稍,0:51.0,1.2,6-6,0.0-36.1,36.8,456(-4),ダウンタウンスピカ
5,2022/08/04,園田,曇,10,B2,12,5,6,40.8,8,12,佐々木世,52,ダ1230,良,1:21.0,1.7,8-8-7-9,0.0-39.7,40.1,460(+10),アヴニールレーヴ
6,2021/11/09,園田,曇,11,宝塚特別B1,12,7,9,15.6,4,3,大柿一真,54,ダ1400,重,1:32.8,0.4,5-5-4-4,0.0-40.7,40.4,450(-3),アカリン
7,2021/10/28,園田,晴,10,B1,11,8,10,14.1,4,5,大柿一真,54,ダ1400,稍,1:32.4,1.4,3-3-2-2,0.0-40.6,41.8,453(-1),ステラモナーク
8,2021/10/15,園田,晴,7,B1,5,3,3,8.4,4,3,佐々木世,51,ダ1400,良,1:31.4,0.7,5-5-5-4,0.0-38.0,38.2,454(+2),エイシンリボーン
9,2021/10/01,園田,晴,9,B1,8,2,2,12.2,4,3,佐々木世,51,ダ1400,良,1:31.3,1.1,7-7-5-3,0.0-40.5,40.4,452(+2),マブイーグル
10,2021/09/17,園田,雨,11,B2,12,3,3,21.1,7,1,佐々木世,50,ダ1400,重,1:31.7,0.0,5-5-6-6,0.0-40.0,39.4,450(-3),(ハービーボンズ)
11,2021/09/03,園田,曇,10,競馬ブック杯B2,9,3,3,55.7,7,5,佐々木世,50,ダ1400,不,1:33.1,0.9,2-2-2-3,0.0-40.0,40.8,453(+4),アカリン
12,2021/08/19,園田,雨,11,たかさご万灯祭特別B,12,7,9,45.6,10,8,下原理,54,ダ1230,不,1:21.8,2.8,3-3-4-6,0.0-38.8,41.2,449(-3),ムーンコムレード
13,2021/08/06,園田,晴,11,オミナエシ賞B2,12,2,2,60.1,7,7,大山龍太,51,ダ1400,良,1:32.6,1.9,8-9-8-8,0.0-38.0,38.9,452(+8),タガノグランサム
14,2021/07/22,園田,晴,10,B2,12,8,12,53.0,7,10,田中学,54,ダ1400,良,1:31.2,1.7,2-2-2-3,0.0-38.9,40.5,444(0),エイシンビッグボス
15,2021/07/02,園田,曇,10,OBCラジオ大阪賞B,12,4,4,190.0,11,10,大柿一真,54,ダ1400,不,1:34.5,2.9,5-5-7-9,0.0-40.3,42.5,444(0),ユウキラフェール
16,2021/06/18,園田,曇,9,B1,10,1,1,36.9,7,7,鴨宮祥行,54,ダ1400,稍,1:32.3,2.5,4-5-5-5,0.0-39.0,40.6,444(-1),ハナブサ
17,2021/06/02,園田,晴,11,あじさい特別B1,12,4,4,153.7,9,10,鴨宮祥行,54,ダ1400,良,1:32.7,1.9,9-8-10-7,0.0-39.5,40.4,445(-1),アタミ
18,2021/04/20,園田,晴,10,穀雨特別A2,11,7,10,220.8,10,11,鴨宮祥行,54,ダ1400,良,1:34.0,1.5,8-8-10-8,0.0-39.0,40.0,446(+3),ステップシュート
19,2021/03/30,姫路,曇,11,熊野牛特別A2,12,7,9,310.3,12,9,鴨宮祥行,54,ダ1500,稍,1:38.1,1.5,10-9-10-11,0.0-39.1,39.5,443(-8),タマモサザンクロス
20,2021/03/02,姫路,曇,11,日本トーター杯A2,12,6,8,230.2,10,6,鴨宮祥行,54,ダ1400,不,1:30.3,1.5,8-7-7-7,0.0-37.1,37.6,451(+2),ワシヅカミ
21,2021/02/18,姫路,曇,11,市川町ゴルフまつり特,11,7,8,297.1,10,8,高畑皓一,52,ダ1800,良,2:01.3,4.3,6-6-5-6,0.0-38.7,41.6,449(-1),コスモバレット
22,2021/02/04,姫路,晴,11,上郡赤松円心特別A1,12,5,5,238.3,10,10,鴨宮祥行,52,ダ1400,良,1:32.1,1.9,7-7-8-8,0.0-38.3,38.7,450(-3),ナチュラリー
23,2021/01/13,姫路,晴,11,ひめじけいば開幕特別,8,8,8,39.2,7,6,鴨宮祥行,52,ダ1500,良,1:38.3,1.2,6-6-7-8,0.0-38.3,38.9,453(+1),ステップシュート
24,2020/12/29,園田,晴,7,A2,6,6,6,27.7,6,5,鴨宮祥行,54,ダ1400,稍,1:33.2,2.1,2-2-3-3,0.0-38.8,40.2,452(-1),ジュディシャス
25,2020/12/09,園田,晴,10,JRA交流揖保川特別,11,3,3,232.0,10,9,鴨宮祥行,54,ダ1400,良,1:32.6,2.0,10-10-10-9,0.0-38.1,38.8,453(+3),ナナカマドカ
26,2020/11/25,園田,曇,7,A2,6,6,6,4.8,4,5,鴨宮祥行,54,ダ1230,良,1:21.3,0.4,2-2-2-2,0.0-38.7,38.9,450(-11),タラニス
27,2020/11/03,園田,晴,8,A2,7,1,1,7.6,3,6,鴨宮祥行,54,ダ1230,重,1:18.5,0.7,4-4-4-4,0.0-38.9,38.9,461(+5),コンドルヒデオ
28,2020/10/14,園田,晴,11,JRA交流円山川特別,12,8,12,37.3,8,8,大柿一真,54,ダ1400,良,1:33.5,1.9,2-2-3-2,0.0-41.6,43.3,456(-5),メイショウバルコラ
29,2020/10/02,園田,晴,11,スポニチなにわ賞A2,11,7,9,14.4,5,4,鴨宮祥行,54,ダ1400,良,1:31.2,0.7,1-1-2-2,0.0-39.2,39.9,461(+6),マコトパパヴェロ
30,2020/09/09,園田,雨,11,レ・コードなまちにい,8,8,8,5.0,3,3,鴨宮祥行,54,ダ1230,稍,1:21.0,0.3,1-1-1-2,0.0-38.1,38.4,455(+3),マリター
31,2020/08/28,園田,晴,7,A1A2,5,1,1,17.3,5,2,鴨宮祥行,52,ダ1230,稍,1:17.6,0.5,3-3-3-2,0.0-38.3,38.5,452(-5),ミカエルシチー
32,2020/08/12,園田,晴,10,B1,12,2,2,4.8,3,2,鴨宮祥行,54,ダ1400,良,1:30.4,0.3,4-4-2-2,0.0-39.7,39.7,457(+4),ラー
33,2020/07/22,園田,晴,11,白雨特別B1,8,8,8,5.6,3,5,鴨宮祥行,55,ダ1400,良,1:31.7,0.7,4-4-3-3,0.0-40.1,40.4,453(-2),ベー
34,2020/07/08,園田,曇,11,仲夏特別B1,12,6,7,29.4,6,1,大柿一真,54,ダ1400,重,1:30.4,-0.1,5-5-7-3,0.0-40.2,39.8,455(+1),(サツキユニヴァース)
35,2020/06/17,園田,晴,9,B2一,9,4,4,3.3,2,1,鴨宮祥行,54,ダ1400,良,1:31.6,-0.2,3-3-3-2,0.0-40.1,39.8,454(+5),(ラッキービスケット)
36,2020/06/04,園田,晴,10,B2一,12,8,11,15.4,6,2,鴨宮祥行,54,ダ1400,良,1:30.2,0.0,6-5-5-4,0.0-40.5,39.7,449(0),サヤネエ
37,2020/05/20,園田,晴,10,B2,12,7,9,17.8,5,3,鴨宮祥行,54,ダ1400,稍,1:31.5,0.6,6-6-3-1,0.0-40.4,40.4,449(0),エイシンナセル
38,2020/04/30,園田,晴,10,B2一,11,2,2,18.1,4,2,鴨宮祥行,54,ダ1400,良,1:31.5,2.1,5-5-7-5,0.0-38.9,40.5,449(+3),ゼットパール
39,2020/04/09,園田,晴,12,B2,12,6,7,21.8,7,3,鴨宮祥行,54,ダ1400,良,1:30.6,0.1,4-4-3-1,0.0-40.5,40.2,446(-3),オースミマルス
40,2020/03/18,園田,晴,10,食べようひょうごの畜,9,1,1,42.7,8,2,鴨宮祥行,54,ダ1400,稍,1:30.4,1.2,4-3-3-2,0.0-37.6,38.4,449(+2),ガレットショコラ
41,2020/03/04,園田,雨,10,B2,11,5,5,52.4,6,10,鴨宮祥行,54,ダ1400,不,1:29.5,3.2,7-6-8-9,0.0-36.9,39.2,447(-2),セイプレジール
42,2020/02/20,園田,曇,8,B2,12,8,11,15.0,4,5,鴨宮祥行,54,ダ1400,稍,1:30.6,0.5,5-5-7-6,0.0-38.8,38.8,449(+3),マンテンファースト
43,2020/02/06,姫路,晴,8,B2,11,6,8,19.5,4,3,鴨宮祥行,54,ダ1400,良,1:32.2,1.4,4-4-3-3,0.0-38.1,39.2,446(-3),テツ
44,2020/01/23,姫路,曇,9,B2,9,8,8,30.2,8,8,石堂響,53,ダ1400,重,1:30.5,0.8,5-5-6-6,0.0-38.3,38.5,449(-1),ラインエミネント
45,2019/12/30,園田,曇,10,B2,12,7,9,16.5,6,6,下原理,54,ダ1400,不,1:28.7,1.1,5-5-5-6,0.0-37.6,38.0,450(+1),ゼットパール
46,2019/12/13,園田,晴,9,B2C1,12,6,8,13.7,4,7,鴨宮祥行,55,ダ1400,良,1:32.3,1.8,3-3-3-3,0.0-40.1,41.7,449(+2),マイネルテンプス
47,2019/11/27,園田,曇,9,胆振軽種馬農業協同組,12,4,4,40.8,9,5,鴨宮祥行,54,ダ1400,良,1:30.4,0.7,5-5-6-5,0.0-39.0,39.3,447(0),タマモジュニア
48,2019/11/12,園田,晴,10,B1,12,8,11,33.3,9,8,石堂響,53,ダ1700,良,1:52.7,1.9,2-2-3-6,0.0-38.3,40.1,447(-1),スピリットソウル
49,2019/10/24,園田,雨,10,B1,12,2,2,24.0,8,11,石堂響,53,ダ1870,不,2:01.8,1.7,1-1-2-2,0.0-39.6,41.3,448(0),トウシンイーグル
50,2019/10/02,園田,曇,11,兵庫馬事畜産特別B1,12,6,8,5.9,5,4,田中学,54,ダ1700,良,1:53.6,0.5,2-2-1-2,0.0-40.6,41.0,448(+7),エクストレミティー
51,2019/09/12,園田,晴,9,B1,9,8,8,3.0,2,3,下原理,54,ダ1400,良,1:32.1,0.7,4-4-5-3,0.0-39.9,40.3,441(-6),ホクセツプリンス
52,2019/08/30,園田,曇,9,B1,8,4,4,11.1,4,6,下原理,54,ダ1400,不,1:29.3,2.7,4-4-4-5,0.0-38.3,39.3,447(+4),タガノヒバナ
