,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/07/12,名古屋,晴,4,高田泰徳記念,12,5,6,14.4,6,3,丹羽克輝,56.0,ダ1500,良,1:39.8,1.4,3-2-2,0.0-39.9,41.2,460(-3),ハーピーティアラ
1,2023/05/31,名古屋,晴,3,C15組,12,7,9,45.8,8,12,丹羽克輝,56.0,ダ1500,重,1:40.2,2.5,7-4-8,0.0-39.5,41.7,463(-2),ヤマカツオリオン
2,2023/05/17,名古屋,晴,4,C14組,12,5,5,265.2,10,10,細川智史,56.0,ダ1500,良,1:39.1,2.7,11-9-6,0.0-39.3,41.3,465(0),スペースザリッパー
3,2023/05/03,名古屋,晴,5,C16組,12,2,2,106.4,9,9,細川智史,56.0,ダ1500,良,1:40.2,2.8,11-11-10,0.0-38.7,40.2,465(-4),ドリームウォリアー
4,2023/04/20,名古屋,晴,5,C15組,11,5,5,36.2,8,7,塚本征吾,56.0,ダ1500,稍,1:40.0,1.9,8-7-6,0.0-40.7,41.4,469(-5),アクアヒナ
5,2022/12/23,名古屋,晴,7,オッズパーク杯,12,8,12,42.8,7,11,丹羽克輝,56.0,ダ1500,良,1:41.1,4.5,4-4-11,0.0-39.3,43.5,474(+3),セイシンクリア
6,2022/12/08,名古屋,晴,5,C3組,12,8,12,16.3,3,9,丹羽克輝,56.0,ダ1500,良,1:38.7,2.5,2-2-3,0.0-38.9,41.3,471(+1),ブロードリーチ
7,2022/11/25,名古屋,晴,6,C3組,12,8,12,2.2,2,8,丹羽克輝,56.0,ダ1500,重,1:39.7,1.6,5-5-8,0.0-41.3,42.5,470(+7),シングンジェット
8,2022/11/11,名古屋,晴,5,こうちゃん一歳お誕生,11,6,6,15.6,4,2,丹羽克輝,56.0,ダ1500,良,1:37.2,1.9,2-2-2,0.0-38.1,39.9,463(+5),バレル
9,2022/10/28,名古屋,晴,5,よっちゃん25さいナ,12,2,2,165.9,11,3,丹羽克輝,56.0,ダ1500,良,1:37.3,0.4,3-3-1,0.0-40.9,40.7,458(+2),メイショウクモジ
10,2022/10/14,名古屋,晴,6,C4組,11,7,10,22.3,5,10,丹羽克輝,56.0,ダ1500,良,1:39.8,3.3,4-4-9,0.0-40.1,42.8,456(-11),アイファーファイト
11,2022/09/20,浦和,曇,12,空の日特別,11,6,7,12.4,7,2,秋元耕成,56.0,ダ2000,不,2:14.2,0.2,5-4-2-2,38.0-41.4,41.2,467(-7),マッシロ
12,2022/09/12,川崎,晴,5,ユウェンタース賞,9,3,3,19.2,6,8,秋元耕成,56.0,ダ2000,良,2:19.1,2.6,8-9-4-5,39.6-42.2,44.4,474(+3),バジェットライン
13,2022/09/02,浦和,曇,12,桔梗特別,9,2,2,5.2,3,8,張田昂,55.0,ダ2000,不,2:15.9,4.4,4-3-4-4,37.9-39.7,43.4,471(+4),シナノジャングル
14,2022/08/10,浦和,晴,4,C3三　四,10,3,3,13.9,6,6,秋元耕成,56.0,ダ1500,良,1:39.2,1.0,6-6-6-7,31.5-40.6,40.2,467(-12),ベリリウンヌ
15,2022/07/21,浦和,曇,10,涼月特別,12,4,4,20.6,6,8,秋元耕成,56.0,ダ1500,良,1:39.7,2.0,10-9-9-8,31.8-39.8,39.5,479(+7),ワンダーフェンリル
16,2022/07/01,浦和,晴,9,久喜市ラベンダー賞,9,2,2,5.9,3,2,秋元耕成,56.0,ダ1500,良,1:37.6,0.0,5-5-3-3,30.3-41.0,40.2,472(-2),ラーズグリーズ
17,2022/06/03,浦和,曇,4,C2九　十11,12,8,11,13.2,5,7,秋元耕成,56.0,ダ1400,良,1:32.3,1.1,12-11-6-7,38.4-39.8,39.9,474(-12),トロワフィーユ
18,2022/04/29,浦和,雨,5,特選,12,6,8,26.9,8,2,秋元耕成,56.0,ダ1400,稍,1:31.3,0.0,9-7-7-7,37.7-40.0,39.5,486(+7),ボビン
19,2022/03/18,浦和,雨,7,特選,12,1,1,41.1,9,6,秋元耕成,56.0,ダ1400,重,1:32.6,1.7,12-10-8-8,37.9-39.4,40.3,479(+7),エレガンスヘイロー
20,2022/02/24,浦和,晴,5,権田酒造直実賞,12,3,3,18.1,5,10,秋元耕成,56.0,ダ1400,良,1:32.9,1.3,11-10-12-11,37.1-40.7,40.8,472(+3),メイショウハヤナリ
21,2022/01/20,浦和,晴,7,C3二　三四,12,7,9,46.7,9,4,秋元耕成,56.0,ダ1400,良,1:31.1,1.4,8-8-7-5,37.4-38.9,39.1,469(+1),フェイドハード
22,2022/01/10,船橋,曇,12,船橋JockeysF,13,2,2,15.7,7,9,臼井健太,56.5,ダ1800,稍,2:01.4,2.8,10-11-11-12,39.1-39.7,41.0,468(+3),ルフレシャンス
23,2021/12/22,浦和,晴,5,C2九　十,12,8,12,49.1,7,4,秋元耕成,56.0,ダ1400,良,1:31.8,0.9,9-8-5-6,37.5-40.1,40.0,465(+1),サーカスキャッチ
24,2021/11/26,浦和,晴,5,JA高崎ハム賞,12,8,11,127.4,11,5,秋元耕成,56.0,ダ1500,稍,1:39.5,1.0,7-10-9-11,30.9-41.6,41.2,464(-3),シンキングポケット
25,2021/09/21,浦和,晴,6,C2三　四,12,4,4,35.3,8,8,秋元耕成,56.0,ダ1500,稍,1:38.9,1.6,4-4-3-4,31.8-38.9,40.2,467(+3),ハツネヘイロー
26,2021/09/04,船橋,小雨,8,馬い!八丈島レモン記,12,1,1,247.9,11,9,秋元耕成,56.0,ダ1500,不,1:37.5,2.1,11-11-9-11,30.5-39.4,40.1,464(0),ポロス
27,2021/08/25,浦和,曇,9,南区の花ヒマワリ賞,12,1,1,59.7,9,10,秋元耕成,56.0,ダ1400,稍,1:31.6,1.7,8-7-8-9,36.4-40.4,41.0,464(+2),アスヘノキボウ
