,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/04/23,1福島3,曇,4,障害4歳以上未勝利,14,7,11,207.8,13,中,中村将之,60,障2750,良,,,1,106.0-37.7,,482(-8),ジェミニキング
1,2022/01/16,1中山6,晴,7,4歳以上1勝クラス,16,3,6,500.6,15,12,小林脩斗,54,ダ1200,良,1:14.0,1.6,4-5,34.8-37.6,39.0,490(+18),ロードミッドナイト
2,2021/10/09,5新潟1,晴,9,3歳以上1勝クラス,10,6,6,255.2,10,10,原優介,54,ダ1800,良,1:57.8,6.3,2-2-8-10,34.5-40.2,43.6,472(-8),カズロレアート
3,2021/07/24,3新潟1,晴,12,3歳以上1勝クラス,18,8,18,165.7,17,14,原優介,54,芝1000,良,0:55.9,1.3,13,32.1-32.8,33.2,480(-10),スイーツマジック
4,2021/04/11,1新潟2,晴,8,4歳以上1勝クラス,15,2,3,193.1,15,14,菊沢一樹,57,ダ1200,良,1:14.7,2.6,9-9,35.0-37.1,39.0,490(-20),ヘルメット
5,2021/01/10,1中山3,晴,7,4歳以上1勝クラス,16,1,2,105.2,13,15,原優介,53,ダ1200,良,1:14.2,1.7,4-4,34.6-37.9,39.2,510(+34),ハルワタート
6,2020/06/28,1函館6,曇,7,3歳以上1勝クラス,12,6,7,70.2,12,10,丹内祐次,54,ダ1000,不,0:59.5,1.3,12-12,33.7-35.7,35.6,476(-4),ハクアイブラック
7,2020/04/18,1福島3,雨,10,雪うさぎ賞(1勝クラス),16,5,10,233.0,16,10,杉原誠人,56,芝1200,稍,1:13.1,2.0,11-8,34.0-37.1,38.3,480(0),ジュニパーベリー
8,2020/03/20,1阪神7,晴,9,さわらび賞(1勝クラス),15,5,9,253.0,15,13,佐藤友則,56,芝1200,良,1:11.1,1.8,12-11,34.2-35.1,36.1,480(+6),カバジェーロ
9,2020/02/20,笠松,曇,9,雨水特別,10,6,6,2.4,1,4,佐藤友則,56,ダ1600,良,1:44.8,1.0,2-2-2,0.0-38.8,39.7,474(+2),ボルドープリュネ
10,2020/01/25,1小倉3,曇,10,萌黄賞(1勝クラス),10,6,6,122.8,9,7,佐藤友則,56,芝1200,稍,1:11.7,1.8,9-9,34.1-35.8,36.6,472(0),ディモールト
11,2020/01/01,名古屋,晴,10,新春ペガサスC(重賞),12,3,3,27.3,4,8,藤原幹生,56,ダ1600,重,1:47.9,2.3,5-6-8,0.0-42.3,43.5,472(-5),エムエスオープン
12,2019/12/11,名古屋,晴,7,2歳特別,7,2,2,1.2,1,3,藤原幹生,55,ダ1400,良,1:32.5,0.9,5-4-4,0.0-39.1,39.6,477(+7),ツナグ
13,2019/11/22,笠松,曇,7,サラ系2歳2組特選,6,4,4,3.0,2,1,藤原幹生,55,ダ1400,良,1:28.5,-0.2,3-3-1,0.0-38.7,38.2,470(-2),(マナホクレレ)
14,2019/11/07,笠松,晴,7,中京競馬場で恐竜たち,7,2,2,1.2,1,2,藤原幹生,55,ダ1400,良,1:30.2,0.2,5-2-2,0.0-39.6,39.5,472(-4),ムスターファ
15,2019/10/25,笠松,雨,10,てまり菊特別,7,2,2,1.2,1,1,藤原幹生,55,ダ1400,不,1:29.1,-0.3,1-1-1,0.0-38.8,38.8,476(+3),(ローズレイジング)
16,2019/10/10,笠松,晴,8,立山連峰賞,6,1,1,1.7,1,1,藤原幹生,55,ダ1400,良,1:29.4,-1.1,1-1-1,0.0-39.5,39.5,473(+13),(トライエヴリシング)
17,2019/09/18,門別,曇,9,新そば収穫祭in浦臼(OP),8,1,1,24.7,6,6,阿部龍,55,ダ1700,良,1:54.8,3.5,1-1-1-1,0.0-40.6,44.1,460(-2),ティーズダンク
18,2019/08/27,門別,晴,10,JRA認定ウィナーズ(OP),7,6,6,14.6,5,6,石川倭,54,ダ1200,稍,1:15.7,2.0,5-5,0.0-37.6,38.9,462(+2),ノーザンヴィグラス
19,2019/07/30,門別,曇,8,安平町道の駅OP(OP),8,5,5,2.2,1,6,阿部龍,54,ダ1200,良,1:15.9,2.1,5-6,0.0-39.1,40.6,460(-8),スパイスワールド
20,2019/07/18,門別,曇,6,JRA認定フレッシュ(新馬),8,8,9,3.3,2,1,阿部龍,54,ダ1200,重,1:14.7,-0.7,3-1,0.0-39.5,39.0,468(0),(ネクサスエッジ)
