,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/03/03,高知,晴,9,Aー2,11,4,4,16.6,4,7,永森大智,56,ダ1400,重,1:31.7,1.6,5-6-5-6,0.0-40.2,40.7,519(-5),プレトリア
1,2024/02/18,高知,晴,9,フェブラリー特別,8,4,4,10.1,4,4,井上瑛太,56,ダ1400,稍,1:32.8,0.6,4-5-5-6,0.0-40.4,40.6,524(-4),レベルスリー
2,2024/02/04,高知,曇,9,アメジスト特別,12,4,4,18.2,5,5,井上瑛太,56,ダ1400,不,1:29.6,0.7,10-10-10-6,0.0-38.8,38.3,528(0),ケプラー
3,2024/01/21,高知,晴,10,ジャニュアリー特別,8,7,7,4.9,3,3,井上瑛太,56,ダ1600,重,1:46.9,0.5,5-5-5-4,0.0-40.5,40.3,528(0),ダノンジャスティス
4,2024/01/08,高知,晴,8,ガーネット特別,8,5,5,59.1,7,4,永森大智,56,ダ1400,良,1:32.5,0.7,5-5-5-3,0.0-40.6,40.7,528(+5),ヒカリオーソ
5,2023/12/16,高知,曇,8,Aー2,9,5,5,10.0,4,9,井上瑛太,56,ダ1400,不,1:33.5,2.3,6-7-7-7,0.0-39.7,41.3,523(-5),シートン
6,2023/10/12,門別,晴,12,オルフェーヴル・プレ,9,4,4,211.6,8,9,宮崎光行,56,ダ1800,稍,2:05.8,11.1,4-5-5-9,0.0-39.1,49.6,528(-12),アナザートゥルース
7,2023/09/28,門別,曇,10,ヘメロカリス特別,11,2,2,20.6,7,11,落合玄太,56,ダ1800,稍,2:04.6,7.2,3-6-8-10,0.0-41.1,47.3,540(+20),グレイトダージー
8,2023/07/20,門別,曇,10,ヒマワリ特別,9,7,7,16.8,5,5,多田羅誠,57,ダ1700,稍,1:51.0,1.7,2-2-2-4,0.0-40.2,41.6,520(-4),スコルピウス
9,2023/07/05,門別,曇,12,モーリス・プレミアム,7,5,5,3.3,2,5,多田羅誠,57,ダ1800,良,1:58.8,2.2,2-2-2-2,0.0-40.3,42.0,524(+2),ビービーガウディ
10,2023/06/08,門別,晴,12,キタサンブラック・プ,7,5,5,3.1,2,4,井上俊彦,57,ダ1800,稍,1:56.4,0.8,3-3-3-1,0.0-39.1,39.9,522(-7),ドテライヤツ
11,2023/04/30,高知,曇,11,ダイヤモンド特別,11,4,4,2.9,2,7,岡村卓弥,56,ダ1600,不,1:45.8,1.7,1-1-2-3,0.0-40.5,42.1,529(-2),ダノンロイヤル
12,2023/04/16,高知,小雨,7,二十四万石賞(重賞),11,3,3,6.2,4,4,永森大智,57,ダ1900,不,2:05.2,0.5,5-5-6-4,0.0-37.5,37.6,531(-4),ガルボマンボ
13,2023/03/26,高知,曇,11,Aー2,10,8,9,1.6,1,1,永森大智,56,ダ1600,不,1:42.3,-0.7,2-2-2-1,0.0-38.1,38.0,535(-3),(マイネルラック)
14,2023/03/14,高知,晴,10,がんばれ!中国・四国,10,7,8,1.4,1,2,永森大智,56,ダ1600,不,1:45.0,0.3,2-2-2-1,0.0-38.4,38.6,538(+6),ダノンロイヤル
15,2023/02/26,高知,晴,9,令月特別,9,6,6,1.2,1,1,永森大智,56,ダ1600,重,1:45.5,-0.7,4-4-2-1,0.0-39.9,39.5,532(-1),(マイネルナイペス)
16,2023/02/12,高知,晴,4,だるま夕日賞(重賞),11,1,1,5.3,2,4,永森大智,57,ダ1600,重,1:46.5,1.1,1-1-1-1,0.0-40.5,41.6,533(-11),ガルボマンボ
17,2023/01/22,高知,曇,9,ジャニュアリー特別,8,5,5,1.4,1,2,赤岡修次,56,ダ1600,重,1:45.7,0.1,1-2-2-1,0.0-39.4,39.1,544(+8),ガルボマンボ
18,2022/12/31,高知,晴,8,AB混合,8,7,7,1.2,1,1,赤岡修次,56,ダ1600,重,1:45.3,-1.1,1-1-1-1,0.0-39.1,39.1,536(+13),(カドフィール)
19,2022/11/19,高知,曇,4,鏡川特別,11,7,8,2.6,2,1,赤岡修次,56,ダ1900,稍,2:07.9,-0.4,1-1-1-1,0.0-41.3,41.3,523(-4),(ダノンロイヤル)
20,2022/11/06,高知,晴,7,黒潮マイルチャンピオ(重賞),11,3,3,15.7,4,10,永森大智,57,ダ1600,重,1:45.2,2.5,2-2-2-5,0.0-39.3,41.6,527(0),ララメダイユドール
21,2022/05/31,高知,晴,11,福永洋一記念(重賞),10,1,1,5.8,3,2,永森大智,57,ダ1600,不,1:44.6,0.9,1-1-1-2,0.0-39.2,40.1,527(0),ララメダイユドール
22,2022/05/01,高知,晴,10,エメラルド特別,8,2,2,1.4,1,1,岡村卓弥,56,ダ1600,重,1:43.9,-0.8,1-1-1-1,0.0-39.0,39.0,527(-6),(グランシュマン)
23,2022/04/10,高知,晴,1,祝陸奥守極四周年特別,9,2,2,1.3,1,1,岡村卓弥,56,ダ1300,良,1:24.3,-0.4,1-1-1-1,0.0-39.0,39.0,533(-2),(スターファイター)
24,2022/03/20,高知,晴,6,Aー2,7,4,4,1.9,1,3,岡村卓弥,56,ダ1400,不,1:30.1,0.6,3-3-2-3,0.0-38.7,39.0,535(+25),スリラーインマニラ
25,2020/04/19,2阪神8,曇,11,アンタレスS(GIII),16,8,15,14.6,5,4,三浦皇成,56,ダ1800,稍,1:50.1,0.3,4-3-2-2,36.6-36.6,36.7,510(0),ウェスタールンド
26,2020/03/15,1阪神6,晴,10,甲南S(3勝クラス),13,7,11,6.0,3,1,三浦皇成,56,ダ2000,重,2:05.1,-1.0,3-3-3-2,36.3-37.7,37.5,510(-2),(アイアムレジェンド)
27,2020/02/16,2京都6,雨,10,北山S(3勝クラス),14,4,6,15.3,4,3,津村明秀,56,ダ1800,重,1:48.9,0.6,3-3-2-2,35.6-36.7,37.1,512(-6),ベストタッチダウン
28,2020/01/25,1中山8,曇,11,アレキサンドライトS(3勝クラス),16,7,14,2.8,1,10,武豊,56,ダ1800,良,1:53.6,2.0,1-1-1-1,36.5-38.5,40.5,518(+4),フィードバック
29,2019/12/15,5中山6,晴,10,北総S(3勝クラス),13,7,10,3.6,2,2,三浦皇成,55,ダ1800,良,1:53.1,0.2,1-1-1-1,36.9-37.8,38.0,514(+8),ゴルトマイスター
30,2019/11/09,3福島3,晴,11,奥羽S(3勝クラス),15,4,7,2.2,1,13,三浦皇成,55,ダ1700,良,1:48.2,2.7,3-2-5-11,29.1-38.8,41.1,506(+6),ナムラカメタロー
31,2019/07/14,2函館4,曇,12,渡島特別(2勝クラス),12,6,8,1.3,1,1,武豊,54,ダ1700,稍,1:44.5,-1.1,2-2-2-1,29.7-38.1,38.0,500(+2),(レンブランサ)
32,2019/06/16,1函館2,小雨,10,木古内特別(1勝クラス),9,1,1,1.5,1,1,藤岡佑介,54,ダ1700,重,1:44.0,-1.2,1-1-1-1,30.0-35.8,35.8,498(+2),(レッドオールデン)
