,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/05/02,船橋,晴,10,シャクヤクスプリント,10,2,2,35.5,8,10,高橋哲也,56,ダ1200,不,1:20.6,5.0,9-10-10,36.5-39.1,41.6,468(-2),アイグレース
1,2024/04/03,川崎,雨,9,勇気凛凛賞,12,8,12,10.0,5,11,福原杏,57,ダ900,重,0:57.4,2.2,4-6,29.2-37.9,39.4,470(+7),キモンアップル
2,2024/03/18,大井,晴,7,虎ノ門賞競走,10,6,6,5.7,2,10,福原杏,57,ダ1000,良,1:04.7,3.6,6-9,36.3-37.4,40.3,463(-8),ナックサンライズ
3,2024/01/19,船橋,晴,11,睦月スプリント,11,3,3,3.6,1,10,福原杏,58,ダ1200,良,1:17.2,2.4,1-1-1,36.6-38.2,40.6,471(-5),ペガサスターボ
4,2024/01/09,浦和,晴,9,開運特別,12,7,9,1.3,1,1,福原杏,57,ダ800,良,0:47.8,-0.2,1-1,35.0-35.7,35.7,476(-3),(プレストルーチェ)
5,2023/11/24,浦和,晴,9,長野県畜産会長賞特別,11,7,9,3.3,2,1,福原杏,56,ダ800,良,0:46.8,-0.5,1-1,34.7-34.8,34.8,479(+7),(トンデコパ)
6,2023/09/23,4阪神6,晴,9,3歳以上1勝クラス,15,5,10,21.4,6,13,武豊,56,ダ1200,稍,1:14.6,3.0,1-1,34.0-37.6,40.6,472(-2),ディキシーガンナー
7,2023/08/13,3小倉2,晴,12,3歳以上1勝クラス,14,6,10,5.1,2,11,松若風馬,56,ダ1000,良,0:59.2,1.2,4-3,33.5-35.8,36.3,474(-2),ダノンセシボン
8,2023/02/04,1小倉7,曇,3,3歳未勝利,14,3,4,1.9,1,1,武豊,56,ダ1000,稍,0:59.2,-0.9,1-1,34.5-36.0,36.0,476(+2),(タノムデホンマ)
9,2023/01/14,1中京5,小雨,1,3歳未勝利,16,4,8,1.3,1,2,川田将雅,56,ダ1200,重,1:13.8,0.0,2-2,35.1-38.7,38.7,474(0),フォルティーナ
10,2022/10/29,4阪神8,晴,2,2歳未勝利,11,1,1,11.5,4,2,松若風馬,55,ダ1200,良,1:13.4,0.9,1-1,35.1-37.4,38.3,474(-6),パラシュラーマ
11,2022/10/23,4阪神7,晴,4,2歳新馬,15,7,13,16.1,5,3,松若風馬,55,ダ1200,良,1:14.2,1.4,2-2,34.8-38.0,39.3,480(0),タカネノハナコサン
