,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/10/25,盛岡,曇,6,C1,12,8,11,77.4,9.0,11.0,南郷家全,54,ダ1000,良,1:03.8,2.6,2-4,0.0-37.3,39.7,459(-5),ハートホイップ
1,2022/10/10,盛岡,雨,6,食べよう!いわての美,10,6,6,19.3,6.0,4.0,鈴木祐,54,ダ1200,不,1:15.0,1.7,3-4,0.0-37.9,38.6,464(-5),ウインカンターレ
2,2022/09/27,盛岡,曇,9,キリン一番搾り賞,8,7,7,10.4,5.0,7.0,南郷家全,54,ダ1000,良,1:01.7,0.9,1-1,0.0-36.6,37.5,469(+20),ヤマニンレガリーノ
3,2022/05/09,水沢,晴,3,C2,7,1,1,3.6,2.0,7.0,南郷家全,54,ダ850,良,0:53.4,0.8,5-5,0.0-37.4,38.0,449(-2),クイックスタディ
4,2022/04/25,水沢,晴,1,C2,10,8,9,1.9,1.0,1.0,南郷家全,54,ダ850,良,0:52.5,-0.5,2-2,0.0-37.1,37.0,451(+3),(ユウガ)
5,2022/04/11,水沢,晴,3,C2,10,2,2,4.5,2.0,5.0,南郷家全,54,ダ850,良,0:52.5,0.6,7-7,0.0-36.7,36.7,448(0),マリンディーヴァ
6,2022/04/04,水沢,曇,1,C2,9,8,8,7.1,3.0,1.0,南郷家全,54,ダ850,良,0:52.1,-0.4,2-2,0.0-36.8,36.7,448(0),(グランディオサ)
7,2022/03/20,水沢,曇,3,C2九組,10,7,8,8.7,3.0,5.0,鈴木祐,54,ダ1300,不,1:24.9,0.8,4-5-4-5,0.0-38.8,39.2,448(-7),ローズブランシェ
8,2022/03/11,水沢,晴,3,C2八組,11,1,1,5.6,3.0,4.0,鈴木祐,54,ダ1300,重,1:26.4,0.5,3-3-3-3,0.0-39.9,39.9,455(+24),スタイル
9,2021/12/26,水沢,雪,1,C2十組,0,2,2,,,,南郷家全,54,ダ1300,不,,,,,,443(+12),
10,2021/12/19,水沢,曇,3,C2八組,0,3,3,,,,南郷家全,54,ダ1300,不,,,,,,438(+7),
11,2021/12/05,水沢,晴,2,C2八組,11,5,5,2.4,1.0,7.0,南郷家全,54,ダ1300,不,1:23.7,1.0,1-1-1-1,0.0-38.8,39.8,431(0),タカイチイチロウ
12,2021/11/28,水沢,晴,1,C2十組,8,3,3,25.4,4.0,2.0,南郷家全,54,ダ1300,不,1:23.7,1.3,5-6-5-3,0.0-37.7,38.6,431(-10),メルカデオ
13,2021/08/17,大井,曇,10,フォーチュネイトきき,15,5,9,77.6,11.0,14.0,藤田凌,54,ダ1200,重,1:17.3,2.8,15-15,35.7-38.8,39.2,441(-5),トーセンアマンダ
14,2021/06/06,3東京2,小雨,1,3歳未勝利,16,6,12,405.0,15.0,12.0,菊沢一樹,54,ダ1400,重,1:27.3,1.9,14-14,35.3-37.6,37.8,446(+4),ボレロ
15,2021/03/21,2中京4,雨,2,3歳未勝利,16,7,13,53.1,9.0,15.0,黛弘人,54,ダ1200,不,1:14.7,3.0,8-9,34.3-37.4,39.0,442(-2),アイスリアン
16,2021/01/17,1小倉2,晴,5,3歳新馬,18,3,6,63.8,13.0,14.0,黛弘人,54,芝1200,良,1:10.5,2.0,15-15,33.8-34.7,34.8,444(0),バルドルブレイン
