race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202501010509,2025/08/09,札幌,晴,09,3歳以上1勝クラス,1勝クラス,10,6,6,76.9,6.0,9,小林美駒,55.0,芝,1800,稍重,0:1:50.2,2.3,4-4-5-5,36.9,492,キングスコール
202510011009,2025/02/23,小倉,曇,09,高千穂特別,1勝クラス,14,7,11,174.0,12.0,14,菊沢一樹,57.0,芝,1800,良,0:1:49.2,1.2,2-2-2-2,36.1,482,ヴェルテンベルク
202510010608,2025/02/09,小倉,晴,08,4歳以上1勝クラス,1勝クラス,16,3,6,88.7,11.0,11,石田拓郎,54.0,芝,2000,稍重,0:2:03.3,1.2,5-5-3-3,38.1,480,プリズマジコ
202507010807,2025/01/25,中京,晴,07,4歳以上1勝クラス,1勝クラス,15,8,15,25.5,6.0,14,幸英明,57.0,ダート,1800,良,0:1:56.0,2.9,5-5-4-5,40.6,486,ヒロノラメール
202405030202,2024/06/02,東京,曇,2,3歳未勝利,未勝利,16,5,10,2.6,1,4,モレイラ,57,ダ,2100,重,2:11.4,0.4,9-10-8-8,37.2,466,ヴァズレーヌ
202404010306,2024/05/04,新潟,晴,6,3歳未勝利,未勝利,15,7,13,7.7,4,3,岡部誠,57,芝,2000,良,2:04.5,0.6,11-12-12-12,36.3,456,カリーニョ
202403010402,2024/04/14,福島,晴,2,3歳未勝利,未勝利,16,3,5,21.4,7,3,吉田隼人,57,芝,2000,良,2:00.8,0.1,6-6-3-4,36.1,466,ウインボレロ
202406020704,2024/03/16,中山,晴,4,3歳未勝利,未勝利,16,3,6,27.8,6,5,津村明秀,57,芝,1800,良,1:50.1,0.5,9-9-4-4,35.9,462,タッチアンドムーブ
202405010804,2024/02/18,東京,晴,4,3歳未勝利,未勝利,16,1,2,42.8,7,12,武藤雅,57,芝,1800,良,1:49.8,1.4,14-14-14,34.1,470,ベストミーエヴァー
202306050203,2023/12/03,中山,晴,3,2歳未勝利,未勝利,18,4,7,130.9,11,13,武藤雅,56,芝,2000,良,2:02.2,1.5,8-8-8-8,35.8,472,ウインマクシマム
202305050405,2023/11/12,東京,曇,5,2歳新馬,新馬,11,3,3,4.2,2,5,津村明秀,56,芝,1600,良,1:38.1,1.3,9-9,33.8,470,ノーブルロジャー
