,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/11/15,5阪神4,晴,11,エリザベス女王杯(GI),18,8,17,31.4,8,17,武豊,56,芝2200,良,2:11.6,1.3,5-5-3-3,34.9-34.8,35.4,486(+6),ラッキーライラック
1,2020/10/24,4新潟5,雨,11,新潟牝馬S(OP),13,2,2,3.3,1,2,藤岡佑介,55,芝2200,重,2:16.5,1.2,2-2-6-7,36.3-35.6,36.1,480(+6),ウラヌスチャーム
2,2020/04/25,1福島5,晴,11,福島牝馬S(GIII),16,1,1,2.8,1,12,池添謙一,54,芝1800,良,1:48.0,1.2,9-7-8-4,34.8-35.4,35.9,474(-12),フェアリーポルカ
3,2020/03/14,2中山5,雪,11,中山牝馬S(GIII),16,5,9,2.7,1,3,Ｍ．デム,53,芝1800,不,1:50.4,0.2,9-9-10-7,37.0-37.8,37.0,486(+8),フェアリーポルカ
4,2019/12/14,5中山5,晴,11,ターコイズS(GIII),16,4,8,4.2,2,2,Ｍ．デム,53,芝1600,良,1:32.5,0.3,2-6-2,33.9-34.9,34.6,478(+2),コントラチェック
5,2019/11/10,5京都4,晴,10,修学院S(3勝クラス),15,4,8,3.1,2,1,Ｍ．デム,53,芝1800,良,1:46.5,-0.2,3-2,35.5-34.5,34.1,476(-2),(ゴータイミング)
6,2019/10/13,4京都4,晴,11,秋華賞(GI),17,8,17,6.5,3,9,シュタル,55,芝2000,稍,2:01.0,1.1,12-12-11-10,34.6-36.4,36.8,478(0),クロノジェネシス
7,2019/07/14,3中京6,曇,12,シンガポールTC賞(2勝クラス),10,6,6,1.9,1,1,Ｍ．デム,52,芝2000,重,2:00.8,-0.7,2-2-3-3,36.6-36.3,35.9,478(-8),(コーカス)
8,2019/06/15,3阪神5,晴,7,3歳以上1勝クラス,10,1,1,2.1,1,1,Ｍ．デム,52,芝1800,稍,1:49.6,-0.2,9-8,38.0-33.8,33.1,486(+18),(ティグラーシャ)
9,2019/01/05,1中山1,晴,6,3歳500万下,12,7,9,6.0,3,2,戸崎圭太,54,芝2000,良,2:02.6,0.2,6-6-7-7,36.9-35.2,34.6,468(-2),エングレーバー
10,2018/12/08,5阪神3,晴,4,2歳未勝利,10,4,4,1.8,1,1,Ｍ．デム,54,芝1800,良,1:48.8,0.0,7-8,35.6-35.4,34.9,470(-4),(オーロトラジェ)
11,2018/10/21,4京都7,晴,5,2歳新馬,13,4,5,5.5,3,3,Ｍ．デム,54,芝1800,良,1:48.1,0.1,1-1,35.6-35.5,35.6,474(0),ワールドプレミア
