,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/19,笠松,曇,5,C級セレクション,7,3,3,2.0,1,1,渡辺竜也,56,ダ1600,良,1:43.9,-0.1,7-4-3,0.0-40.0,39.2,475(-3),(ソルレベンテ)
1,2024/07/05,笠松,晴,6,笠松けいば金曜日ライ,10,8,9,2.0,1,4,渡辺竜也,56,ダ1400,良,1:30.7,0.8,4-4-4,0.0-38.4,38.9,478(-3),ユリシーズ
2,2024/06/21,笠松,晴,6,セツナエクリプス記念,7,7,7,2.9,2,2,渡辺竜也,56,ダ1400,重,1:29.5,1.6,2-2-2,0.0-38.1,39.5,481(+4),ソングオブソフィア
3,2024/05/24,笠松,曇,3,青威リューガ活動1周,10,7,7,1.7,1,3,渡辺竜也,56,ダ1400,良,1:29.0,0.3,4-2-2,0.0-39.0,39.1,477(-3),アースジェイソンテ
4,2024/05/10,笠松,晴,3,奨&成美ウエディング,8,3,3,1.4,1,2,渡辺竜也,56,ダ1400,良,1:29.7,0.0,6-5-3,0.0-38.4,38.0,480(-2),フォルテッサ
5,2024/04/29,笠松,曇,11,ウマ娘シンデレラグレ,10,4,4,9.6,3,3,渡辺竜也,57,ダ1400,良,1:30.1,0.9,5-4-4,0.0-41.2,39.7,482(+2),サルジュターグ
6,2024/04/05,笠松,曇,12,百十郎桜特別,9,8,8,10.6,4,4,渡辺竜也,56,ダ1400,良,1:29.1,1.2,8-5-5,0.0-38.2,37.8,480(+6),キタノランディ
7,2024/03/18,笠松,晴,3,C13組,7,7,7,1.2,1,1,渡辺竜也,56,ダ1400,良,1:31.1,-0.5,4-3-1,0.0-40.4,40.0,474(-4),(アスカセオン)
8,2024/03/07,笠松,晴,1,C15組,7,4,4,1.9,1,2,渡辺竜也,56,ダ1400,稍,1:30.1,0.5,5-5-4,0.0-40.6,39.5,478(+1),アオイリキマル
9,2024/02/19,笠松,雨,5,C17組,7,7,7,4.8,3,2,藤原幹生,56,ダ1400,不,1:30.8,0.3,4-2-2,0.0-39.5,39.2,477(+3),サツキスマイル
10,2024/02/06,笠松,晴,10,枯木星特別,9,1,1,38.8,7,5,今井貴大,56,ダ1600,稍,1:45.6,1.5,5-4-4,0.0-38.4,39.5,474(+4),タイトニット
11,2024/01/22,笠松,晴,2,C23組,6,6,6,1.2,1,1,藤原幹生,56,ダ1400,重,1:32.3,-0.1,4-4-4,0.0-39.5,39.0,470(-2),(トヨリュウオー)
12,2024/01/09,笠松,晴,1,2024開運ダッシュ,8,3,3,1.5,1,3,藤原幹生,56,ダ800,良,0:51.7,1.4,5,0.0-36.8,37.2,472(-7),ビッグゲイン
13,2023/12/27,笠松,晴,2,C22組,7,7,7,8.0,5,3,大原浩司,56,ダ1400,良,1:31.3,0.6,5-4-4,0.0-40.1,40.0,479(-1),トーアホウジョウ
14,2023/07/16,2函館6,曇,6,3歳未勝利,12,7,10,116.5,12,9,黛弘人,56,芝2600,稍,2:49.6,5.2,12-10-10-9,35.6-37.9,41.7,480(0),ドーバーイーグル
15,2023/07/02,2函館2,曇,6,3歳未勝利,14,3,3,50.5,12,9,小林凌大,54,芝2000,良,2:03.8,0.9,12-12-12-13,35.2-37.1,37.2,480(0),フェスティヴビーム
16,2023/06/18,1函館4,晴,6,3歳未勝利,13,8,12,162.0,12,7,横山琉人,55,芝2000,良,2:02.0,0.9,11-11-11-11,35.4-35.6,35.4,480(+4),エイシンジェンマ
17,2023/05/27,2東京11,晴,5,3歳未勝利,18,7,15,120.7,12,14,大野拓弥,56,芝1800,良,1:48.0,1.7,13-16-16,35.5-35.0,35.6,476(0),トクシーカイザー
