,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/09/18,佐賀,曇,2,C2ー8組,11,7,8,68.6,9.0,10.0,村松翔太,56,ダ1300,不,1:28.2,3.8,7-8-8-10,0.0-39.4,41.6,464(+3),シーピーエフペット
1,2023/08/31,佐賀,曇,3,地方競馬教養センター,11,8,11,98.5,10.0,6.0,加茂飛翔,56,ダ1300,良,1:27.6,2.5,10-10-10-10,0.0-39.3,40.0,461(-1),ユラ
2,2023/08/16,佐賀,晴,4,C2ー9組,12,5,5,82.4,11.0,12.0,村松翔太,56,ダ1300,良,1:29.6,3.6,12-12-12-12,0.0-40.8,40.2,462(-5),パワポケゴー
3,2023/07/16,佐賀,晴,3,C2ー8組,11,6,7,27.3,5.0,10.0,村松翔太,56,ダ1400,稍,1:35.9,4.1,11-11-11-11,0.0-40.0,40.6,467(-7),ファイティング
4,2023/07/02,佐賀,曇,3,C2ー9組,12,3,3,19.8,4.0,12.0,村松翔太,56,ダ1400,不,1:36.0,5.3,8-6-8-12,0.0-40.0,44.3,474(+10),ロウレイロ
5,2023/06/18,佐賀,曇,3,C2ー10組,11,5,5,7.2,4.0,3.0,村松翔太,56,ダ1400,稍,1:32.7,0.0,5-6-5-2,0.0-41.3,40.7,464(-8),ディーププリモ
6,2023/06/05,佐賀,曇,2,C2ー11組,9,3,3,6.5,4.0,8.0,村松翔太,56,ダ1300,良,1:27.1,1.9,6-6-8-9,0.0-39.8,40.9,472(+3),ルーチェビアンカ
7,2023/05/21,佐賀,晴,4,チャレンジシリーズ,10,6,6,2.9,2.0,4.0,飛田愛斗,56,ダ1400,重,1:32.7,0.9,10-10-10-8,0.0-40.1,39.2,469(-16),リアンスカイ
8,2023/05/03,名古屋,晴,8,B4組,11,1,1,362.6,10.0,10.0,浅野皓大,56,ダ1500,良,1:38.4,2.4,11-11-11,0.0-38.3,38.4,485(-5),ヤマイチマチルド
9,2023/04/20,名古屋,晴,7,B4組,12,5,5,96.4,10.0,10.0,木之前葵,54,ダ1700,稍,1:53.8,3.2,6-7-12,0.0-39.5,41.8,490(0),ブルースウェード
