,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/22,盛岡,晴,11,向日葵特別,9,5,5,34.3,6.0,9,坂井瑛音,53,ダ1600,良,1:48.6,8.4,3-9,0.0-38.6,46.6,442(-2),オンザブロッサム
1,2024/06/24,水沢,晴,11,薄暑特別,9,8,8,22.6,7.0,7,坂井瑛音,53,ダ1600,稍,1:43.2,1.6,3-5-5-7,0.0-38.8,39.2,444(-5),ダブルラッキー
2,2024/05/27,盛岡,小雨,12,陽光特別,11,3,3,13.6,4.0,5,大坪慎,56,ダ1600,良,1:41.6,1.2,3-3,0.0-39.0,39.8,449(-2),エイシンスコッティ
3,2024/05/13,盛岡,曇,11,牡丹特別,9,1,1,36.1,8.0,5,大坪慎,56,ダ1600,重,1:39.5,1.1,4-4,0.0-37.6,38.2,451(+27),サイタブラウン
4,2023/12/18,水沢,,11,白鳥特別,0,5,6,,,,大坪慎,56,ダ1600,,,,,,,計不,
5,2023/12/05,水沢,晴,12,師走特別,11,1,1,140.7,11.0,8,大坪慎,56,ダ1600,稍,1:41.4,1.1,6-9-11-11,0.0-38.0,37.8,424(-5),ハクシンパーソナル
6,2023/11/21,盛岡,晴,12,2023盛岡ファイナ,10,4,4,97.5,9.0,10,大坪慎,56,ダ1600,重,1:44.4,6.5,10-9,0.0-37.8,42.5,429(0),ドルズプライスレス
7,2023/10/22,盛岡,曇,11,金華特別,9,6,6,94.6,7.0,8,大坪慎,56,ダ1600,重,1:38.6,1.6,5-6,0.0-38.0,38.9,429(-1),スズカゴウケツ
8,2023/09/15,川崎,曇,10,かわさきジャズ&かわ,13,7,11,171.8,12.0,11,中越琉世,55,ダ1500,稍,1:39.7,3.1,9-8-7-9,28.3-42.0,44.1,430(-10),フィスラー
9,2023/05/19,川崎,雨,11,開成町あじさいまつり,13,7,12,130.5,11.0,13,中越琉世,56,ダ1600,重,1:47.9,4.0,3-3-4-10,37.4-40.6,44.0,440(+1),フクノアルズ
10,2023/04/28,浦和,晴,11,緑風特別,12,8,12,48.6,6.0,9,中越琉世,57,ダ1500,良,1:37.7,3.0,4-3-5-9,31.0-38.2,41.0,439(-4),ツーシャドー
11,2023/04/13,船橋,晴,10,カシオペア座特別,12,8,11,36.6,8.0,6,中越琉世,56,ダ1600,良,1:46.2,1.6,4-5-4-4,38.8-40.7,41.8,443(-4),シャドウモノリス
12,2023/04/06,川崎,晴,10,卯の花月特別,14,5,8,16.9,7.0,13,中越琉世,57,ダ1600,良,1:49.1,3.1,5-6-6-9,37.6-42.5,44.8,447(-3),レッドアーチャー
13,2023/02/28,川崎,晴,10,忘れ雪特別,13,5,7,,,除,山崎誠士,57,ダ1500,良,,,,30.8-40.5,,440(-10),インペラートル
14,2022/01/15,1中山5,晴,10,アレキサンドライトS(3勝クラス),12,7,10,13.7,5.0,8,内田博幸,54,ダ1800,良,1:55.7,2.1,3-3-2-3,38.3-38.3,40.3,450(+10),デュアライズ
15,2021/12/05,5中山2,晴,10,市川S(3勝クラス),16,1,2,38.1,11.0,10,木幡育也,54,ダ1800,良,1:53.4,1.5,11-11-12-12,36.0-38.0,38.6,440(+6),ブランクチェック
16,2021/11/14,2福島4,晴,12,相馬特別(2勝クラス),15,8,14,45.1,11.0,1,内田博幸,57,ダ1700,良,1:45.9,-0.2,2-2-2-2,30.3-37.3,37.3,434(+6),(オンザライン)
17,2021/09/05,4新潟8,晴,8,3歳以上1勝クラス,15,7,13,43.6,8.0,1,木幡育也,56,ダ1800,良,1:52.1,0.0,2-2-1-1,36.1-37.2,37.2,428(-4),(ウォーロード)
18,2021/08/07,3新潟5,曇,12,3歳以上1勝クラス,15,7,12,45.3,10.0,13,木幡育也,56,ダ1800,良,1:54.7,2.0,2-2-2-2,37.1-37.8,39.8,432(-2),ヤマニンビオローネ
19,2021/07/11,1福島4,小雨,8,3歳以上1勝クラス,14,5,7,45.7,10.0,5,木幡育也,56,ダ1700,重,1:47.1,0.6,3-2-2-1,30.0-38.7,39.3,434(+10),トモジャリア
20,2021/05/30,2東京12,晴,6,4歳以上1勝クラス,16,2,4,93.2,13.0,6,木幡育也,56,ダ1400,良,1:25.3,0.8,5-5,35.5-36.8,37.1,424(+8),ケイアイメープル
21,2021/01/31,1東京2,晴,4,4歳以上1勝クラス,16,6,11,51.0,10.0,9,柴田善臣,56,ダ1600,重,1:39.1,1.0,12-11,35.8-36.5,36.8,416(-14),グロリアスホープ
22,2020/11/23,盛岡,晴,9,コカ・コーラ賞,11,7,9,1.1,1.0,1,山本政聡,56,ダ1600,重,1:38.1,-1.4,2-2,0.0-38.5,37.3,430(+1),(トニーハピネス)
23,2020/10/26,盛岡,曇,5,C2一組,11,3,3,2.1,1.0,1,山本聡哉,56,ダ1400,重,1:24.5,-0.2,5-4,0.0-37.3,36.5,429(+5),(アドラツィオーネ)
24,2020/10/05,盛岡,晴,6,C2一組,8,7,7,2.4,2.0,1,山本政聡,56,ダ1400,良,1:26.1,0.0,3-2,0.0-37.6,37.5,424(+2),(ディライトラッシュ)
25,2020/09/21,盛岡,曇,3,C2五組,9,8,8,1.2,1.0,1,山本政聡,56,ダ1400,良,1:27.7,-0.8,2-1,0.0-38.5,38.4,422(+4),(グランクロワ)
26,2020/09/05,盛岡,曇,3,C2五組,9,4,4,1.9,1.0,2,山本政聡,56,ダ1400,良,1:28.0,0.1,4-3,0.0-38.1,37.8,418(+3),ミヤビラブコール
27,2020/08/10,盛岡,曇,8,アンバー賞,10,3,3,6.0,3.0,4,山本政聡,56,ダ1600,稍,1:38.9,0.5,4-5,0.0-37.6,37.8,415(-3),コスモケルビン
28,2020/07/05,2福島2,曇,2,3歳未勝利,16,2,4,56.7,11.0,7,坂井瑠星,56,ダ1150,重,1:08.9,0.8,8-8,31.5-36.6,36.5,418(+1),シゲルガラテア
29,2020/01/28,川崎,雨,8,ガーネットフラワー賞,12,7,9,22.8,8.0,4,笹川翼,56,ダ1400,不,1:31.4,0.2,7-7-6-5,38.2-41.1,40.2,417(-7),フィールドノア
30,2019/12/01,5中山2,曇,2,2歳未勝利,16,1,2,110.5,11.0,8,黛弘人,55,ダ1800,良,1:58.8,2.8,6-6-6-6,37.7-38.4,40.6,424(+4),ポーラーサマー
31,2019/09/22,4中山7,晴,5,2歳新馬,16,5,10,49.0,6.0,14,藤田菜七,51,芝1600,良,1:41.2,3.4,12-15-15,38.0-34.6,36.5,420(0),アヌラーダプラ
