,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/03/05,佐賀,晴,1,ダービースタリオンD,10,7,8,136.0,10.0,7,中山蓮王,54,ダ1300,重,1:28.4,2.1,7-9-9-9,0.0-41.2,40.7,480(-1),ナッシングマターズ
1,2023/02/19,佐賀,曇,1,C2ー14組,10,6,6,75.8,9.0,7,中山蓮王,54,ダ1400,不,1:34.4,1.8,9-9-7-8,0.0-41.2,41.3,481(-1),バレーノロッソ
2,2023/02/05,佐賀,晴,1,C2ー14組,11,8,10,163.5,10.0,9,加茂飛翔,55,ダ1300,良,1:29.2,2.8,8-8-9-10,0.0-40.8,41.5,482(-2),ボギータイサ
3,2023/01/22,佐賀,曇,2,C2ー14組,11,6,6,277.4,10.0,7,出水拓人,56,ダ1300,稍,1:27.7,2.9,11-11-10-10,0.0-39.1,39.7,484(+1),ヴェーチェル
4,2023/01/04,佐賀,晴,3,C2ー15組,10,3,3,307.9,10.0,8,加茂飛翔,55,ダ1400,稍,1:36.3,2.8,9-8-10-10,0.0-40.0,41.4,483(+1),クワトロチェント
5,2022/12/25,佐賀,曇,1,サンクス2022賞,11,8,11,167.0,11.0,11,加茂飛翔,55,ダ1300,不,1:26.8,3.7,10-10-11-11,0.0-39.0,39.8,482(0),ゴールデンシエロ
6,2022/12/04,佐賀,曇,1,C2ー9組,10,1,1,66.8,10.0,8,加茂飛翔,55,ダ1400,稍,1:35.8,2.6,7-7-9-9,0.0-40.7,41.9,482(+1),ドゥカーレ
7,2022/11/12,佐賀,晴,3,C2ー8組,9,4,4,189.3,9.0,8,加茂飛翔,55,ダ1300,良,1:30.2,3.4,6-6-7-7,0.0-39.9,41.6,481(-1),モアナモーリス
8,2022/10/30,佐賀,晴,3,株式会社DNSC,11,2,2,265.8,11.0,9,金山昇馬,56,ダ1400,良,1:35.5,3.0,11-11-8-9,0.0-41.0,41.0,482(-4),ヌンシーズ
9,2022/10/16,佐賀,曇,2,さがけいば無料ネット,10,4,4,95.6,9.0,10,中山蓮王,53,ダ1300,良,1:27.2,2.9,9-9-9-10,0.0-38.9,39.8,486(+3),メールブルー
