,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2021/11/15,金沢,曇,2,C12,7,6,6,1.1,1,中,葛山晃平,56,ダ1500,稍,,,1-1-1-1,0.0-38.6,,447(+4),メイショウガロンヌ
1,2021/11/03,金沢,晴,2,「金沢城二の丸御殿」,10,7,7,6.8,5,3,葛山晃平,56,ダ1500,稍,1:37.7,0.6,6-6-1-3,0.0-38.6,39.1,443(-5),ヴァハグン
2,2021/10/17,金沢,曇,1,C111,7,5,5,1.0,1,1,兼子千央,55,ダ1400,不,1:31.9,-0.6,1-1-1-1,0.0-38.2,38.2,448(-2),(ファーマプリン)
3,2021/09/29,金沢,晴,7,山の寺の日賞,9,2,2,13.4,5,3,葛山晃平,56,ダ1500,良,1:37.1,0.1,1-1-1-1,0.0-38.7,38.8,450(-1),カズノオジョウ
4,2021/09/14,金沢,曇,3,片桐章生誕50年記念,10,3,3,3.0,2,1,葛山晃平,56,ダ1400,良,1:31.5,-0.4,1-1-1-1,0.0-38.7,38.7,451(+6),(ハクサンキュート)
5,2021/08/31,金沢,晴,7,ホトトギス賞,10,7,7,21.2,6,4,葛山晃平,56,ダ1500,良,1:38.3,0.8,9-9-7-6,0.0-40.6,38.9,445(-8),リュウールドレ
6,2021/08/17,金沢,雨,8,太田の大トチノキ特別,11,6,6,14.4,5,5,葛山晃平,56,ダ1400,不,1:31.4,2.7,6-8-5-5,0.0-38.2,39.5,453(+4),サジェス
7,2021/07/18,金沢,晴,2,3歳B　8,8,1,1,8.4,4,1,藤田弘治,56,ダ1400,良,1:31.5,-0.5,4-4-3-3,0.0-38.6,37.8,449(+11),(グランエスペランサ)
8,2021/06/20,3阪神2,晴,6,3歳未勝利,17,3,5,390.7,17,15,柴田未崎,56,芝1800,稍,1:52.5,5.1,7-7,34.8-36.1,40.6,438(-8),トウシンモンブラン
9,2021/05/29,3中京7,晴,2,3歳未勝利,16,3,5,195.2,13,14,永島まな,52,ダ1400,稍,1:27.4,3.5,14-14,34.0-37.9,39.3,446(+6),ベリエドール
10,2020/10/03,2中京8,曇,1,2歳未勝利,16,2,3,188.7,14,14,富田暁,54,ダ1400,良,1:28.7,3.4,16-16,34.8-38.2,38.6,440(+4),プレジールミノル
11,2020/06/27,3阪神7,晴,1,2歳未勝利,13,6,8,152.2,10,10,藤井勘一,54,芝1400,良,1:23.5,1.8,8-8,34.4-35.8,36.8,436(0),ゴールドチャリス
12,2020/06/13,3阪神3,雨,5,2歳新馬,8,5,5,14.9,3,6,幸英明,54,芝1200,稍,1:12.1,1.3,8-8,35.6-35.2,35.2,436(0),ヨカヨカ
