,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/10/23,門別,雨,10,パンジー特別,12,8,12,302.8,12.0,9,阿岸潤一,56,ダ1700,不,1:53.8,2.7,11-11-10-6,0.0-40.8,42.0,486(0),デイジーロック
1,2024/10/10,門別,晴,6,3歳以上C3ー2C4,11,3,3,313.6,11.0,7,松井伸也,57,ダ1800,良,2:01.8,3.1,9-9-9-9,0.0-41.4,42.5,486(+6),サトノフォルテ
2,2024/09/24,門別,晴,10,カサブランカ特別,9,5,5,,,除,宮内勇樹,56,ダ1800,良,,,,0.0-41.6,,484(+4),ジャンビ
3,2024/09/10,門別,曇,7,3歳以上C3C4ー1,12,7,10,469.8,12.0,11,坂下秀樹,57,ダ1700,良,1:54.7,3.0,10-10-10-10,0.0-39.5,40.1,480(+2),リアルモハメド
4,2024/08/27,門別,雨,10,こんな幸せ、北海道だ,9,8,9,231.4,9.0,8,坂下秀樹,57,ダ1700,不,1:53.0,6.0,8-8-9-8,0.0-38.3,41.8,478(0),チョッピー
5,2024/08/13,門別,曇,10,ポッカレモン100特,9,1,1,122.7,9.0,7,吉本隆記,57,ダ1700,稍,1:54.3,3.9,8-7-7-8,0.0-39.3,41.3,478(+6),アジャイルブラック
6,2024/07/30,門別,晴,9,3歳以上C3C4ー1,9,3,3,26.5,7.0,7,井上俊彦,57,ダ1700,重,1:54.5,1.8,8-9-8-8,0.0-40.7,40.6,472(-8),サンウイング
7,2024/07/16,門別,晴,8,3歳以上C3C4ー1,12,2,2,106.7,12.0,9,井上俊彦,57,ダ1700,良,1:53.3,1.5,8-9-9-9,0.0-41.2,40.0,480(+4),ハナアヤメ
8,2024/07/04,門別,曇,8,七夕OP(OP),7,3,3,96.3,7.0,6,宮内勇樹,54,ダ1800,稍,2:01.0,1.9,7-7-7-7,0.0-38.5,38.9,476(-4),キタサンヒコボシ
9,2024/06/18,門別,曇,8,ひだか樹魂まつり賞,10,5,5,3.2,2.0,1,宮内勇樹,55,ダ1700,良,1:54.8,-0.4,9-9-9-8,0.0-41.4,40.2,480(0),(ラベンダージェンヌ)
10,2024/05/29,門別,曇,4,3歳条件4組40万円,6,2,2,3.8,2.0,2,阿岸潤一,55,ダ1700,良,1:53.6,1.1,4-4-4-3,0.0-41.2,41.3,480(-2),ハナアヤメ
11,2024/05/15,門別,晴,6,3歳条件4組40万円,9,3,3,21.4,8.0,2,井上俊彦,57,ダ1700,良,1:53.3,0.1,9-9-9-9,0.0-40.7,39.0,482(+2),ファイヤーボール
12,2024/05/02,門別,晴,2,3歳条件4ー2,10,8,10,5.3,3.0,7,井上俊彦,57,ダ1000,良,1:04.1,2.0,10-10,0.0-38.0,37.0,480(-4),アヤメイロ
13,2024/03/30,2阪神3,晴,1,3歳未勝利,13,5,6,78.3,10.0,11,酒井学,57,ダ1800,稍,1:57.5,3.9,8-9-10-11,37.2-37.1,39.8,484(-4),ジーサイクロン
14,2024/02/03,2京都3,曇,2,3歳未勝利,9,1,1,243.8,7.0,7,酒井学,57,ダ1800,良,1:55.9,1.7,4-4-4-7,37.2-38.6,39.9,488(-2),ペロ
15,2024/01/28,2京都2,晴,3,3歳未勝利,16,2,4,426.3,11.0,10,角田大河,56,ダ1400,良,1:28.0,2.7,11-10,35.1-37.8,39.2,490(+24),ストレングス
16,2023/09/18,4阪神5,晴,1,2歳未勝利,11,7,8,56.3,10.0,9,泉谷楓真,54,ダ1800,良,2:00.0,3.4,1-2-6-7,36.9-41.1,43.0,466(+4),スノーライトニング
17,2023/09/09,4阪神1,晴,1,2歳未勝利,12,1,1,91.3,12.0,6,泉谷楓真,54,ダ1400,良,1:29.2,2.7,11-11,35.1-38.8,40.0,462(+16),オーケーカルメン
18,2023/07/15,3中京5,曇,1,2歳未勝利,8,1,1,172.3,8.0,7,泉谷楓真,54,芝1200,稍,1:12.0,2.7,8-8,34.0-35.3,35.4,446(-2),アスクワンタイム
19,2023/06/17,3阪神5,晴,5,2歳新馬,13,5,7,141.6,12.0,13,泉谷楓真,54,ダ1200,良,1:18.0,4.7,9-12,36.2-37.1,39.9,448(0),サトノフェニックス
