,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/07/24,名古屋,曇,2,名古屋モーニングフィ,12,7,10,26.3,6,4,加藤利征,54,ダ1500,良,1:38.3,1.8,5-6-4,0.0-39.4,40.8,435(-3),サウザンパンチ
1,2024/07/11,名古屋,曇,2,名古屋モーニングフィ,12,6,7,17.5,6,5,細川智史,54,ダ1500,重,1:37.4,0.8,3-3-3,0.0-39.4,40.1,438(+9),メイデンズプレアー
2,2024/06/25,名古屋,曇,5,C12組,12,3,3,4.8,3,7,細川智史,54,ダ1500,重,1:39.3,1.8,5-6-7,0.0-39.2,40.3,429(+10),エフロレセンス
3,2024/05/29,名古屋,晴,1,C14組,12,8,12,2.6,1,3,細川智史,54,ダ1400,重,1:31.1,0.4,5-6-5,0.0-39.3,39.3,419(+6),プリンセスツッキー
4,2024/05/01,名古屋,雨,9,C17組,11,1,1,2.3,1,2,細川智史,54,ダ1500,稍,1:39.8,0.3,1-1-1,0.0-40.4,40.7,413(+1),クイーンディーン
5,2024/04/22,名古屋,曇,5,C19組,12,2,2,5.9,3,2,細川智史,54,ダ1500,不,1:39.0,0.7,4-5-3,0.0-40.8,41.0,412(+1),ユアソング
6,2024/04/09,名古屋,晴,4,C20組,12,8,12,14.5,3,3,細川智史,54,ダ1500,不,1:39.3,2.1,2-2-2,0.0-40.1,41.9,411(+5),エイシンゼータ
7,2024/03/26,名古屋,晴,4,C19組,12,7,10,34.2,6,4,細川智史,54,ダ1500,不,1:39.8,0.6,4-4-3,0.0-42.7,42.8,406(-14),ワンオブアカインド
8,2024/03/12,名古屋,雨,3,鈴木暁水国試きっと合,12,6,8,57.9,8,4,加藤利征,54,ダ1500,不,1:38.8,1.4,3-4-2,0.0-40.2,41.0,420(+7),トウカイカグラ
9,2024/02/26,名古屋,晴,3,祝!真子の成人式ここ,11,2,2,197.3,11,5,加藤利征,54,ダ1500,重,1:41.7,1.8,1-1-3,0.0-41.3,43.1,413(+8),フェリスクララ
10,2024/02/12,名古屋,晴,6,ササメユキ!えっ?1,10,1,1,8.0,4,8,細川智史,54,ダ1500,良,1:43.4,1.8,8-8-4,0.0-40.3,41.7,405(-3),ジーファー
11,2024/01/29,名古屋,晴,5,C30組,10,5,5,84.5,6,6,加藤利征,54,ダ1500,稍,1:41.3,1.8,1-2-2,0.0-41.0,42.8,408(-1),カワカミエレガンス
12,2024/01/15,名古屋,晴,5,松本裕二誕生日おめで,11,7,9,40.8,8,9,加藤利征,54,ダ1500,良,1:41.6,2.8,1-1-3,0.0-41.0,43.8,409(+1),メイショウトリデ
13,2024/01/01,名古屋,晴,6,C29組,11,8,10,55.5,9,7,加藤利征,54,ダ1500,稍,1:41.2,0.9,2-2-1,0.0-41.8,42.6,408(-2),マイネルボレロ
14,2023/09/07,名古屋,晴,9,3歳9組,12,1,1,160.6,9,11,加藤利征,54,ダ1500,重,1:42.9,5.9,11-12-12,0.0-39.5,42.2,410(+1),ユアソング
