,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2022/09/20,門別,晴,7,日高町B級グルメタコ,10,8,9,106.0,9,8,中越琉世,56,ダ1200,重,1:15.7,2.3,8-8,0.0-37.7,38.6,496(-2),シトラスダル
1,2022/09/06,門別,曇,6,3歳以上C4ー3,9,7,7,12.1,5,9,中越琉世,56,ダ1200,稍,1:19.3,2.7,8-8,0.0-41.4,42.6,498(+4),ノボマジック
2,2022/08/09,門別,曇,4,道の駅あびら賞,7,7,7,22.5,4,4,中越琉世,56,ダ1200,不,1:16.0,2.3,4-4,0.0-37.6,38.7,494(0),スノーホルンロード
3,2022/07/26,門別,曇,6,日高の地酒日高彗星・,9,1,1,49.0,8,5,中越琉世,56,ダ1200,良,1:16.6,1.5,9-7,0.0-39.2,38.3,494(-2),ヤマイチマチルド
4,2022/07/12,門別,曇,6,3歳以上C4ー4,8,3,3,34.0,6,6,山本咲希,56,ダ1200,良,1:17.4,1.0,7-6,0.0-40.2,39.8,496(-2),シングンカテリーナ
5,2022/06/28,門別,雨,6,3歳以上C4ー4,12,3,3,152.2,12,8,山本咲希,56,ダ1200,不,1:15.1,1.8,12-11,0.0-37.8,37.6,498(0),セルゼ
6,2022/06/08,門別,曇,2,3歳以上C4ー4,8,1,1,21.0,6,6,井上俊彦,56,ダ1200,良,1:17.5,2.1,8-8,0.0-38.2,39.2,498(0),クインズソフィア
7,2022/05/25,門別,晴,5,3歳以上C4ー3,11,2,2,29.9,9,9,井上俊彦,56,ダ1200,良,1:17.5,2.5,9-9,0.0-39.1,39.7,498(+2),ジャスパーメジャー
8,2022/05/11,門別,晴,4,3歳以上C4ー3,9,6,6,21.3,6,3,井上俊彦,56,ダ1200,良,1:16.6,1.4,7-6,0.0-40.0,39.8,496(-6),リコーニック
9,2022/04/27,門別,晴,8,3歳条件4ー2,8,3,3,52.1,6,4,井上俊彦,56,ダ1200,良,1:17.3,0.7,6-6,0.0-39.3,39.3,502(-8),カイトキング
10,2022/04/13,門別,曇,3,3歳条件4ー2,11,7,8,82.8,10,9,井上俊彦,56,ダ1700,良,1:55.1,2.4,5-4-5-7,0.0-40.7,42.3,510(-8),クルードラゴン
11,2022/02/26,2中山1,晴,2,3歳未勝利,16,2,3,401.8,13,16,武士沢友,56,ダ1200,良,1:15.3,2.5,16-16,34.6-38.2,37.8,518(+2),リュタン
12,2022/01/22,1中山7,晴,2,3歳未勝利,13,6,9,205.7,10,13,横山琉人,53,ダ1800,良,2:02.3,5.5,13-13-13-13,36.9-41.6,40.5,516(+40),イーサンバーニング
13,2021/06/27,3東京8,曇,5,2歳新馬,16,8,16,121.6,16,16,田中勝春,54,芝1600,良,1:37.9,2.5,11-11,35.9-34.6,36.3,476(0),アバンチュリエ
