,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/09/21,2中京5,晴,6,3歳以上1勝クラス,16,4,8,18.3,7,9,荻野琢真,55,ダ1200,良,1:12.9,1.6,16-15,34.8-36.5,36.7,480(+4),タガノハイライト
1,2020/05/23,1新潟5,晴,7,4歳以上1勝クラス,15,6,10,20.4,7,4,荻野琢真,55,ダ1200,良,1:12.3,0.5,12-12,34.2-37.6,36.8,476(-4),ハナブショウ
2,2020/05/09,1新潟1,曇,7,4歳以上1勝クラス,15,8,15,10.5,4,5,荻野琢真,55,ダ1200,良,1:12.2,0.5,7-7,34.4-37.3,37.3,480(-4),ラヴノット
3,2020/04/19,2阪神8,曇,7,4歳以上1勝クラス,16,1,2,101.2,14,6,荻野琢真,55,ダ1200,重,1:12.4,0.5,12-12,35.6-36.3,35.9,484(-4),カクテルドレス
4,2020/02/08,2京都3,晴,7,4歳以上1勝クラス,16,7,13,35.3,10,15,シュタル,55,ダ1200,良,1:14.7,2.7,15-15,35.6-36.4,37.5,488(+4),スナークスター
5,2019/10/17,園田,曇,10,JRA交流円山川特別,12,5,6,6.0,3,2,斉藤新,52,ダ1400,良,1:29.8,0.4,7-8-8-8,0.0-40.7,40.4,484(+4),オオオヤブン
6,2018/10/07,4京都2,晴,6,3歳以上500万下,16,2,4,6.2,2,13,川又賢治,52,ダ1200,稍,1:13.3,1.3,5-5,34.7-37.3,38.0,480(+16),サンマルペンダント
7,2018/05/19,3京都9,晴,6,3歳500万下,16,4,7,11.2,6,7,川田将雅,54,ダ1400,稍,1:25.6,0.5,2-2,34.9-38.2,38.5,464(+14),ソウルセイバー
8,2018/02/17,2京都7,曇,1,3歳未勝利,16,7,13,2.3,1,1,川田将雅,54,ダ1200,稍,1:13.8,-0.1,3-2,36.5-37.3,37.0,450(-2),(ファステンバーグ)
9,2018/01/28,2京都2,曇,1,3歳未勝利,16,2,3,2.0,1,2,川田将雅,54,ダ1200,稍,1:14.4,0.0,5-4,36.4-38.0,37.5,452(-6),ペプチドプラム
10,2018/01/13,1京都4,晴,4,3歳新馬,16,8,16,7.4,4,2,岩田康誠,54,ダ1400,稍,1:28.5,0.9,2-1,36.8-38.0,38.9,458(0),アポロテネシー
