,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202503030609,2025/11/24,福島,曇,09,磐梯山特別,1勝クラス,16,3,6,18.5,8,6,小沢大仁,58,芝,2600,良,0:2:40.5,0.7,11-13-12-8,35.4,452,カーミングライツ
1,202504040109,2025/10/18,新潟,曇,09,岩船特別,1勝クラス,15,3,4,10.6,6.0,10,小沢大仁,58.0,芝,2200,良,0:2:13.6,0.8,8-7-7-7,36.3,454,レーヴドロペラ
2,202509040807,2025/09/27,阪神,晴,07,3歳以上1勝クラス,1勝クラス,16,3,5,9.8,4.0,3,小沢大仁,58.0,芝,2200,良,0:2:13.8,0.2,3-3-4-4,35.1,452,アロンディ
3,202507040109,2025/08/23,中京,晴,09,長良川特別,1勝クラス,6,2,2,3.7,2.0,3,小沢大仁,58.0,芝,2200,良,0:2:12.6,0.1,1-1-2-2,34.1,446,パフュームセント
4,202510020509,2025/07/12,小倉,晴,09,英彦山特別,1勝クラス,11,8,10,12.6,4.0,2,小沢大仁,58.0,芝,2600,良,0:2:43.7,0.2,4-4-7-4,36.1,462,ジョイボーイ
5,202509030107,2025/06/07,阪神,曇,07,3歳以上1勝クラス,1勝クラス,10,6,6,97.7,7.0,2,小沢大仁,58.0,芝,2200,良,0:2:13.0,0.3,1-1-1-1,35.0,456,ヴァリディシームス
6,202504010809,2025/05/25,新潟,曇,09,二王子特別,1勝クラス,15,1,1,---,,取,小沢大仁,58.0,芝,1800,稍重,,,,,計不,ルトゥール
7,202510010509,2025/02/08,小倉,曇,09,足立山特別,1勝クラス,14,7,12,24.2,8.0,8,小沢大仁,57.0,芝,2600,稍重,0:2:44.9,0.7,4-4-6-9,36.8,450,サークルオブジョイ
8,202403030308,2024/11/09,福島,晴,08,3歳以上1勝クラス,1勝クラス,15,4,6,8.8,6.0,5,小沢大仁,55.0,芝,2600,良,0:2:43.1,0.5,7-5-4-4,37.1,454,ハイラント
9,202404040807,2024/10/27,新潟,晴,07,3歳以上1勝クラス,1勝クラス,18,7,13,33.4,10.0,6,小沢大仁,55.0,芝,1800,良,0:1:47.0,0.8,14-14,34.3,456,デファイ
10,202407030607,2024/09/21,中京,晴,07,3歳以上1勝クラス,1勝クラス,16,2,3,151.4,14.0,11,小沢大仁,54.0,芝,2000,良,0:2:01.7,1.3,8-8-11-10,35.1,450,ヤングスカーレット
11,202407020509,2024/08/24,中京,晴,09,揖斐川特別,1勝クラス,12,6,9,58.7,7.0,9,小沢大仁,55.0,芝,2200,良,0:2:14.1,1.1,9-9-9-9,34.9,448,ヤマニンステラータ
12,202410030109,2024/06/29,小倉,曇,09,英彦山特別,1勝クラス,11,6,6,10.7,5.0,5,小沢大仁,54.0,芝,2600,良,0:2:42.2,1.9,8-8-9-11,37.8,450,アスターブジエ
13,202408040309,2024/06/08,京都,曇,09,一乗寺特別,1勝クラス,9,6,6,17.5,5.0,8,小沢大仁,55.0,芝,2000,良,0:2:00.1,0.6,9-9-9-9,34.1,452,メルトユアハート
14,202409020309,2024/03/30,阪神,晴,09,アザレア賞,1勝クラス,7,5,5,29.7,6.0,5,小沢大仁,57.0,芝,2400,良,0:2:27.2,0.9,7-7-6-6,35.2,444,インザモーメント
15,202410020405,2024/02/18,小倉,晴,05,3歳未勝利,未勝利,17,5,10,288.8,16.0,1,小沢大仁,56.0,芝,2000,良,0:2:00.7,-0.0,12-12-12-9,35.9,444,
16,202410010805,2024/02/04,小倉,曇,05,3歳新馬,新馬,12,8,11,108.1,12.0,7,小沢大仁,56.0,芝,2000,重,0:2:07.4,1.8,12-12-10-10,37.2,454,ジャスティンガルフ
