,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202509050410,2025/12/14,阪神,晴,10,竹田城S,3勝クラス,16,6,11,15.3,5,10,和田竜二,56,ダート,2000,良,0:2:05.7,1.1,5-5-4-4,38.7,482,ロードプレジール
1,202505050610,2025/11/24,東京,晴,10,晩秋S,3勝クラス,16,5,9,12.1,3,10,石橋脩,56,ダート,2100,良,0:2:11.9,1.9,7-6-6-6,38.3,476,キョウキランブ
2,202505040610,2025/10/18,東京,曇,10,伊勢佐木S,3勝クラス,16,3,6,21.6,8.0,2,石橋脩,58.0,ダート,2100,良,0:2:12.2,0.2,1-1-1-1,36.8,482,ピカピカサンダー
3,202505030309,2025/06/14,東京,小雨,09,日野特別,2勝クラス,16,5,10,15.5,6.0,1,石橋脩,58.0,ダート,2100,良,0:2:10.8,-0.1,3-3-3-4,37.3,474,(ライジンマル)
4,202508021012,2025/05/25,京都,曇,12,4歳以上2勝クラス,2勝クラス,9,2,2,9.5,5.0,3,広瀬航,58.0,ダート,1900,重,0:1:57.8,0.2,5-4-6-5,36.4,476,アーマルコライト
5,202408060510,2024/11/16,京都,小雨,10,近江特別,2勝クラス,16,7,14,13.3,5.0,6,岩田望来,56.0,ダート,1900,良,0:2:00.1,1.2,4-5-5-6,38.8,476,メイプルタピット
6,202408060109,2024/11/02,京都,雨,09,衣笠特別,2勝クラス,10,4,4,4.6,3.0,5,西村淳也,56.0,ダート,1800,不良,0:1:53.0,1.3,4-4-6-8,38.9,480,ロードトラスト
7,202408050509,2024/10/19,京都,雨,09,北國新聞杯,2勝クラス,12,6,8,6.8,4.0,3,西村淳也,54.0,ダート,1900,稍重,0:1:59.1,0.6,5-5-5-7,38.5,478,タイトニット
8,202404020407,2024/08/04,新潟,晴,07,レパードS,オープン,15,2,3,232.7,15.0,14,幸英明,57.0,ダート,1800,良,0:1:55.2,4.0,14-14-15-15,39.1,462,ミッキーファイト
9,202408031109,2024/05/25,京都,晴,09,鳳雛S,オープン,11,2,2,20.6,7.0,7,幸英明,57.0,ダート,1800,良,0:1:54.3,3.2,10-10-9-8,39.1,468,カシマエスパーダ
10,202408030311,2024/04/27,京都,曇,11,ユニコーンS,オープン,16,1,2,179.4,14.0,8,幸英明,57.0,ダート,1900,良,0:2:00.6,2.0,16-15-15-15,38.5,470,ラムジェット
11,202406030110,2024/03/23,中山,小雨,10,伏竜S,オープン,11,3,3,20.0,8.0,7,和田竜二,57.0,ダート,1800,良,0:1:54.6,0.5,8-7-5-7,38.1,470,テーオーパスワード
12,202408010304,2024/01/08,京都,晴,04,3歳1勝クラス,1勝クラス,10,6,6,15.7,6.0,1,和田竜二,57.0,ダート,1800,良,0:1:54.1,-0.2,9-9-5-5,38.9,480,(ホルトバージ)
13,202309040801,2023/09/30,阪神,晴,01,,未勝利,13,1,1,4.2,2.0,1,和田竜二,55.0,ダート,1800,良,0:1:54.8,-0.4,2-2-2-1,39.1,458,(クリノフィガロ)
14,202309040301,2023/09/16,阪神,晴,01,,未勝利,9,1,1,72.9,8.0,3,和田竜二,55.0,ダート,1800,良,0:1:55.5,1.1,6-6-5-4,39.4,456,ジャスパーロブスト
15,202310030702,2023/09/02,小倉,曇,02,,未勝利,16,4,8,33.3,8.0,13,岩田望来,55.0,ダート,1700,稍重,0:1:49.4,3.3,16-16-16-16,39.7,456,イーグルノワール
16,202309030505,2023/06/17,阪神,晴,05,,新馬,13,1,1,9.6,4.0,10,川田将雅,55.0,ダート,1200,良,0:1:16.6,3.3,12-11,38.3,454,サトノフェニックス
